iter,m_fm,g_fm,residual_norm
136,2.90685876402316,2.511537437815764,0.014346187580621617
137,2.90685876402316,2.511537437815764,0.014346187580621617
138,2.90685876402316,2.511537437815764,0.014346187580621617
139,2.90685876402316,2.511537437815764,0.014346187580621617
140,2.90685876402316,2.511537437815764,0.014346187580621617
141,2.90685876402316,2.511537437815764,0.014346187580621617
142,2.90685876402316,2.511537437815764,0.014346187580621617
143,2.90685876402316,2.511537437815764,0.014346187580621617
144,2.90685876402316,2.511537437815764,0.014346187580621617
145,2.90685876402316,2.511537437815764,0.014346187580621617
146,2.90685876402316,2.511537437815764,0.014346187580621617
147,2.90685876402316,2.511537437815764,0.014346187580621617
148,2.90685876402316,2.511537437815764,0.014346187580621617
149,2.90685876402316,2.511537437815764,0.014346187580621617
150,2.90685876402316,2.511537437815764,0.014346187580621617
151,2.90685876402316,2.511537437815764,0.014346187580621617
152,2.90685876402316,2.511537437815764,0.014346187580621617
153,2.90685876402316,2.511537437815764,0.014346187580621617
154,2.90685876402316,2.511537437815764,0.014346187580621617
155,2.90685876402316,2.511537437815764,0.014346187580621617
156,2.90685876402316,2.511537437815764,0.014346187580621617
157,2.90685876402316,2.511537437815764,0.014346187580621617
158,2.90685876402316,2.511537437815764,0.014346187580621617
159,2.90685876402316,2.511537437815764,0.014346187580621617
160,2.90685876402316,2.511537437815764,0.014346187580621617
161,2.90685876402316,2.511537437815764,0.014346187580621617
162,2.90685876402316,2.511537437815764,0.014346187580621617
163,2.90685876402316,2.511537437815764,0.014346187580621617
164,2.90685876402316,2.511537437815764,0.014346187580621617
165,2.90685876402316,2.511537437815764,0.014346187580621617
166,2.90685876402316,2.511537437815764,0.014346187580621617
167,2.90685876402316,2.511537437815764,0.014346187580621617
168,2.90685876402316,2.511537437815764,0.014346187580621617
169,2.90685876402316,2.511537437815764,0.014346187580621617
170,2.90685876402316,2.511537437815764,0.014346187580621617
171,2.90685876402316,2.511537437815764,0.014346187580621617
172,2.90685876402316,2.511537437815764,0.014346187580621617
173,2.90685876402316,2.511537437815764,0.014346187580621617
174,2.90685876402316,2.511537437815764,0.014346187580621617
175,2.90685876402316,2.511537437815764,0.014346187580621617
176,2.90685876402316,2.511537437815764,0.014346187580621617
177,2.90685876402316,2.511537437815764,0.014346187580621617
178,2.90685876402316,2.511537437815764,0.014346187580621617
179,2.90685876402316,2.511537437815764,0.014346187580621617
180,2.90685876402316,2.511537437815764,0.014346187580621617
181,2.90685876402316,2.511537437815764,0.014346187580621617
182,2.90685876402316,2.511537437815764,0.014346187580621617
183,2.90685876402316,2.511537437815764,0.014346187580621617
184,2.90685876402316,2.511537437815764,0.014346187580621617
185,2.90685876402316,2.511537437815764,0.014346187580621617
186,2.90685876402316,2.511537437815764,0.014346187580621617
187,2.90685876402316,2.511537437815764,0.014346187580621617
188,2.90685876402316,2.511537437815764,0.014346187580621617
189,2.90685876402316,2.511537437815764,0.014346187580621617
190,2.90685876402316,2.511537437815764,0.014346187580621617
191,2.90685876402316,2.511537437815764,0.014346187580621617
192,2.90685876402316,2.511537437815764,0.014346187580621617
193,2.90685876402316,2.511537437815764,0.014346187580621617
194,2.90685876402316,2.511537437815764,0.014346187580621617
195,2.90685876402316,2.511537437815764,0.014346187580621617
196,2.90685876402316,2.511537437815764,0.014346187580621617
197,2.90685876402316,2.511537437815764,0.014346187580621617
198,2.90685876402316,2.511537437815764,0.014346187580621617
199,2.90685876402316,2.511537437815764,0.014346187580621617
200,2.90685876402316,2.511537437815764,0.014346187580621617
