iter,m_fm,g_fm,residual_norm
77,2.6649391067590384,1.5251698575392576,0.050131365558832755
78,2.6649391067590384,1.5251698575392576,0.050131365558832755
79,2.6649391067590384,1.5251698575392576,0.050131365558832755
80,2.6649391067590384,1.5251698575392576,0.050131365558832755
81,2.6649391067590384,1.5251698575392576,0.050131365558832755
82,2.6649391067590384,1.5251698575392576,0.050131365558832755
83,2.6649391067590384,1.5251698575392576,0.050131365558832755
84,2.6649391067590384,1.5251698575392576,0.050131365558832755
85,2.6649391067590384,1.5251698575392576,0.050131365558832755
86,2.6649391067590384,1.5251698575392576,0.050131365558832755
87,2.6649391067590384,1.5251698575392576,0.050131365558832755
88,2.6649391067590384,1.5251698575392576,0.050131365558832755
89,2.6649391067590384,1.5251698575392576,0.050131365558832755
90,2.6649391067590384,1.5251698575392576,0.050131365558832755
91,2.6649391067590384,1.5251698575392576,0.050131365558832755
92,2.6649391067590384,1.5251698575392576,0.050131365558832755
93,2.6649391067590384,1.5251698575392576,0.050131365558832755
94,2.6649391067590384,1.5251698575392576,0.050131365558832755
95,2.6649391067590384,1.5251698575392576,0.050131365558832755
96,2.6649391067590384,1.5251698575392576,0.050131365558832755
97,2.6649391067590384,1.5251698575392576,0.050131365558832755
98,2.6649391067590384,1.5251698575392576,0.050131365558832755
99,2.6649391067590384,1.5251698575392576,0.050131365558832755
100,2.6649391067590384,1.5251698575392576,0.050131365558832755
101,2.6649391067590384,1.5251698575392576,0.050131365558832755
102,2.6649391067590384,1.5251698575392576,0.050131365558832755
103,2.6649391067590384,1.5251698575392576,0.050131365558832755
104,2.6649391067590384,1.5251698575392576,0.050131365558832755
105,2.6649391067590384,1.5251698575392576,0.050131365558832755
106,2.6649391067590384,1.5251698575392576,0.050131365558832755
107,2.6649391067590384,1.5251698575392576,0.050131365558832755
108,2.6649391067590384,1.5251698575392576,0.050131365558832755
109,2.6649391067590384,1.5251698575392576,0.050131365558832755
110,2.6649391067590384,1.5251698575392576,0.050131365558832755
111,2.6649391067590384,1.5251698575392576,0.050131365558832755
