m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.71,0.0,534.756116884,0.0,0.10637461275209929,-0.12419935870199796,0.16352687528399312,-0.7864108617904297
2.72,0.0,536.729386688,0.0,0.10589342073180955,-0.12549029843708356,0.16419875625628938,-0.784630136821183
2.73,0.0,538.702656492,0.0,0.10541583609462019,-0.12678929965377803,0.16488791649548898,-0.782811169653323
2.74,0.0,540.6759262960001,0.0,0.1049419307618449,-0.128096368137278,0.165594348822612,-0.7809544883061716
2.75,0.0,542.6491961,0.0,0.1044717718626045,-0.12941151160909042,0.16631804007100923,-0.7790606414697623
2.76,0.0,544.6224659039999,0.0,0.10400542392601966,-0.1307347388237421,0.1670589720468288,-0.7771301952380947
2.77,0.0,546.595735708,0.0,0.10354294997758323,-0.13206605911869565,0.16781712207400984,-0.775163730975099
2.78,0.0,548.569005512,0.0,0.10308441214412994,-0.1334054821671765,0.1685924633527777,-0.7731618436938352
2.79,0.0,550.542275316,0.0,0.10262987201317111,-0.1347530178322504,0.16938496522518956,-0.7711251406966433
2.8,0.0,552.51554512,0.0,0.10217939085915181,-0.13610867607571636,0.17019459339071732,-0.7690542403611405
2.81,0.0,554.488814924,0.0,0.10173302979260292,-0.137472466898637,0.1710213100931562,-0.7669497710157851
2.82,0.0,556.4620847279999,0.0,0.10129084986256315,-0.1388444003010892,0.17186507429041364,-0.7648123698751291
2.83,0.0,558.435354532,0.0,0.10085291212922237,-0.14022448625410466,0.1727258418134711,-0.7626426820190615
2.84,0.0,560.408624336,0.0,0.10041927771702233,-0.1416127346796171,0.17360356551824643,-0.7604413594072352
2.85,0.0,562.38189414,0.0,0.09999000785450152,-0.143009155435833,0.17449819543254172,-0.7582090599239515
2.86,0.0,564.355163944,0.0,0.09956516390492134,-0.14441375830637537,0.175409678899387,-0.7559464464510464
2.87,0.0,566.3284337480001,0.0,0.09914480739033389,-0.14582655299211042,0.17633796071755847,-0.7536541859676549
2.88,0.0,568.3017035519999,0.0,0.09872900001089399,-0.14724754910492288,0.17728298327972083,-0.7513329486765095
2.89,0.0,570.274973356,0.0,0.0983178036606622,-0.14867675616293205,0.17824468670843593,-0.7489834071568782
2.9,0.0,572.24824316,0.0,0.09791128044078179,-0.15011418358678896,0.179223008990145,-0.7466062355445006
2.91,0.0,574.221512964,0.0,0.09750949267066142,-0.15155984069679795,0.18021788610714684,-0.7442021087389976
2.92,0.0,576.194782768,0.0,0.0971125028976301,-0.1530137367106751,0.1812292521675406,-0.7417717016392704
2.93,0.0,578.168052572,0.0,0.09672037390540761,-0.15447588074180407,0.18225703953306693,-0.7393156884073878
2.94,0.0,580.141322376,0.0,0.09633316872165017,-0.1559462817978822,0.18330117894475856,-0.7368347417614246
2.95,0.0,582.11459218,0.0,0.09595095062476879,-0.15742494877988403,0.18436159964630902,-0.7343295322976199
2.96,0.0,584.087861984,0.0,0.0955737831501727,-0.1589118904812729,0.18543822950505193,-0.7318007278421749
2.97,0.0,586.061131788,0.0,0.0952017300960579,-0.16040711558742027,0.18653099513045723,-0.7292489928328845
2.98,0.0,588.034401592,0.0,0.09483485552883139,-0.16191063267519032,0.1876398219900422,-0.7266749877307366
2.99,0.0,590.007671396,0.0,0.09447322378824863,-0.1634224502126641,0.18876463452261175,-0.7240793684614893
3.0,0.0,591.9809412,0.0,0.09411689949232324,-0.16494257655897815,0.1899053562487442,-0.7214627858871631
3.01,0.0,593.954211004,0.0,0.09376594754205414,-0.16647101996425814,0.19106190987844668,-0.7188258853072912
3.02,0.0,595.927480808,0.0,0.09342043312601389,-0.16800778856963414,0.19223421741591928,-0.7161693059896787
3.03,0.0,597.9007506119999,0.0,0.09308042172482743,-0.1695528904073227,0.19342220026136944,-0.7134936807303495
3.04,0.0,599.874020416,0.0,0.09274597911556882,-0.1711063334007678,0.19462577930983407,-0.7107996354422792
3.05,0.0,601.84729022,0.0,0.09241717137609864,-0.17266812536483056,0.19584487504697187,-0.7080877887724437
3.06,0.0,603.820560024,0.0,0.09209406488936098,-0.17423827400602163,0.19707940764180135,-0.7053587517466495
3.07,0.0,605.793829828,0.0,0.09177672634765492,-0.17581678692276992,0.19832929703636581,-0.702613127441555
3.08,0.0,607.767099632,0.0,0.09146522275689443,-0.17740367160572315,0.19959446303231856,-0.6998515106832387
3.09,0.0,609.7403694359999,0.0,0.09115962144086934,-0.17899893543807593,0.20087482537442836,-0.697074487771624
3.1,0.0,611.71363924,0.0,0.09085999004551581,-0.18060258569592122,0.20217030383101223,-0.6942826362300336
3.11,0.0,613.686909044,0.0,0.09056639654320695,-0.18221462954862386,0.20348081827131428,-0.6914765245791046
3.12,0.0,615.660178848,0.0,0.09027890923706859,-0.183835074059212,0.20480628873985007,-0.6886567121342767
3.13,0.0,617.633448652,0.0,0.08999759676533042,-0.1854639261847839,0.20614663552774756,-0.6858237488260348
3.14,0.0,619.6067184560001,0.0,0.08972252810571568,-0.18710119277693152,0.20750177924112226,-0.6829781750420644
3.15,0.0,621.5799882599999,0.0,0.08945377257987688,-0.18874688058217443,0.20887164086652343,-0.6801205214904786
3.16,0.0,623.553258064,0.0,0.08919139985787986,-0.19040099624240586,0.21025614183349997,-0.6772513090832537
3.17,0.0,625.526527868,0.0,0.0889354799627461,-0.1920635462953501,0.21165520407433905,-0.6743710488389976
3.18,0.0,627.499797672,0.0,0.08868608327504941,-0.19373453717502725,0.21306875008102671,-0.6714802418042013
3.19,0.0,629.473067476,0.0,0.08844328053757808,-0.19541397521222667,0.21449670295949416,-0.6685793789920916
3.2,0.0,631.4463372800001,0.0,0.08820714286006351,-0.1971018666349883,0.2159389864812104,-0.665668941338228
3.21,0.0,633.419607084,0.0,0.08797774172397776,-0.1987982175690895,0.21739552513218385,-0.6627493996719931
3.22,0.0,635.392876888,0.0,0.08775514898739858,-0.2005030340385391,0.21886624415944111,-0.6598212147031325
3.23,0.0,637.366146692,0.0,0.087539436889966,-0.20221632196607503,0.2203510696150569,-0.656884837022501
