mode,key,xi,field,p104,p128,abs_delta,rel_delta,signed_rel_delta
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tau_u,1.1820219539838546,1.181850939788278,0.00017101419557663533,0.0001446793733401091,-0.0001446793733401091
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tau_d,1.1820219539838546,1.181850939788278,0.00017101419557663533,0.0001446793733401091,-0.0001446793733401091
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tau_s,1.53888375249341,1.5388377005715825,4.6051921827494624e-05,2.9925536449961207e-05,-2.9925536449961207e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tau_ubar,0.4029463661531081,0.4028816823921114,6.46837609966644e-05,0.00016052697438171317,-0.00016052697438171317
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tau_dbar,0.4029463661531081,0.4028816823921114,6.46837609966644e-05,0.00016052697438171317,-0.00016052697438171317
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tau_sbar,0.6575027499259507,0.6574692430241369,3.350690181380678e-05,5.0960854258906736e-05,-5.0960854258906736e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tauinv_u,0.8460079752576737,0.8461303928726785,0.00012241761500486614,0.00014467937334014064,0.00014470030849009512
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tauinv_d,0.8460079752576737,0.8461303928726785,0.00012241761500486614,0.00014467937334014064,0.00014470030849009512
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tauinv_s,0.6498216635140427,0.6498411103578774,1.9446843834702854e-05,2.9925536449968796e-05,2.992643201450086e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tauinv_ubar,2.481719861496477,2.482118308438588,0.00039844694211099707,0.00016052697438167073,0.0001605527474284441
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tauinv_dbar,2.481719861496477,2.482118308438588,0.00039844694211099707,0.00016052697438167073,0.0001605527474284441
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,tauinv_sbar,1.5209061864952231,1.5209836971237425,7.751062851935053e-05,5.096085425894247e-05,5.0963451399961795e-05
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,eta,3.7817293663397353,3.7813035171484373,0.00042584919129806664,0.00011260699802805775,-0.00011260699802805775
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,sigma,0.024557783127891183,0.024554525440247603,3.2576876435805313e-06,0.00013265397884716453,-0.00013265397884716453
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,zeta,0.6151800369785065,0.6151154992324791,6.453774602743767e-05,0.00010490871313773226,-0.00010490871313773226
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,eta_over_s,0.19357965426979198,0.19355785584604301,2.1798423748969897e-05,0.00011260699804014234,-0.00011260699804014234
mode_a_fixed_muB_phase_scaled,450.0000000000|1.1000000000|-0.5000000000,-0.5,zeta_over_s,0.03148991568035937,0.03148661211382815,3.3035665312208806e-06,0.00010490871314975776,-0.00010490871314975776
