T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,mu_B_MeV,mu_Q_MeV,mu_S_MeV,pressure_fm4,entropy_fm3,energy_fm4,rho_u_fm3,rho_d_fm3,rho_s_fm3,phi_u,phi_d,phi_s,Phi1,Phi2,M_u_MeV,M_d_MeV,M_s_MeV,iterations,residual_norm,converged,message
110.000000,3.950000,0.000000,363.019904,363.019904,363.019904,363.019904,1089.059713,0.000000,0.000000,21.974571,2.632349,-17.019120,0.882162,0.882162,0.131677,-0.121858,-0.121858,-1.926710,0.271566,0.303602,28.767329,28.767329,440.507405,3,0.000000,true,
110.000000,3.900000,0.000000,361.621608,361.621608,361.621608,361.621608,1084.864825,0.000000,0.000000,21.961221,2.598889,-17.081840,0.871831,0.871831,0.128339,-0.125638,-0.125638,-1.930483,0.269477,0.301733,29.497943,29.497943,441.111158,3,0.000000,true,
110.000000,3.850000,0.000000,360.212857,360.212857,360.212857,360.212857,1080.638570,0.000000,0.000000,21.947942,2.565357,-17.144429,0.861470,0.861470,0.125061,-0.129627,-0.129627,-1.934193,0.267366,0.299844,30.268763,30.268763,441.706660,3,0.000000,true,
110.000000,3.800000,0.000000,358.793708,358.793708,358.793708,358.793708,1076.381123,0.000000,0.000000,21.934738,2.531752,-17.206887,0.851079,0.851079,0.121842,-0.133842,-0.133842,-1.937841,0.265232,0.297936,31.083045,31.083045,442.294342,3,0.000000,true,
110.000000,3.750000,0.000000,357.364258,357.364258,357.364258,357.364258,1072.092774,0.000000,0.000000,21.921612,2.498074,-17.269213,0.840660,0.840660,0.118681,-0.138300,-0.138300,-1.941431,0.263075,0.296008,31.944387,31.944387,442.874661,3,0.000000,true,
110.000000,3.700000,0.000000,355.924652,355.924652,355.924652,355.924652,1067.773956,0.000000,0.000000,21.908567,2.464324,-17.331404,0.830211,0.830211,0.115577,-0.143023,-0.143023,-1.944962,0.260895,0.294059,32.856779,32.856779,443.448106,3,0.000000,true,
110.000000,3.650000,0.000000,354.475093,354.475093,354.475093,354.475093,1063.425280,0.000000,0.000000,21.895609,2.430504,-17.393459,0.819735,0.819735,0.112530,-0.148034,-0.148034,-1.948437,0.258691,0.292089,33.824652,33.824652,444.015208,3,0.000000,true,
110.000000,3.600000,0.000000,353.015859,353.015859,353.015859,353.015859,1059.047577,0.000000,0.000000,21.882742,2.396614,-17.455375,0.809231,0.809231,0.109538,-0.153358,-0.153358,-1.951858,0.256462,0.290098,34.852934,34.852934,444.576541,3,0.000000,true,
110.000000,3.550000,0.000000,351.547316,351.547316,351.547316,351.547316,1054.641947,0.000000,0.000000,21.869971,2.362658,-17.517150,0.798700,0.798700,0.106601,-0.159023,-0.159023,-1.955226,0.254209,0.288086,35.947116,35.947116,445.132738,3,0.000000,true,
110.000000,3.500000,0.000000,350.069940,350.069940,350.069940,350.069940,1050.209819,0.000000,0.000000,21.857303,2.328640,-17.578781,0.788141,0.788141,0.103718,-0.165061,-0.165061,-1.958543,0.251932,0.286053,37.113327,37.113327,445.684498,3,0.000000,true,
110.000000,3.450000,0.000000,348.584343,348.584343,348.584343,348.584343,1045.753028,0.000000,0.000000,21.844746,2.294565,-17.640263,0.777555,0.777555,0.100890,-0.171508,-0.171508,-1.961812,0.249631,0.283997,38.358416,38.358416,446.232600,3,0.000000,true,
110.000000,3.400000,0.000000,347.091301,347.091301,347.091301,347.091301,1041.273903,0.000000,0.000000,21.832307,2.260439,-17.701593,0.766943,0.766943,0.098115,-0.178404,-0.178404,-1.965034,0.247305,0.281920,39.690048,39.690048,446.777920,3,0.000000,true,
110.000000,3.350000,0.000000,345.591793,345.591793,345.591793,345.591793,1036.775380,0.000000,0.000000,21.819996,2.226271,-17.762764,0.756304,0.756304,0.095393,-0.185792,-0.185792,-1.968211,0.244955,0.279822,41.116804,41.116804,447.321452,3,0.000000,true,
110.000000,3.300000,0.000000,344.087042,344.087042,344.087042,344.087042,1032.261127,0.000000,0.000000,21.807826,2.192071,-17.823770,0.745638,0.745638,0.092725,-0.193722,-0.193722,-1.971347,0.242582,0.277702,42.648297,42.648297,447.864327,3,0.000000,true,
110.000000,3.250000,0.000000,342.578571,342.578571,342.578571,342.578571,1027.735713,0.000000,0.000000,21.795808,2.157852,-17.884603,0.734945,0.734945,0.090110,-0.202251,-0.202251,-1.974443,0.240185,0.275561,44.295296,44.295296,448.407846,3,0.000000,true,
110.000000,3.200000,0.000000,341.068263,341.068263,341.068263,341.068263,1023.204789,0.000000,0.000000,21.783960,2.123629,-17.945256,0.724226,0.724226,0.087548,-0.211440,-0.211440,-1.977502,0.237765,0.273400,46.069845,46.069845,448.953511,3,0.000000,true,
110.000000,3.150000,0.000000,339.558441,339.558441,339.558441,339.558441,1018.675324,0.000000,0.000000,21.772300,2.089420,-18.005716,0.713479,0.713479,0.085041,-0.221359,-0.221359,-1.980529,0.235324,0.271220,47.985390,47.985390,449.503063,3,0.000000,true,
110.000000,3.100000,0.000000,338.051954,338.051954,338.051954,338.051954,1014.155863,0.000000,0.000000,21.760848,2.055247,-18.065973,0.702705,0.702705,0.082589,-0.232085,-0.232085,-1.983526,0.232863,0.269021,50.056887,50.056887,450.058531,3,0.000000,true,
110.000000,3.050000,0.000000,336.552279,336.552279,336.552279,336.552279,1009.656836,0.000000,0.000000,21.749630,2.021137,-18.126012,0.691904,0.691904,0.080193,-0.243704,-0.243704,-1.986497,0.230383,0.266805,52.300876,52.300876,450.622285,3,0.000000,true,
110.000000,3.000000,0.000000,335.063632,335.063632,335.063632,335.063632,1005.190897,0.000000,0.000000,21.738676,1.987122,-18.185817,0.681073,0.681073,0.077853,-0.256310,-0.256310,-1.989448,0.227886,0.264574,54.735501,54.735501,451.197091,3,0.000000,true,
110.000000,2.950000,0.000000,333.591094,333.591094,333.591094,333.591094,1000.773281,0.000000,0.000000,21.728020,1.953238,-18.245368,0.670214,0.670214,0.075573,-0.270003,-0.270003,-1.992384,0.225376,0.262331,57.380427,57.380427,451.786173,3,0.000000,true,
110.000000,2.900000,0.000000,332.140722,332.140722,332.140722,332.140722,996.422167,0.000000,0.000000,21.717700,1.919528,-18.304644,0.659324,0.659324,0.073353,-0.284891,-0.284891,-1.995311,0.222854,0.260078,60.256615,60.256615,452.393279,3,0.000000,true,
110.000000,2.850000,0.000000,330.719659,330.719659,330.719659,330.719659,992.158978,0.000000,0.000000,21.707761,1.886043,-18.363621,0.648402,0.648402,0.071196,-0.301088,-0.301088,-1.998235,0.220326,0.257818,63.385873,63.385873,453.022723,3,0.000000,true,
110.000000,2.800000,0.000000,329.336190,329.336190,329.336190,329.336190,988.008571,0.000000,0.000000,21.698254,1.852838,-18.422270,0.637448,0.637448,0.069104,-0.318706,-0.318706,-2.001166,0.217794,0.255557,66.790135,66.790135,453.679419,3,0.000000,true,
110.000000,2.750000,0.000000,327.999732,327.999732,327.999732,327.999732,983.999197,0.000000,0.000000,21.689232,1.819977,-18.480563,0.626459,0.626459,0.067081,-0.337851,-0.337851,-2.004112,0.215264,0.253298,70.490371,70.490371,454.368868,3,0.000000,true,
110.000000,2.700000,0.000000,326.720708,326.720708,326.720708,326.720708,980.162125,0.000000,0.000000,21.680753,1.787526,-18.538467,0.615435,0.615435,0.065130,-0.358620,-0.358620,-2.007083,0.212741,0.251048,74.505123,74.505123,455.097087,3,0.000000,true,
110.000000,2.650000,0.000000,325.510265,325.510265,325.510265,325.510265,976.530796,0.000000,0.000000,21.672876,1.755558,-18.595950,0.604374,0.604374,0.063252,-0.381084,-0.381084,-2.010090,0.210232,0.248811,78.848682,78.848682,455.870449,3,0.000000,true,
110.000000,2.600000,0.000000,324.379809,324.379809,324.379809,324.379809,973.139427,0.000000,0.000000,21.665657,1.724143,-18.652984,0.593274,0.593274,0.061451,-0.405282,-0.405282,-2.013143,0.207742,0.246595,83.529080,83.529080,456.695431,3,0.000000,true,
110.000000,2.550000,0.000000,323.340362,323.340362,323.340362,323.340362,970.021087,0.000000,0.000000,21.659145,1.693346,-18.709540,0.582135,0.582135,0.059730,-0.431213,-0.431213,-2.016253,0.205276,0.244405,88.546163,88.546163,457.578266,3,0.000000,true,
110.000000,2.500000,0.000000,322.401800,322.401800,322.401800,322.401800,967.205400,0.000000,0.000000,21.653379,1.663223,-18.765601,0.570956,0.570956,0.058088,-0.458822,-0.458822,-2.019429,0.202841,0.242246,93.890175,93.890175,458.524527,3,0.000000,true,
110.000000,2.450000,0.000000,321.572071,321.572071,321.572071,321.572071,964.716214,0.000000,0.000000,21.648383,1.633816,-18.821154,0.559737,0.559737,0.056526,-0.488004,-0.488004,-2.022680,0.200440,0.240124,99.541243,99.541243,459.538706,3,0.000000,true,
110.000000,2.400000,0.000000,320.856551,320.856551,320.856551,320.856551,962.569652,0.000000,0.000000,21.644161,1.605146,-18.876203,0.548479,0.548479,0.055042,-0.518605,-0.518605,-2.026012,0.198075,0.238041,105.470047,105.470047,460.623862,3,0.000000,true,
110.000000,2.350000,0.000000,320.257649,320.257649,320.257649,320.257649,960.772948,0.000000,0.000000,21.640700,1.577217,-18.930759,0.537183,0.537183,0.053634,-0.550431,-0.550431,-2.029429,0.195748,0.235999,111.639662,111.639662,461.781418,3,0.000000,true,
110.000000,2.300000,0.000000,319.774755,319.774755,319.774755,319.774755,959.324265,0.000000,0.000000,21.637968,1.550009,-18.984847,0.525851,0.525851,0.052297,-0.583263,-0.583263,-2.032930,0.193457,0.233997,118.008233,118.008233,463.011125,3,0.000000,true,
110.000000,2.250000,0.000000,319.404488,319.404488,319.404488,319.404488,958.213465,0.000000,0.000000,21.635917,1.523482,-19.038504,0.514486,0.514486,0.051027,-0.616872,-0.616872,-2.036516,0.191201,0.232035,124.531975,124.531975,464.311211,3,0.000000,true,
110.000000,2.200000,0.000000,319.141186,319.141186,319.141186,319.141186,957.423558,0.000000,0.000000,21.634491,1.497582,-19.091772,0.503091,0.503091,0.049817,-0.651035,-0.651035,-2.040182,0.188975,0.230110,131.167945,131.167945,465.678656,3,0.000000,true,
110.000000,2.150000,0.000000,318.977492,318.977492,318.977492,318.977492,956.932477,0.000000,0.000000,21.633624,1.472241,-19.144703,0.491669,0.491669,0.048662,-0.685543,-0.685543,-2.043923,0.186774,0.228217,137.876200,137.876200,467.109522,3,0.000000,true,
110.000000,2.100000,0.000000,318.904951,318.904951,318.904951,318.904951,956.714854,0.000000,0.000000,21.633248,1.447386,-19.197349,0.480223,0.480223,0.047554,-0.720212,-0.720212,-2.047734,0.184592,0.226351,144.621194,144.621194,468.599299,3,0.000000,true,
110.000000,2.050000,0.000000,318.914520,318.914520,318.914520,318.914520,956.743559,0.000000,0.000000,21.633296,1.422935,-19.249766,0.468756,0.468756,0.046489,-0.754884,-0.754884,-2.051608,0.182423,0.224506,151.372446,151.372446,470.143198,3,0.000000,true,
110.000000,2.000000,0.000000,318.996966,318.996966,318.996966,318.996966,956.990897,0.000000,0.000000,21.633701,1.398805,-19.302010,0.457270,0.457270,0.045459,-0.789427,-0.789427,-2.055538,0.180260,0.222678,158.104629,158.104629,471.736388,3,0.000000,true,
110.000000,1.950000,0.000000,319.143153,319.143153,319.143153,319.143153,957.429458,0.000000,0.000000,21.634403,1.374915,-19.354134,0.445770,0.445770,0.044460,-0.823736,-0.823736,-2.059518,0.178095,0.220859,164.797286,164.797286,473.374172,3,0.000000,true,
110.000000,1.900000,0.000000,319.344218,319.344218,319.344218,319.344218,958.032653,0.000000,0.000000,21.635344,1.351182,-19.406192,0.434257,0.434257,0.043486,-0.857728,-0.857728,-2.063542,0.175923,0.219043,171.434312,171.434312,475.052097,3,0.000000,true,
110.000000,1.850000,0.000000,319.591670,319.591670,319.591670,319.591670,958.775010,0.000000,0.000000,21.636472,1.327527,-19.458233,0.422734,0.422734,0.042531,-0.891339,-0.891339,-2.067604,0.173736,0.217225,178.003364,178.003364,476.766023,3,0.000000,true,
110.000000,1.800000,0.000000,319.877430,319.877430,319.877430,319.877430,959.632291,0.000000,0.000000,21.637741,1.303876,-19.510305,0.411203,0.411203,0.041593,-0.924523,-0.924523,-2.071699,0.171526,0.215397,184.495256,184.495256,478.512155,3,0.000000,true,
110.000000,1.750000,0.000000,320.193831,320.193831,320.193831,320.193831,960.581492,0.000000,0.000000,21.639106,1.280153,-19.562453,0.399667,0.399667,0.040666,-0.957246,-0.957246,-2.075823,0.169288,0.213554,190.903402,190.903402,480.287052,3,0.000000,true,
110.000000,1.700000,0.000000,320.533588,320.533588,320.533588,320.533588,961.600764,0.000000,0.000000,21.640532,1.256291,-19.614719,0.388126,0.388126,0.039748,-0.989486,-0.989486,-2.079972,0.167016,0.211690,197.223324,197.223324,482.087619,3,0.000000,true,
110.000000,1.650000,0.000000,320.889763,320.889763,320.889763,320.889763,962.669289,0.000000,0.000000,21.641983,1.232225,-19.667142,0.376583,0.376583,0.038833,-1.021228,-1.021228,-2.084142,0.164701,0.209798,203.452233,203.452233,483.911092,3,0.000000,true,
110.000000,1.600000,0.000000,321.255710,321.255710,321.255710,321.255710,963.767131,0.000000,0.000000,21.643429,1.207892,-19.719757,0.365040,0.365040,0.037921,-1.052467,-1.052467,-2.088331,0.162339,0.207872,209.588680,209.588680,485.755010,3,0.000000,true,
110.000000,1.550000,0.000000,321.625021,321.625021,321.625021,321.625021,964.875063,0.000000,0.000000,21.644844,1.183235,-19.772597,0.353497,0.353497,0.037006,-1.083201,-1.083201,-2.092535,0.159924,0.205906,215.632266,215.632266,487.617198,3,0.000000,true,
110.000000,1.500000,0.000000,321.991466,321.991466,321.991466,321.991466,965.974398,0.000000,0.000000,21.646204,1.158199,-19.825694,0.341956,0.341956,0.036088,-1.113433,-1.113433,-2.096754,0.157449,0.203896,221.583411,221.583411,489.495733,3,0.000000,true,
110.000000,1.450000,0.000000,322.348933,322.348933,322.348933,322.348933,967.046798,0.000000,0.000000,21.647486,1.132734,-19.879073,0.330419,0.330419,0.035163,-1.143168,-1.143168,-2.100985,0.154909,0.201834,227.443162,227.443162,491.388926,3,0.000000,true,
110.000000,1.400000,0.000000,322.691361,322.691361,322.691361,322.691361,968.074084,0.000000,0.000000,21.648674,1.106794,-19.932761,0.318885,0.318885,0.034229,-1.172415,-1.172415,-2.105226,0.152299,0.199714,233.213047,233.213047,493.295292,3,0.000000,true,
110.000000,1.350000,0.000000,323.012677,323.012677,323.012677,323.012677,969.038032,0.000000,0.000000,21.649748,1.080332,-19.986779,0.307357,0.307357,0.033285,-1.201185,-1.201185,-2.109477,0.149612,0.197532,238.894947,238.894947,495.213533,3,0.000000,true,
110.000000,1.300000,0.000000,323.306719,323.306719,323.306719,323.306719,969.920156,0.000000,0.000000,21.650697,1.053309,-20.041148,0.295836,0.295836,0.032329,-1.229490,-1.229490,-2.113737,0.146843,0.195281,244.491005,244.491005,497.142512,3,0.000000,true,
110.000000,1.250000,0.000000,323.567155,323.567155,323.567155,323.567155,970.701464,0.000000,0.000000,21.651505,1.025686,-20.095885,0.284321,0.284321,0.031358,-1.257341,-1.257341,-2.118005,0.143987,0.192954,250.003546,250.003546,499.081239,3,0.000000,true,
110.000000,1.200000,0.000000,323.787397,323.787397,323.787397,323.787397,971.362192,0.000000,0.000000,21.652161,0.997426,-20.151006,0.272814,0.272814,0.030372,-1.284752,-1.284752,-2.122280,0.141037,0.190546,255.435015,255.435015,501.028852,3,0.000000,true,
110.000000,1.150000,0.000000,323.960500,323.960500,323.960500,323.960500,971.881500,0.000000,0.000000,21.652657,0.968495,-20.206526,0.261316,0.261316,0.029368,-1.311736,-1.311736,-2.126562,0.137990,0.188050,260.787934,260.787934,502.984603,3,0.000000,true,
110.000000,1.100000,0.000000,324.079038,324.079038,324.079038,324.079038,972.237113,0.000000,0.000000,21.652982,0.938860,-20.262455,0.249826,0.249826,0.028347,-1.338307,-1.338307,-2.130851,0.134838,0.185460,266.064857,266.064857,504.947842,3,0.000000,true,
110.000000,1.050000,0.000000,324.134967,324.134967,324.134967,324.134967,972.404901,0.000000,0.000000,21.653129,0.908490,-20.318805,0.238347,0.238347,0.027307,-1.364479,-1.364479,-2.135147,0.131575,0.182766,271.268345,271.268345,506.918007,3,0.000000,true,
110.000000,1.000000,0.000000,324.119458,324.119458,324.119458,324.119458,972.358373,0.000000,0.000000,21.653091,0.877355,-20.375585,0.226877,0.226877,0.026246,-1.390265,-1.390265,-2.139448,0.128195,0.179963,276.400940,276.400940,508.894612,3,0.000000,true,
110.000000,0.950000,0.000000,324.022684,324.022684,324.022684,324.022684,972.068052,0.000000,0.000000,21.652862,0.845424,-20.432801,0.215418,0.215418,0.025165,-1.415678,-1.415678,-2.143756,0.124692,0.177040,281.465153,281.465153,510.877240,3,0.000000,true,
110.000000,0.900000,0.000000,323.833566,323.833566,323.833566,323.833566,971.500697,0.000000,0.000000,21.652437,0.812667,-20.490460,0.203969,0.203969,0.024061,-1.440732,-1.440732,-2.148070,0.121057,0.173989,286.463441,286.463441,512.865531,3,0.000000,true,
110.000000,0.850000,0.000000,323.539441,323.539441,323.539441,323.539441,970.618324,0.000000,0.000000,21.651813,0.779054,-20.548567,0.192532,0.192532,0.022935,-1.465439,-1.465439,-2.152390,0.117284,0.170799,291.398207,291.398207,514.859177,3,0.000000,true,
110.000000,0.800000,0.000000,323.125641,323.125641,323.125641,323.125641,969.376924,0.000000,0.000000,21.650983,0.744554,-20.607126,0.181107,0.181107,0.021786,-1.489811,-1.489811,-2.156716,0.113362,0.167457,296.271785,296.271785,516.857914,3,0.000000,true,
110.000000,0.750000,0.000000,322.574935,322.574935,322.574935,322.574935,967.724804,0.000000,0.000000,21.649947,0.709134,-20.666139,0.169693,0.169693,0.020614,-1.513861,-1.513861,-2.161048,0.109283,0.163949,301.086440,301.086440,518.861517,3,0.000000,true,
110.000000,0.700000,0.000000,321.866782,321.866782,321.866782,321.866782,965.600345,0.000000,0.000000,21.648700,0.672758,-20.725609,0.158291,0.158291,0.019417,-1.537600,-1.537600,-2.165387,0.105035,0.160259,305.844361,305.844361,520.869797,3,0.000000,true,
110.000000,0.650000,0.000000,320.976319,320.976319,320.976319,320.976319,962.928956,0.000000,0.000000,21.647239,0.635387,-20.785537,0.146902,0.146902,0.018196,-1.561039,-1.561039,-2.169733,0.100606,0.156367,310.547662,310.547662,522.882590,3,0.000000,true,
110.000000,0.600000,0.000000,319.872934,319.872934,319.872934,319.872934,959.618801,0.000000,0.000000,21.645564,0.596977,-20.845923,0.135525,0.135525,0.016950,-1.584188,-1.584188,-2.174085,0.095980,0.152250,315.198379,315.198379,524.899761,3,0.000000,true,
110.000000,0.550000,0.000000,318.518231,318.518231,318.518231,318.518231,955.554694,0.000000,0.000000,21.643672,0.557478,-20.906766,0.124161,0.124161,0.015679,-1.607059,-1.607059,-2.178443,0.091141,0.147880,319.798471,319.798471,526.921194,3,0.000000,true,
110.000000,0.500000,0.000000,316.863021,316.863021,316.863021,316.863021,950.589064,0.000000,0.000000,21.641562,0.516832,-20.968067,0.112809,0.112809,0.014382,-1.629661,-1.629661,-2.182808,0.086068,0.143220,324.349818,324.349818,528.946795,3,0.000000,true,
110.000000,0.450000,0.000000,314.842725,314.842725,314.842725,314.842725,944.528175,0.000000,0.000000,21.639232,0.474969,-21.029824,0.101470,0.101470,0.013060,-1.652004,-1.652004,-2.187180,0.080735,0.138225,328.854226,328.854226,530.976481,3,0.000000,true,
110.000000,0.400000,0.000000,312.370062,312.370062,312.370062,312.370062,937.110186,0.000000,0.000000,21.636680,0.431804,-21.092034,0.090144,0.090144,0.011713,-1.674096,-1.674096,-2.191559,0.075110,0.132835,333.313425,333.313425,533.010186,3,0.000000,true,
110.000000,0.350000,0.000000,309.322839,309.322839,309.322839,309.322839,927.968516,0.000000,0.000000,21.633907,0.387230,-21.154695,0.078830,0.078830,0.010339,-1.695947,-1.695947,-2.195945,0.069152,0.126970,337.729072,337.729072,535.047855,3,0.000000,true,
110.000000,0.300000,0.000000,305.522255,305.522255,305.522255,305.522255,916.566766,0.000000,0.000000,21.630912,0.341107,-21.217805,0.067530,0.067530,0.008940,-1.717564,-1.717564,-2.200338,0.062806,0.120515,342.102751,342.102751,537.089441,3,0.000000,true,
110.000000,0.250000,0.000000,300.691268,300.691268,300.691268,300.691268,902.073804,0.000000,0.000000,21.627692,0.293250,-21.281361,0.056243,0.056243,0.007514,-1.738957,-1.738957,-2.204738,0.055996,0.113304,346.435979,346.435979,539.134905,3,0.000000,true,
110.000000,0.200000,0.000000,294.365890,294.365890,294.365890,294.365890,883.097669,0.000000,0.000000,21.624249,0.243392,-21.345360,0.044968,0.044968,0.006063,-1.760131,-1.760131,-2.209145,0.048608,0.105069,350.730201,350.730201,541.184213,4,0.000000,true,
110.000000,0.150000,0.000000,285.676442,285.676442,285.676442,285.676442,857.029326,0.000000,0.000000,21.620580,0.191131,-21.409798,0.033707,0.033707,0.004586,-1.781095,-1.781095,-2.213559,0.040462,0.095344,354.986799,354.986799,543.237337,4,0.000000,true,
110.000000,0.100000,0.000000,272.670590,272.670590,272.670590,272.670590,818.011770,0.000000,0.000000,21.616687,0.135777,-21.474670,0.022458,0.022458,0.003083,-1.801855,-1.801855,-2.217981,0.031225,0.083177,359.207089,359.207089,545.294253,4,0.000000,true,
110.000000,0.050000,0.000000,249.118718,249.118718,249.118718,249.118718,747.356155,0.000000,0.000000,21.612567,0.075869,-21.539975,0.011223,0.011223,0.001555,-1.822419,-1.822419,-2.222409,0.020116,0.065917,363.392324,363.392324,547.354937,4,0.000000,true,
110.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.608230,0.004779,-21.605567,0.000000,0.000000,0.000000,-1.842748,-1.842748,-2.226835,0.006923,0.006923,367.534909,367.534909,549.414977,10,0.000000,true,
115.000000,4.000000,0.000000,357.110261,357.110261,357.110261,357.110261,1071.330784,0.000000,0.000000,21.988227,2.961917,-16.787356,0.884143,0.884143,0.151715,-0.125289,-0.125289,-1.906819,0.294283,0.324905,29.376551,29.376551,437.430705,4,0.000000,true,
115.000000,3.950000,0.000000,355.708518,355.708518,355.708518,355.708518,1067.125555,0.000000,0.000000,21.974673,2.925205,-16.852100,0.873978,0.873978,0.148045,-0.129152,-0.129152,-1.910900,0.292154,0.322984,30.122580,30.122580,438.083156,3,0.000000,true,
115.000000,3.900000,0.000000,354.296252,354.296252,354.296252,354.296252,1062.888755,0.000000,0.000000,21.961190,2.888429,-16.916710,0.863782,0.863782,0.144437,-0.133230,-0.133230,-1.914917,0.290002,0.321044,30.909806,30.909806,438.727400,3,0.000000,true,
115.000000,3.850000,0.000000,352.873578,352.873578,352.873578,352.873578,1058.620734,0.000000,0.000000,21.947780,2.851591,-16.981184,0.853556,0.853556,0.140889,-0.137538,-0.137538,-1.918873,0.287826,0.319083,31.741576,31.741576,439.363845,3,0.000000,true,
115.000000,3.800000,0.000000,351.440661,351.440661,351.440661,351.440661,1054.321983,0.000000,0.000000,21.934447,2.814691,-17.045520,0.843299,0.843299,0.137401,-0.142097,-0.142097,-1.922768,0.285628,0.317103,32.621593,32.621593,439.992926,3,0.000000,true,
115.000000,3.750000,0.000000,349.997719,349.997719,349.997719,349.997719,1049.993156,0.000000,0.000000,21.921197,2.777732,-17.109716,0.833013,0.833013,0.133973,-0.146928,-0.146928,-1.926605,0.283405,0.315101,33.553960,33.553960,440.615113,3,0.000000,true,
115.000000,3.700000,0.000000,348.545039,348.545039,348.545039,348.545039,1045.635116,0.000000,0.000000,21.908035,2.740717,-17.173768,0.822698,0.822698,0.130604,-0.152054,-0.152054,-1.930384,0.281159,0.313078,34.543234,34.543234,441.230920,3,0.000000,true,
115.000000,3.650000,0.000000,347.082991,347.082991,347.082991,347.082991,1041.248972,0.000000,0.000000,21.894965,2.703649,-17.237675,0.812354,0.812354,0.127292,-0.157501,-0.157501,-1.934108,0.278888,0.311035,35.594481,35.594481,441.840909,3,0.000000,true,
115.000000,3.600000,0.000000,345.612046,345.612046,345.612046,345.612046,1036.836137,0.000000,0.000000,21.881994,2.666532,-17.301431,0.801981,0.801981,0.124039,-0.163299,-0.163299,-1.937778,0.276594,0.308970,36.713347,36.713347,442.445705,3,0.000000,true,
115.000000,3.550000,0.000000,344.132797,344.132797,344.132797,344.132797,1032.398392,0.000000,0.000000,21.869131,2.629373,-17.365032,0.791579,0.791579,0.120843,-0.169480,-0.169480,-1.941396,0.274275,0.306884,37.906127,37.906127,443.046001,3,0.000000,true,
115.000000,3.500000,0.000000,342.645987,342.645987,342.645987,342.645987,1027.937962,0.000000,0.000000,21.856382,2.592178,-17.428474,0.781148,0.781148,0.117704,-0.176081,-0.176081,-1.944963,0.271932,0.304776,39.179853,39.179853,443.642576,3,0.000000,true,
115.000000,3.450000,0.000000,341.152538,341.152538,341.152538,341.152538,1023.457615,0.000000,0.000000,21.843758,2.554956,-17.491750,0.770689,0.770689,0.114622,-0.183142,-0.183142,-1.948482,0.269565,0.302648,40.542388,40.542388,444.236310,3,0.000000,true,
115.000000,3.400000,0.000000,339.653591,339.653591,339.653591,339.653591,1018.960773,0.000000,0.000000,21.831270,2.517718,-17.554854,0.760202,0.760202,0.111597,-0.190710,-0.190710,-1.951954,0.267175,0.300498,42.002523,42.002523,444.828207,3,0.000000,true,
115.000000,3.350000,0.000000,338.150551,338.150551,338.150551,338.150551,1014.451652,0.000000,0.000000,21.818930,2.480475,-17.617778,0.749685,0.749685,0.108629,-0.198834,-0.198834,-1.955382,0.264761,0.298328,43.570093,43.570093,445.419413,3,0.000000,true,
115.000000,3.300000,0.000000,336.645141,336.645141,336.645141,336.645141,1009.935424,0.000000,0.000000,21.806754,2.443243,-17.680512,0.739140,0.739140,0.105719,-0.207572,-0.207572,-1.958769,0.262324,0.296138,45.256091,45.256091,446.011250,3,0.000000,true,
115.000000,3.250000,0.000000,335.139471,335.139471,335.139471,335.139471,1005.418414,0.000000,0.000000,21.794759,2.406040,-17.743047,0.728567,0.728567,0.102867,-0.216988,-0.216988,-1.962116,0.259866,0.293929,47.072784,47.072784,446.605249,3,0.000000,true,
115.000000,3.200000,0.000000,333.636109,333.636109,333.636109,333.636109,1000.908326,0.000000,0.000000,21.782966,2.368887,-17.805369,0.717963,0.717963,0.100074,-0.227151,-0.227151,-1.965428,0.257386,0.291702,49.033822,49.033822,447.203186,3,0.000000,true,
115.000000,3.150000,0.000000,332.138171,332.138171,332.138171,332.138171,996.414514,0.000000,0.000000,21.771397,2.331809,-17.867465,0.707330,0.707330,0.097341,-0.238140,-0.238140,-1.968707,0.254888,0.289458,51.154326,51.154326,447.807132,3,0.000000,true,
115.000000,3.100000,0.000000,330.649424,330.649424,330.649424,330.649424,991.948272,0.000000,0.000000,21.760080,2.294836,-17.929319,0.696666,0.696666,0.094669,-0.250042,-0.250042,-1.971958,0.252372,0.287200,53.450929,53.450929,448.419503,3,0.000000,true,
115.000000,3.050000,0.000000,329.174387,329.174387,329.174387,329.174387,987.523162,0.000000,0.000000,21.749046,2.258003,-17.990910,0.685970,0.685970,0.092060,-0.262949,-0.262949,-1.975185,0.249840,0.284928,55.941757,55.941757,449.043112,3,0.000000,true,
115.000000,3.000000,0.000000,327.718448,327.718448,327.718448,327.718448,983.155344,0.000000,0.000000,21.738333,2.221349,-18.052219,0.675242,0.675242,0.089516,-0.276962,-0.276962,-1.978393,0.247296,0.282646,58.646281,58.646281,449.681233,3,0.000000,true,
115.000000,2.950000,0.000000,326.287962,326.287962,326.287962,326.287962,978.863885,0.000000,0.000000,21.727980,2.184922,-18.113220,0.664480,0.664480,0.087040,-0.292187,-0.292187,-1.981589,0.244742,0.280356,61.585021,61.585021,450.337646,3,0.000000,true,
