mode_key,mode,plot_panel,plot_series,species,observable,xi_left,xi_right,xi_mid,tau_left,tau_right,tau_ratio_right_over_left,tau_step_factor,tau_rel_step,log_step_abs,robust_z,phase_left,phase_right,phase_reference_left,phase_reference_right,phase_structure_left,phase_structure_right,seed_right,m_u_left,m_u_right,Phi_left,Phi_right
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,sbar,tau_sbar,-0.1,-0.09,-0.095,2.8010809171951814,12.615481205994183,4.503790350557419,4.503790350557419,0.777964798055879,1.5049193423644653,337.21398604718536,hadron,hadron,first_order,crossover,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.6363819389966097,1.5626312331327308,0.2383850601135985,0.1291740982596078
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,ubar,tau_ubar,0.26,0.27,0.265,0.4344561946638005,1.842131578412084,4.240085884464368,4.240085884464368,0.7641557206036818,1.4445835248086192,168.00503376808345,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0942766768546117,1.1022940306712554,0.5089553446120274,0.5079405262101223
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,dbar,tau_dbar,0.26,0.27,0.265,0.4344561946638005,1.842131578412084,4.240085884464368,4.240085884464368,0.7641557206036818,1.4445835248086192,168.00503376808345,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0942766768546117,1.1022940306712554,0.5089553446120274,0.5079405262101223
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,ubar,tau_ubar,0.25,0.26,0.255,1.7770746320174948,0.4344561946638005,0.24447830543310764,4.090342487561182,0.7555216945668924,1.4086287043389174,163.77476769571686,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0860542875081878,1.0942766768546117,0.5099811414153843,0.5089553446120274
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,dbar,tau_dbar,0.25,0.26,0.255,1.7770746320174948,0.4344561946638005,0.24447830543310764,4.090342487561182,0.7555216945668924,1.4086287043389174,163.77476769571686,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0860542875081878,1.0942766768546117,0.5099811414153843,0.5089553446120274
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,ubar,tau_ubar,-0.01,0.0,-0.005,1.1600403103656522,4.473339443280722,3.856193102350638,3.856193102350638,0.7406768869042307,1.3496804539048526,88.81451813054048,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.7343467829351137,1.40827574464538,0.25458151141494967,0.17528214871097536
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,dbar,tau_dbar,-0.01,0.0,-0.005,1.1600403103656522,4.473339443280722,3.856193102350638,3.856193102350638,0.7406768869042307,1.3496804539048526,88.81451813054048,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.7343467829351137,1.40827574464538,0.25458151141494967,0.17528214871097536
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,s,tau_s,-0.1,-0.09,-0.095,5.000854294368201,15.696496474393795,3.1387630093663548,3.1387630093663548,0.6814031524470281,1.1438287762413564,163.45692158891674,hadron,hadron,first_order,crossover,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.6363819389966097,1.5626312331327308,0.2383850601135985,0.1291740982596078
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,sbar,tau_sbar,-0.01,0.0,-0.005,2.8547244992546243,7.749808505644134,2.714730793695724,2.714730793695724,0.6316393499045109,0.9986927932931704,143.8278154581399,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.7343467829351137,1.40827574464538,0.25458151141494967,0.17528214871097536
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,u,tau_u,-0.1,-0.09,-0.095,8.425262090665415,22.24242054681761,2.6399677906115957,2.6399677906115957,0.621207499744407,0.970766716557887,110.37307826537561,hadron,hadron,first_order,crossover,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.6363819389966097,1.5626312331327308,0.2383850601135985,0.1291740982596078
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,d,tau_d,-0.1,-0.09,-0.095,8.425262090665415,22.24242054681761,2.6399677906115957,2.6399677906115957,0.621207499744407,0.970766716557887,110.37307826537561,hadron,hadron,first_order,crossover,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.6363819389966097,1.5626312331327308,0.2383850601135985,0.1291740982596078
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,u,tau_u,0.26,0.27,0.265,1.6830320774861487,3.8568044163451365,2.291581050615405,2.291581050615405,0.5636200605990132,0.8292419944551735,125.63477938685178,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0942766768546117,1.1022940306712554,0.5089553446120274,0.5079405262101223
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,d,tau_d,0.26,0.27,0.265,1.6830320774861487,3.8568044163451365,2.291581050615405,2.291581050615405,0.5636200605990132,0.8292419944551735,125.63477938685178,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0942766768546117,1.1022940306712554,0.5089553446120274,0.5079405262101223
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,u,tau_u,0.25,0.26,0.255,3.756422988249828,1.6830320774861487,0.44804115051758264,2.2319378450947815,0.5519588494824175,0.8028701969515671,121.57573372566803,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0860542875081878,1.0942766768546117,0.5099811414153843,0.5089553446120274
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,d,tau_d,0.25,0.26,0.255,3.756422988249828,1.6830320774861487,0.44804115051758264,2.2319378450947815,0.5519588494824175,0.8028701969515671,121.57573372566803,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0860542875081878,1.0942766768546117,0.5099811414153843,0.5089553446120274
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,s,tau_s,-0.01,0.0,-0.005,5.006708853180998,10.329113417554224,2.0630545375115337,2.0630545375115337,0.5152818397102557,0.7241876697607914,75.17633107878815,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.7343467829351137,1.40827574464538,0.25458151141494967,0.17528214871097536
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,ubar,tau_ubar,-0.13,-0.12,-0.125,0.40936472852010736,0.7651723034466082,1.869170082661443,1.869170082661443,0.4650032068905487,0.6254945262920373,51.486716718000615,hadron,hadron,crossover,crossover,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.4661039038749169,0.5028206328477268,0.2520094815887387,0.2487408345214689
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,dbar,tau_dbar,-0.13,-0.12,-0.125,0.40936472852010736,0.7651723034466082,1.869170082661443,1.869170082661443,0.4650032068905487,0.6254945262920373,51.486716718000615,hadron,hadron,crossover,crossover,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.4661039038749169,0.5028206328477268,0.2520094815887387,0.2487408345214689
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,u,tau_u,-0.01,0.0,-0.005,7.748645226096064,14.48126173768172,1.8688765990874632,1.8688765990874632,0.4649191923702823,0.6253375011933322,52.42927507778637,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.7343467829351137,1.40827574464538,0.25458151141494967,0.17528214871097536
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,d,tau_d,-0.01,0.0,-0.005,7.748645226096064,14.48126173768172,1.8688765990874632,1.8688765990874632,0.4649191923702823,0.6253375011933322,52.42927507778637,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.7343467829351137,1.40827574464538,0.25458151141494967,0.17528214871097536
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,ubar,tau_ubar,-0.06,-0.05,-0.055,0.3824930992668253,0.6747267410104759,1.7640233047440939,1.7640233047440939,0.4331140652673693,0.5675971688035066,36.79968391350578,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.46463592169295914,0.4936584416004301,0.2774608792592681,0.2746396517194155
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,dbar,tau_dbar,-0.06,-0.05,-0.055,0.3824930992668253,0.6747267410104759,1.7640233047440939,1.7640233047440939,0.4331140652673693,0.5675971688035066,36.79968391350578,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.46463592169295914,0.4936584416004301,0.2774608792592681,0.2746396517194155
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.1,ubar,tau_ubar,0.48,0.49,0.485,0.5429387393412182,0.8404978764052718,1.5480528750354063,1.5480528750354063,0.35402723245022977,0.43699793158381484,650.6017302768798,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.4678773843875452,0.475285425068089,0.669322772763762,0.6689844908592878
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.1,dbar,tau_dbar,0.48,0.49,0.485,0.5429387393412182,0.8404978764052718,1.5480528750354063,1.5480528750354063,0.35402723245022977,0.43699793158381484,650.6017302768798,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.4678773843875452,0.475285425068089,0.669322772763762,0.6689844908592878
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.1,u,tau_u,0.48,0.49,0.485,0.542938739364787,0.8404978764044698,1.5480528749667286,1.5480528749667286,0.3540272324215719,0.4369979315394509,650.6017295157405,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.4678773843875452,0.475285425068089,0.669322772763762,0.6689844908592878
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.1,d,tau_d,0.48,0.49,0.485,0.542938739364787,0.8404978764044698,1.5480528749667286,1.5480528749667286,0.3540272324215719,0.4369979315394509,650.6017295157405,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.4678773843875452,0.475285425068089,0.669322772763762,0.6689844908592878
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.1,ubar,tau_ubar,0.17,0.18,0.175,0.40275943261619535,0.5781404434410123,1.4354485497350082,1.4354485497350082,0.30335364497417505,0.361477378581742,147.8924610984346,quark,quark,first_order,first_order,no_transition,no_transition,phase_aware_continuity_quark,0.4855090570446936,0.5044000872607384,0.34086100791543783,0.3388469085611727
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.1,dbar,tau_dbar,0.17,0.18,0.175,0.40275943261619535,0.5781404434410123,1.4354485497350082,1.4354485497350082,0.30335364497417505,0.361477378581742,147.8924610984346,quark,quark,first_order,first_order,no_transition,no_transition,phase_aware_continuity_quark,0.4855090570446936,0.5044000872607384,0.34086100791543783,0.3388469085611727
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.1,ubar,tau_ubar,0.47,0.48,0.475,0.7642207175670072,0.5429387393412182,0.7104475537770449,1.4075634361517182,0.28955244622295506,0.34186015010611315,508.74433766285216,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.4604904121056902,0.4678773843875452,0.6696621401267551,0.669322772763762
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.1,dbar,tau_dbar,0.47,0.48,0.475,0.7642207175670072,0.5429387393412182,0.7104475537770449,1.4075634361517182,0.28955244622295506,0.34186015010611315,508.74433766285216,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.4604904121056902,0.4678773843875452,0.6696621401267551,0.669322772763762
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.1,u,tau_u,0.47,0.48,0.475,0.7642207175663932,0.542938739364787,0.710447553808456,1.4075634360894855,0.289552446191544,0.3418601500619,508.74433705351026,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.4604904121056902,0.4678773843875452,0.6696621401267551,0.669322772763762
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.1,d,tau_d,0.47,0.48,0.475,0.7642207175663932,0.542938739364787,0.710447553808456,1.4075634360894855,0.289552446191544,0.3418601500619,508.74433705351026,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.4604904121056902,0.4678773843875452,0.6696621401267551,0.669322772763762
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.1,ubar,tau_ubar,0.35,0.36,0.355,0.47453238967907657,0.5928664726639304,1.2493698756050826,1.2493698756050826,0.19959651699166361,0.22263932469739875,222.2720706005455,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.46311017992354003,0.47198271795149926,0.6183361879651974,0.6178255586516423
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.1,dbar,tau_dbar,0.35,0.36,0.355,0.47453238967907657,0.5928664726639304,1.2493698756050826,1.2493698756050826,0.19959651699166361,0.22263932469739875,222.2720706005455,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.46311017992354003,0.47198271795149926,0.6183361879651974,0.6178255586516423
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.2,ubar,tau_ubar,0.49,0.5,0.495,0.4423492364414975,0.5487778324692179,1.2405985751979387,1.2405985751979387,0.19393749114982733,0.21559398507801547,600.882109682106,quark,quark,first_order,first_order,no_transition,no_transition,phase_aware_continuity_quark,0.5125603352945934,0.5248704885116905,0.4037307250023756,0.402431697349943
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.2,dbar,tau_dbar,0.49,0.5,0.495,0.4423492364414975,0.5487778324692179,1.2405985751979387,1.2405985751979387,0.19393749114982733,0.21559398507801547,600.882109682106,quark,quark,first_order,first_order,no_transition,no_transition,phase_aware_continuity_quark,0.5125603352945934,0.5248704885116905,0.4037307250023756,0.402431697349943
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,ubar,tau_ubar,-0.14,-0.13,-0.135,0.3321135056184213,0.40936472852010736,1.2326048823514064,1.2326048823514064,0.18871001217168032,0.2091297205566636,16.488985445072135,hadron,hadron,crossover,crossover,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.43618006770467177,0.4661039038749169,0.2548931967163344,0.2520094815887387
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,dbar,tau_dbar,-0.14,-0.13,-0.135,0.3321135056184213,0.40936472852010736,1.2326048823514064,1.2326048823514064,0.18871001217168032,0.2091297205566636,16.488985445072135,hadron,hadron,crossover,crossover,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.43618006770467177,0.4661039038749169,0.2548931967163344,0.2520094815887387
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB450.0,sbar,tau_sbar,0.31,0.32,0.315,0.9207380778925425,1.1198023884983594,1.21620080171057,1.21620080171057,0.17776735667867224,0.1957319028966908,125.80528572197987,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.45806281392290604,0.46723736981025676,0.6157037298653913,0.615168003313777
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,ubar,tau_ubar,-0.02,-0.01,-0.015,0.9797473710565364,1.1600403103656522,1.1840198245336369,1.1840198245336369,0.15541954680202993,0.16891528001558992,10.284128926353102,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.6279113372846155,0.7343467829351137,0.26305437635409185,0.25458151141494967
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,dbar,tau_dbar,-0.02,-0.01,-0.015,0.9797473710565364,1.1600403103656522,1.1840198245336369,1.1840198245336369,0.15541954680202993,0.16891528001558992,10.284128926353102,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.6279113372846155,0.7343467829351137,0.26305437635409185,0.25458151141494967
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,ubar,tau_ubar,-0.21,-0.2,-0.20500000000000002,0.5061227129296715,0.5991106950955901,1.1837261592700739,1.1837261592700739,0.15521001866121267,0.16866722531117687,17.8870422878631,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.38483485757444585,0.40061043910253513,0.5675196839521783,0.5663264950323321
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,dbar,tau_dbar,-0.21,-0.2,-0.20500000000000002,0.5061227129296715,0.5991106950955901,1.1837261592700739,1.1837261592700739,0.15521001866121267,0.16866722531117687,17.8870422878631,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.38483485757444585,0.40061043910253513,0.5675196839521783,0.5663264950323321
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,ubar,tau_ubar,-0.11,-0.1,-0.10500000000000001,0.8876333076743956,1.0489427646440979,1.1817298377325811,1.1817298377325811,0.15378289684321708,0.1669793291812288,12.946015313865146,hadron,hadron,crossover,first_order,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.5517132588323694,0.6363819389966097,0.2447318699016301,0.2383850601135985
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,dbar,tau_dbar,-0.11,-0.1,-0.10500000000000001,0.8876333076743956,1.0489427646440979,1.1817298377325811,1.1817298377325811,0.15378289684321708,0.1669793291812288,12.946015313865146,hadron,hadron,crossover,first_order,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.5517132588323694,0.6363819389966097,0.2447318699016301,0.2383850601135985
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,ubar,tau_ubar,-0.05,-0.04,-0.045,0.6747267410104759,0.7857804171425837,1.1645905955436018,1.1645905955436018,0.14132914706113958,0.15236960512089096,9.183708353440338,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.4936584416004301,0.5279858588763452,0.2746396517194155,0.27148974817803406
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,dbar,tau_dbar,-0.05,-0.04,-0.045,0.6747267410104759,0.7857804171425837,1.1645905955436018,1.1645905955436018,0.14132914706113958,0.15236960512089096,9.183708353440338,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.4936584416004301,0.5279858588763452,0.2746396517194155,0.27148974817803406
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB450.0,sbar,tau_sbar,0.3,0.31,0.305,1.0715474215979426,0.9207380778925425,0.859260224358054,1.163791796306051,0.14073977564194595,0.15168346415737405,96.65940418579407,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.44896291131603405,0.45806281392290604,0.6162397556097597,0.6157037298653913
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,ubar,tau_ubar,-0.12,-0.11,-0.11499999999999999,0.7651723034466082,0.8876333076743956,1.1600436969244436,1.1600436969244436,0.13796350719266712,0.148457674171237,11.389169260018884,hadron,hadron,crossover,crossover,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.5028206328477268,0.5517132588323694,0.2487408345214689,0.2447318699016301
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,dbar,tau_dbar,-0.12,-0.11,-0.11499999999999999,0.7651723034466082,0.8876333076743956,1.1600436969244436,1.1600436969244436,0.13796350719266712,0.148457674171237,11.389169260018884,hadron,hadron,crossover,crossover,first_order_possible,first_order_possible,phase_aware_continuity_hadron,0.5028206328477268,0.5517132588323694,0.2487408345214689,0.2447318699016301
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,ubar,tau_ubar,-0.07,-0.06,-0.065,0.3307619420943145,0.3824930992668253,1.1563999680403376,1.1563999680403376,0.13524729536734312,0.14531170352284983,8.714301081176897,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.43941794723801797,0.46463592169295914,0.28006184762295844,0.2774608792592681
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,dbar,tau_dbar,-0.07,-0.06,-0.065,0.3307619420943145,0.3824930992668253,1.1563999680403376,1.1563999680403376,0.13524729536734312,0.14531170352284983,8.714301081176897,quark,quark,first_order,first_order,first_order_possible,first_order_possible,phase_aware_continuity_quark,0.43941794723801797,0.46463592169295914,0.28006184762295844,0.2774608792592681
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.1,ubar,tau_ubar,0.18,0.19,0.185,0.5781404434410123,0.6660888779169125,1.1521229581387582,1.1521229581387582,0.13203708602813632,0.14160629107342834,57.2405618264611,quark,quark,first_order,first_order,no_transition,no_transition,phase_aware_continuity_quark,0.5044000872607384,0.5245078688749443,0.3388469085611727,0.3367523096983016
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.1,dbar,tau_dbar,0.18,0.19,0.185,0.5781404434410123,0.6660888779169125,1.1521229581387582,1.1521229581387582,0.13203708602813632,0.14160629107342834,57.2405618264611,quark,quark,first_order,first_order,no_transition,no_transition,phase_aware_continuity_quark,0.5044000872607384,0.5245078688749443,0.3388469085611727,0.3367523096983016
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.1,u,tau_u,0.35,0.36,0.355,1.350384583961132,1.5534896895439174,1.1504053793231332,1.1504053793231332,0.1307411996035933,0.14011438401955156,177.44738166328156,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.46311017992354003,0.47198271795149926,0.6183361879651974,0.6178255586516423
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.1,d,tau_d,0.35,0.36,0.355,1.350384583961132,1.5534896895439174,1.1504053793231332,1.1504053793231332,0.1307411996035933,0.14011438401955156,177.44738166328156,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.46311017992354003,0.47198271795149926,0.6183361879651974,0.6178255586516423
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB0.0,ubar,tau_ubar,-0.22,-0.21,-0.215,0.7515734755646828,0.8642241126406541,1.1498863926661769,1.1498863926661769,0.1303488706555121,0.13966314850927228,18.61604210679257,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.3751931634492624,0.38933948680456976,0.6250776486736015,0.6241994958905898
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB0.0,dbar,tau_dbar,-0.22,-0.21,-0.215,0.7515734755646828,0.8642241126406541,1.1498863926661769,1.1498863926661769,0.1303488706555121,0.13966314850927228,18.61604210679257,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.3751931634492624,0.38933948680456976,0.6250776486736015,0.6241994958905898
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB0.0,u,tau_u,-0.22,-0.21,-0.215,0.7515734755640263,0.8642241126397623,1.1498863926659946,1.1498863926659946,0.13034887065537426,0.13966314850911374,18.616042106745724,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.3751931634492624,0.38933948680456976,0.6250776486736015,0.6241994958905898
