xi,method,T_MeV,coarse_rho_step,fine_rho_step,coarse_status,fine_status,coarse_candidate_status,fine_candidate_status,coarse_s_shape_status,fine_s_shape_status,coarse_maxwell_status,fine_maxwell_status,coarse_reason,fine_reason,result_status,geometry_converged,geometry_position_error_MeV,geometry_density_error,geometry_maxwell_area,targeted_additions,failure_count,requests,unique_solves,cache_hits,residual_calls,jacobian_calls,newton_iterations,trust_region_iterations,fallback_count,governed_rescue_count,retry_count,wall_seconds,mu_last_first_order_MeV,spinodal_rho_center,spinodal_rho_gap,stage
0.5,c2_dense_baseline,95.0849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,6.208435593180184e-6,8.421039955630594e-5,4.702525899444272e-5,0,0,962,641,321,6408,5126,1922,1922,0,0,0,8.014856298,357.59283469275505,,,validation
0.5,c2_dense_baseline,96.0849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,1.1030715540982783e-6,8.983219224623085e-5,7.033211579269788e-5,0,0,962,641,321,6408,5126,1922,1922,0,0,0,8.018152777,NaN,,,validation
0.5,c2_dense_baseline,97.0849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,3.3421862326576957e-6,7.536580767442125e-5,9.261094119580239e-5,0,0,962,641,321,6408,5126,1922,1922,0,0,0,8.028872017,NaN,,,validation
0.5,c2_dense_baseline,98.0849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,6.280805166625214e-6,0.00010110352450676263,8.822983430535795e-6,0,0,962,641,321,6408,5126,1922,1922,0,0,0,8.014631244,355.51751417541425,,,validation
0.5,c2_dense_baseline,99.0849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,6.1388205381263106e-6,9.091830010266033e-5,4.620777315784047e-5,0,0,962,641,321,6408,5126,1922,1922,0,0,0,8.015960823,354.7899209839428,,,validation
0.5,c2_dense_baseline,100.0849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,5.596092421455978e-6,8.60154939337221e-5,2.0471858138240027e-6,0,0,962,641,321,6408,5126,1922,1922,0,0,0,8.00910083,354.043872929484,,,validation
0.5,c2_dense_baseline,101.0849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,1.8279562823408924e-6,0.00013627988595232843,2.9784315513012714e-5,0,0,962,641,321,6408,5126,1922,1922,0,0,0,8.013047116,353.2788552924602,,,validation
0.5,c2_dense_baseline,105.0849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,4.590347771227243e-6,0.00013062844535216556,4.866232034316575e-5,0,0,962,641,321,6408,5126,1922,1922,0,0,0,7.999124128,350.02077339482656,,,validation
0.5,c2_dense_baseline,105.5849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,4.106539620352123e-6,0.00020949863445962613,2.221802847934568e-5,0,0,962,641,321,5174,3892,1305,1305,0,0,0,6.226764489,349.59031697186583,,,validation
0.5,c2_dense_baseline,105.8349609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,1.8212779764326115e-6,0.00016876134279852906,1.3675922199956695e-5,0,0,962,641,321,5604,4322,1520,1520,0,0,0,6.856919626,349.37310186263596,,,validation
0.5,c2_dense_baseline,105.9599609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,5.059919658378931e-6,0.0002800657925010608,1.0573226160371967e-5,0,0,962,641,321,6220,4938,1828,1828,0,0,0,7.765274427,349.2639941187292,,,validation
0.5,c2_dense_baseline,106.0849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,4.715592410775571e-6,0.00019707439820937367,8.710592349311275e-5,0,0,962,641,321,6282,5000,1859,1859,0,0,0,7.853357877,NaN,,,validation
0.5,c2_dense_baseline,106.5849609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,0.00015178498227896853,0.0010111601022080308,9.984989845907675e-5,0,0,962,641,321,6302,5020,1869,1869,0,0,0,7.8932269,NaN,,,validation
0.5,c2_dense_baseline,106.8349609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,4.2923281284856785e-6,0.0005232760209616938,9.899658799044305e-5,0,0,962,641,321,6292,5010,1864,1864,0,0,0,7.883424842,NaN,,,validation
0.5,c2_dense_baseline,106.9599609375,0.0125,0.00625,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,4.727462226128409e-6,0.00041974353026752453,3.87913690264142e-5,0,0,962,641,321,6288,5006,1862,1862,0,0,0,7.880725703,348.37871017951863,,,validation
0.5,c2_dense_baseline,107.0849609375,0.0125,0.00625,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,962,641,321,7832,6550,2634,2634,0,0,0,10.430105744,NaN,,,validation
0.5,c2_dense_baseline,109.0849609375,0.0125,0.00625,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,962,641,321,6408,5126,1922,1922,0,0,0,8.004288263,NaN,,,validation
0.5,c2_dense_baseline,113.0849609375,0.0125,0.00625,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,962,641,321,6408,5126,1922,1922,0,0,0,7.978537006,NaN,,,validation
0.5,c2_dense_baseline,117.0849609375,0.0125,0.00625,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,962,641,321,6408,5126,1922,1922,0,0,0,7.961256316,NaN,,,validation
0.5,c2_dense_baseline,121.0849609375,0.0125,0.00625,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,962,641,321,6410,5128,1923,1923,0,0,0,7.928971879,NaN,,,validation
0.5,c2_dense_baseline,125.0849609375,0.0125,0.00625,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,962,641,321,6410,5128,1923,1923,0,0,0,7.920543321,NaN,,,validation
0.5,c2_dense_baseline,129.0849609375,0.0125,0.00625,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,962,641,321,6410,5128,1923,1923,0,0,0,7.885232385,NaN,,,validation
-0.5,high_resolution_oracle,139.0947265625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,1.1851571741772204e-6,1.8917639313720258e-5,1.8413741701101444e-5,0,0,1922,1281,641,27393,24309,14079,8248,14,14,0,226.074643052,223.97555476201632,,,validation
-0.5,high_resolution_oracle,143.0947265625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,7.187097708083456e-7,3.07731567379399e-5,2.0874553067590156e-5,0,0,1922,1281,641,12834,10272,3855,3855,0,0,0,14.526188985,213.40246862961683,,,validation
-0.5,high_resolution_oracle,144.0947265625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,1.786071607057238e-6,2.6991107631602063e-5,6.516935276192286e-5,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,14.447540928,NaN,,,validation
-0.5,high_resolution_oracle,145.0947265625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,4.043256467411993e-7,3.4167809113139214e-5,2.3907902452956504e-5,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,14.418695232,207.89448676916786,,,validation
-0.5,high_resolution_oracle,146.0947265625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,2.4790816155473294e-7,4.422522763469772e-5,5.8157309153222525e-5,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,14.414200918,NaN,,,validation
-0.5,high_resolution_oracle,147.0947265625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,1.1776267285767972e-6,0.0002671827625810863,3.3048435631674413e-6,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,14.394922374,202.24667891813786,,,validation
-0.5,high_resolution_oracle,147.2197265625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,10248,7686,2562,2562,0,0,0,10.993749118,NaN,,,validation
-0.5,high_resolution_oracle,147.3447265625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,10288,7726,2582,2582,0,0,0,11.02652522,NaN,,,validation
-0.5,high_resolution_oracle,147.5947265625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,15416,12854,5146,5146,0,0,0,17.639003122,NaN,,,validation
-0.5,high_resolution_oracle,148.0947265625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,14.435854359,NaN,,,validation
-0.5,high_resolution_oracle,149.0947265625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,14.356192292,NaN,,,validation
-0.5,high_resolution_oracle,150.0947265625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,14.342579954,NaN,,,validation
-0.5,high_resolution_oracle,151.0947265625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,14.317959846,NaN,,,validation
-0.5,high_resolution_oracle,155.0947265625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,13190,10628,4033,4033,0,0,0,14.718501359,NaN,,,validation
0.0,high_resolution_oracle,122.3369140625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,9.252838140128006e-7,1.937181380418096e-5,8.450777687571759e-5,0,0,1922,1281,641,29216,25637,16221,8085,3,3,0,294.523243174,NaN,,,validation
0.0,high_resolution_oracle,126.3369140625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,9.236255777977931e-7,1.5285449900037662e-5,1.2635892052949881e-5,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,11.796756037,299.03877284698945,,,validation
0.0,high_resolution_oracle,127.3369140625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,8.758918284001993e-7,1.5245755344839296e-5,2.0517635058034016e-5,0,0,1922,1281,641,12650,10088,3763,3763,0,0,0,11.631749862,297.413953469229,,,validation
0.0,high_resolution_oracle,128.3369140625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,6.713488573950599e-7,2.3422858505650623e-5,7.056070612288094e-5,0,0,1922,1281,641,12656,10094,3766,3766,0,0,0,11.589274343,NaN,,,validation
0.0,high_resolution_oracle,129.3369140625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,7.073755909914325e-7,1.3818745491445128e-5,5.392597316864523e-6,0,0,1922,1281,641,12664,10102,3770,3770,0,0,0,11.499399182,294.07010984957276,,,validation
0.0,high_resolution_oracle,130.3369140625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,6.396554113052844e-7,5.4431918995234696e-5,8.073880137065114e-6,0,0,1922,1281,641,12668,10106,3772,3772,0,0,0,11.562996317,292.35165953989684,,,validation
0.0,high_resolution_oracle,130.5869140625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,5.812127028548275e-7,5.355157824649126e-5,9.399021001304295e-6,0,0,1922,1281,641,11230,8668,3053,3053,0,0,0,9.886471486,291.91732242625426,,,validation
0.0,high_resolution_oracle,130.7119140625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,4.862934019911336e-7,7.131765289392078e-5,6.776174328634028e-5,0,0,1922,1281,641,10248,7686,2562,2562,0,0,0,8.911760403,NaN,,,validation
0.0,high_resolution_oracle,130.8369140625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,5.94918617480289e-7,9.476511191519599e-5,9.517174082498737e-5,0,0,1922,1281,641,13910,11348,4393,4393,0,0,0,12.925623082,NaN,,,validation
0.0,high_resolution_oracle,130.9619140625,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,5.347203000383161e-7,0.00011662613691054702,7.013014427909131e-5,0,0,1922,1281,641,10250,7688,2563,2563,0,0,0,8.952105055,NaN,,,validation
0.0,high_resolution_oracle,131.0869140625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,10248,7686,2562,2562,0,0,0,9.105529337,NaN,,,validation
0.0,high_resolution_oracle,131.3369140625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12670,10108,3773,3773,0,0,0,11.518046731,NaN,,,validation
0.0,high_resolution_oracle,132.3369140625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12702,10140,3789,3789,0,0,0,11.540816515,NaN,,,validation
0.0,high_resolution_oracle,133.3369140625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12780,10218,3828,3828,0,0,0,12.048523587,NaN,,,validation
0.0,high_resolution_oracle,134.3369140625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,11.683180736,NaN,,,validation
0.0,high_resolution_oracle,138.3369140625,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12814,10252,3845,3845,0,0,0,11.708810814,NaN,,,validation
0.5,high_resolution_oracle,89.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,0.00013363568643853796,3.437878052503507e-5,9.917606562223834e-5,0,0,1922,1281,641,45135,35004,17440,23351,93,184,0,427.859850527,NaN,,,validation
0.5,high_resolution_oracle,93.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,7.687783636356471e-7,2.3976456404284363e-5,2.8990176106633906e-5,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,15.280539701,358.8907476858385,,,validation
0.5,high_resolution_oracle,94.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,8.444138757113251e-7,2.3619589832546417e-5,3.840919165679866e-6,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.311071273,358.25009448324914,,,validation
0.5,high_resolution_oracle,95.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,9.42122824199032e-7,1.72184524882546e-5,3.379816206971122e-5,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.265906252,357.59283549906274,,,validation
0.5,high_resolution_oracle,96.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,2.8279140451559215e-7,2.4572906273778727e-5,6.523868255656044e-5,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.253830482,NaN,,,validation
0.5,high_resolution_oracle,97.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,8.911125632948824e-7,2.2951186876563057e-5,9.15120007655116e-5,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.255098017,NaN,,,validation
0.5,high_resolution_oracle,98.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,6.996571073614177e-7,1.7044407842004006e-5,6.231601812833663e-6,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.550963482,355.5175139051097,,,validation
0.5,high_resolution_oracle,99.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,6.414813356059312e-7,2.7641511477272118e-5,4.634066916080215e-5,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.260605858,354.7899206564432,,,validation
0.5,high_resolution_oracle,100.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,8.054205409280257e-7,2.630917755874762e-5,1.4528679664736974e-6,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.222947127,354.04387255608145,,,validation
0.5,high_resolution_oracle,101.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,6.062950888008345e-7,2.162538956929083e-5,2.958103108140511e-5,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.251109462,353.27885558073285,,,validation
0.5,high_resolution_oracle,105.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,5.940593155173701e-7,3.265752869818783e-5,4.866232034316575e-5,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.205278893,350.0207730656558,,,validation
0.5,high_resolution_oracle,105.5849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,6.240854872885393e-7,3.69180817163528e-5,2.221802847934568e-5,0,0,1922,1281,641,10342,7780,2609,2609,0,0,0,11.770749985,349.5903168162009,,,validation
0.5,high_resolution_oracle,105.8349609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,5.820971864523017e-7,6.690372727780058e-5,1.3521932401425086e-5,0,0,1922,1281,641,11198,8636,3037,3037,0,0,0,12.97686228,349.37310183586635,,,validation
0.5,high_resolution_oracle,105.9599609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,5.816365842292726e-7,6.253635960762338e-5,1.0175562642256978e-5,0,0,1922,1281,641,12432,9870,3654,3654,0,0,0,14.695949706,349.2639944564463,,,validation
0.5,high_resolution_oracle,106.0849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,2.4057248992903624e-7,7.632721807948606e-5,8.713973251338821e-5,0,0,1922,1281,641,12556,9994,3716,3716,0,0,0,14.8980672,NaN,,,validation
0.5,high_resolution_oracle,106.5849609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,5.659713337990979e-7,8.263880930847733e-5,5.994576882214791e-5,0,0,1922,1281,641,12598,10036,3737,3737,0,0,0,14.896548869,NaN,,,validation
0.5,high_resolution_oracle,106.8349609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,ambiguous_near_critical,false,5.775968361376727e-7,0.0001424027709695519,9.90005017421359e-5,0,0,1922,1281,641,12578,10016,3727,3727,0,0,0,14.877746895,NaN,,,validation
0.5,high_resolution_oracle,106.9599609375,0.00625,0.003125,valid,valid,first_order_candidate,first_order_candidate,present,present,converged,converged,ok,ok,confirmed_first_order,true,5.459588123812864e-7,0.000132596517409711,3.88748469897117e-5,0,0,1922,1281,641,12568,10006,3722,3722,0,0,0,14.901552674,348.37871014565826,,,validation
0.5,high_resolution_oracle,107.0849609375,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,15652,13090,5264,5264,0,0,0,19.080827008,NaN,,,validation
0.5,high_resolution_oracle,109.0849609375,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.181317352,NaN,,,validation
0.5,high_resolution_oracle,113.0849609375,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.159010285,NaN,,,validation
0.5,high_resolution_oracle,117.0849609375,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12808,10246,3842,3842,0,0,0,15.10722872,NaN,,,validation
0.5,high_resolution_oracle,121.0849609375,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,15.082015636,NaN,,,validation
0.5,high_resolution_oracle,125.0849609375,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,15.004184122,NaN,,,validation
0.5,high_resolution_oracle,129.0849609375,0.00625,0.003125,invalid,invalid,monotone_candidate,monotone_candidate,none,none,not_applicable,not_applicable,no_s_shape,no_s_shape,confirmed_monotone,true,0.0,0.0,0.0,0,0,1922,1281,641,12810,10248,3843,3843,0,0,0,14.949245035,NaN,,,validation
