# script: scripts/relaxtime/run_gap_transport_scan.jl
# tau_phi_nodes: 8
# tr_p_max_fm: 8.0
# sigma_grid_n: 60
# schema: scan_csv_v1
# tau_n_sigma_points: 6
# tau_p_nodes: 20
# tr_p_nodes: 24
# integration_mode: finite_15
# title: gap_transport_scan
# gc_every_n: 5
# tau_angle_nodes: 4
T_MeV,muq_MeV,muB_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,omega_fm4inv,P_fm4inv,epsilon_fm4inv,s_fm3inv,omega_MeV_fm3,P_MeV_fm3,epsilon_MeV_fm3,eps_minus_3P_over_T4,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta,eta_over_s,zeta_over_s
320.0,0.0,0.0,0.0,1.6216736685805795,0.0,true,4,2.021494083237485e-12,0.8586693881453634,0.8586693881453634,0.034555141753757186,0.034555141753757214,0.8953218082082275,0.0,0.0,-45.37883217580969,45.37883217580969,68.37848706898116,70.14809542067763,-8954.468816755998,8954.468816755998,13492.921717860845,-9.797308399215106,1.9549471988655998,1.9549471988655998,1.837854858636751,1.9549471988655998,1.9549471988655998,1.837854858636751,0.6307051556332088,0.6307051556332088,0.5403809111811682,0.6307051556332076,0.6307051556332076,0.5403809111811682,1.585526915498305,1.585526915498305,1.8505464928696194,1.585526915498308,1.585526915498308,1.8505464928696194,5.173049498157118,0.024533796880140648,0.07603292059199289,0.07374468924828788,0.0010838914461757515
330.0,0.0,0.0,0.0,1.6723509707237225,0.0,true,4,2.367883666920534e-12,0.8675136075092913,0.8675136075092913,0.03198056728731471,0.03198056728731472,0.8313658540739329,0.0,0.0,-49.10313275550902,49.10313275550902,79.46272743403568,76.8773196776433,-9689.37387724633,9689.37387724633,15680.141616375959,-8.673988373950777,2.1413511852767164,2.1413511852767164,2.0358784921991413,2.1413511852767164,2.1413511852767164,2.0358784921991413,0.6527469289481915,0.6527469289481915,0.5738404310629335,0.6527469289481911,0.6527469289481911,0.5738404310629335,1.5319872919377149,1.5319872919377149,1.7426447246801424,1.531987291937716,1.531987291937716,1.7426447246801424,5.852526558309913,0.026858263523611956,0.08003273752405557,0.07612812963368554,0.0010410448472923269
340.0,0.0,0.0,0.0,1.7230282728668658,0.0,true,4,1.3784529073745944e-12,0.8755746589041242,0.8755746589041242,0.02976393411600985,0.0297639341160098,0.7744959425173757,0.0,0.0,-53.17516835998423,53.17516835998423,91.33678380971541,83.87091172291271,-10492.896446970608,10492.896446970608,18023.213538819713,-7.736471521535255,2.3356470983507136,2.3356470983507136,2.240411716236183,2.3356470983507136,2.3356470983507136,2.240411716236183,0.6783913329777645,0.6783913329777645,0.60669048393723,0.6783913329777628,0.6783913329777628,0.60669048393723,1.4740754360916588,1.4740754360916588,1.6482869378637937,1.4740754360916626,1.4740754360916626,1.6482869378637937,6.592505439982488,0.029379558195160735,0.09430879955018955,0.07860300197716201,0.0011244518226028214
350.0,0.0,0.0,0.0,1.7737055750100088,0.0,true,4,1.3553602684623911e-12,0.8829439688231647,0.8829439688231647,0.027832809713349074,0.027832809713349074,0.7238215092352994,0.0,0.0,-57.608231424232116,57.608231424232116,104.0201793368094,91.12471260069725,-11367.65948224945,11367.65948224945,20525.98992799459,-6.951696658756333,2.5375570785424735,2.5375570785424735,2.4513168814293556,2.5375570785424735,2.5375570785424735,2.4513168814293556,0.7073577735094981,0.7073577735094981,0.6432857309425509,0.707357773509498,0.707357773509498,0.6432857309425509,1.4137117558468062,1.4137117558468062,1.5545191691642009,1.4137117558468064,1.4137117558468064,1.5545191691642009,7.408698137678189,0.032128257876325714,0.12136626498170323,0.08130284229419342,0.0013318699342682436
360.0,0.0,0.0,0.0,1.8243828771531518,0.0,true,4,1.1546319456101628e-11,0.8896991884722578,0.8896991884722578,0.026133696303275323,0.026133696303275313,0.6785384972390409,0.0,0.0,-62.41540176468834,62.41540176468834,117.53168963138438,98.63449917753567,-12316.243984020655,12316.243984020655,23192.175719892184,-6.293022210000248,2.7467805989641083,2.7467805989641083,2.6684419042933536,2.7467805989641083,2.7467805989641083,2.6684419042933536,0.7397047259938029,0.7397047259938029,0.681749884218724,0.739704725993801,0.739704725993801,0.681749884218724,1.3518907813607477,1.3518907813607477,1.4668135971097176,1.3518907813607512,1.3518907813607512,1.4668135971097176,8.299844792389132,0.03510556270665947,0.1630311016737193,0.08414748248936665,0.0016528811220531867
370.0,0.0,0.0,0.0,1.875060179296295,0.0,true,4,6.501466032204917e-13,0.8959068134580211,0.8959068134580211,0.02462617589075498,0.024626175890755,0.6379417603859147,0.0,0.0,-67.6095450094103,67.6095450094103,131.88946213303814,106.39605562810249,-13341.188688071905,13341.188688071905,26025.351894326017,-5.7388553377420415,2.9629987879038304,2.9629987879038304,2.891609400425873,2.9629987879038304,2.9629987879038304,2.891609400425873,0.7752414967567824,0.7752414967567824,0.7236597293086496,0.77524149675678,0.77524149675678,0.7236597293086496,1.289920630130731,1.289920630130731,1.381864928362606,1.2899206301307353,1.2899206301307353,1.381864928362606,9.274368043103538,0.03832602912731087,0.22180984314199156,0.08716834461910156,0.002084756261240616
380.0,0.0,0.0,0.0,1.9257374814394381,0.0,true,4,5.119460411151522e-12,0.9016242163466234,0.9016242163466234,0.02327908106212522,0.023279081062125197,0.6014224360203242,0.0,0.0,-73.20331517879272,73.20331517879272,147.11118493032836,114.40526148166458,-14444.990574285632,14444.990574285632,29029.008788746905,-5.271597566531163,3.185878434823494,3.185878434823494,3.1206141048661213,3.185878434823494,3.185878434823494,3.1206141048661213,0.8140621247596195,0.8140621247596195,0.7672087388650947,0.8140621247596195,0.8140621247596195,0.7672087388650947,1.228407476020685,1.228407476020685,1.3034262376615593,1.228407476020685,1.228407476020685,1.3034262376615593,10.329758866191002,0.04178852881223318,0.29983955532526474,0.09029094232564229,0.0026208545956893704
390.0,0.0,0.0,0.0,1.9764147835825812,0.0,true,4,1.3951506616649567e-11,0.9069012308199215,0.9069012308199215,0.02206793283136825,0.02206793283136825,0.56845885160031,0.0,0.0,-79.20916173079306,79.20916173079306,163.21427401426652,122.65817770580864,-15630.106256852201,15630.106256852201,32206.58304841317,-4.876830609496346,3.4150756505452047,3.4150756505452047,3.355224546484201,3.4150756505452047,3.4150756505452047,3.355224546484201,0.8562751143999335,0.8562751143999335,0.8135862572872843,0.8562751143999346,0.8562751143999346,0.8135862572872843,1.1678489578676907,1.1678489578676907,1.2291259728676702,1.1678489578676892,1.1678489578676892,1.2291259728676702,11.475128590331241,0.04551535779013454,0.39989557512735996,0.09355371818627485,0.0032602438957351505
400.0,0.0,0.0,0.0,2.0270920857257244,0.0,true,4,8.501643833369599e-12,0.9117813973441887,0.9117813973441887,0.02097318824697385,0.02097318824697387,0.5386054101763341,0.0,0.0,-85.63934072745614,85.63934072745614,180.21606159428165,131.15112243485387,-16898.954187726737,16898.954187726737,35561.49478621482,-4.542684268095365,3.650239176989702,3.650239176989702,3.595186658920892,3.650239176989702,3.650239176989702,3.595186658920892,0.9020290735400697,0.9020290735400697,0.863066251028716,0.9020290735400752,0.9020290735400752,0.863066251028716,1.1086117169986964,1.1086117169986964,1.1586596032553333,1.1086117169986895,1.1086117169986895,1.1586596032553333,12.716656572186645,0.049523549631887986,0.524741809300453,0.09696185847363475,0.00400104703305994
120.0,266.6666666666667,800.0,0.0,0.6081276257177173,1.3513947238171495,true,5,1.4203915821298096e-14,0.053644976548368924,0.11166857564799462,1.7908694818394646,1.7908694818394646,2.747486887930673,0.02817026144318796,0.17606413401992474,-21.624439247961416,21.624439247961416,-21.350099564203575,0.2633201468527744,-4267.0857234824825,4267.0857234824825,-4212.9510967055985,-630.4436869956336,0.039111251077218946,0.039111251077218946,0.007396402645639622,0.0004751514462178297,0.0004751514462178297,0.00015781757807797626,86.2930049991352,86.2930049991352,63.61069671922609,34.650627430925226,34.650627430925226,27.90679817887527,0.011588424809288095,0.011588424809288095,0.015720626428821268,0.028859506281479718,0.028859506281479718,0.035833562617619615,2.3349839584558656,0.041537001690012176,1.8779111069492325,8.867471731137172,7.131665120934314
130.0,266.6666666666667,800.0,0.0,0.6588049278608604,1.3513947238171495,true,4,2.41140440948584e-13,0.1067137505417091,0.16433789932528428,1.7046481312625463,1.7046481312625463,2.701149687554916,0.06412131997266117,0.40075824982913233,-21.645709526979722,21.645709526979722,-20.96469162679837,0.6391243323919763,-4271.2829238303275,4271.2829238303275,-4136.899704641241,-456.01067586000244,0.08725682279168313,0.08725682279168313,0.02097435621353631,0.0013240613472455477,0.0013240613472455477,0.00047591918442795066,35.1047504455331,35.1047504455331,27.04803544524648,14.28672117984904,14.28672117984904,10.852569501907194,0.028486173161992805,0.028486173161992805,0.036971261813979306,0.06999506656646087,0.06999506656646087,0.09214407701551816,2.6301074221705885,0.039648948773039594,2.222107469305655,4.1151733534024455,3.47679998505022
140.0,266.6666666666667,800.0,0.0,0.7094822300040036,1.3513947238171495,true,5,3.2462921240039577e-13,0.2405145776715002,0.27979702445658516,1.386184944164168,1.3861849441641676,2.541277188457338,0.1920192940471662,1.2001205877947887,-21.70354822033753,21.70354822033753,-19.529608587740466,1.9668682188839146,-4282.696059674544,4282.696059674544,-3853.7190737930628,-334.0495295881928,0.2577278157866179,0.2577278157866179,0.07175214282374603,0.004728853854079343,0.004728853854079343,0.001692184547324602,10.81036537266957,10.81036537266957,8.616094904143853,3.8488018196008,3.8488018196008,3.0547056054961907,0.09250381143713873,0.09250381143713873,0.11606185994063932,0.2598211201489508,0.2598211201489508,0.32736378857613846,2.8800807448913823,0.03934074055192421,2.3190272939527827,1.464297769031859,1.1790455871358267
150.0,266.6666666666667,800.0,0.0,0.7601595321471466,1.3513947238171495,true,6,2.139552979230075e-10,0.41807472986553396,0.43716636944276627,0.4136782497364159,0.4136782497364156,2.201519800265683,0.5144647689432152,3.215404805895095,-21.891247163014366,21.891247163014366,-15.964830499874266,5.052468038219161,-4319.734128936136,4319.734128936136,-3150.292108048689,-244.49862233250136,0.6886188453393315,0.6886188453393316,0.20926440732083484,0.018629859157645177,0.018629859157645187,0.005848072854561774,3.6644991479854716,3.6644991479854716,3.128127802113316,0.48518281779428934,0.48518281779428934,0.7199625251798477,0.27288858848548014,0.27288858848548014,0.3196800333171858,2.061078759025605,2.061078759025605,1.3889611820423549,3.083392561350389,0.04130767624851408,1.2627590786921523,0.6102745307889547,0.24992915722377054
