center_xi,scenario,sigma_grid_n,adaptive_refinement,species,xi,process,apply_s_cut_requested,apply_s_cut_effective,disabled_by_scenario,sigma_cutoff,cache_n_points,cache_s_min,cache_s_max,cache_sigma_min,cache_sigma_max,cache_sigma_mean,s_peak,s_peak_minus_bo,cache_asym_enabled,cache_asym_s0,cache_asym_A,s_bo,s_up,rate
-0.06,baseline,256,true,u,-0.08,ud_to_ud,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.05593912010830234,0.1723775499502593,0.15833267888447078,8.758618061685333,3.4122915955787967,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20259895497817992
-0.06,baseline,256,true,u,-0.08,ss_to_ss,true,true,false,3.0522942112582996,256,22.488699745268537,59.38882343840773,0.07016515214424153,0.11735183499982141,0.07932771908735874,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07945810149541263
-0.06,baseline,256,true,u,-0.08,udbar_to_udbar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.030633331590231884,0.37159972439575556,0.27227173511018116,11.060380628368844,5.714054162262308,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29185221335642114
-0.06,baseline,256,true,u,-0.08,subar_to_subar,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.026635947537439357,0.3847762168068428,0.26965429595444323,18.315815705828424,5.874543077889546,false,0.0,0.0,12.441272627938877,50.822128781293436,0.2288427431020515
-0.06,baseline,256,true,u,-0.08,ssbar_to_uubar,true,true,false,3.0522942112582996,256,22.488699745268537,42.608857442901815,0.20031550658163083,3172.81158944298,12.664906802405765,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,1.5708720152464828
-0.06,baseline,256,true,u,-0.08,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.09770573410982908,0.13547687179713788,0.11624223252331932,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.1555807331101096
-0.06,baseline,256,true,u,-0.08,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.11656103051656912,0.27505712363864326,0.19414310974241278,13.27466475280069,0.8333921248618132,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19775620280251602
-0.06,baseline,256,true,u,-0.08,dubar_to_dubar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.030633331590231884,0.37159972439575556,0.27227173511018116,11.060380628368844,5.714054162262308,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29185221335642114
-0.06,baseline,256,true,u,-0.08,uubar_to_ssbar,true,true,false,3.0522942112582996,256,22.49074516637564,42.246450194910885,0.0015848400501148143,0.10735183763958704,0.05744928795698935,42.246450194910885,19.757750485307515,false,0.0,0.0,22.48869970960337,42.612326274430224,0.03512439149016998
-0.06,baseline,256,true,u,-0.08,us_to_us,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.11656103051656912,0.27505712363864326,0.19414310974241278,13.27466475280069,0.8333921248618132,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19775620280251602
-0.06,baseline,256,true,u,-0.08,ssbar_to_ssbar,true,true,false,3.0522942112582996,256,22.488699745268537,59.38882343840773,0.16770716125852195,0.4247798216458766,0.33523189737979087,28.374823757761977,5.886124048158607,false,0.0,0.0,22.48869970960337,59.754699517927065,0.25871077727864883
-0.06,baseline,256,true,u,-0.08,uubar_to_ddbar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.1420060125793106,0.8666272078717107,0.20936854095749308,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.24166093098702077
-0.06,baseline,256,true,u,-0.08,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,256,22.488699745268537,59.38882343840773,0.07016515214424153,0.11735183499982141,0.07932771908735874,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07945810149541263
-0.06,baseline,256,true,u,-0.08,usbar_to_usbar,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.026635947537439378,0.3847762168068428,0.26965429595430407,18.315815705828424,5.874543077889546,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22884274310202704
-0.06,baseline,256,true,u,-0.08,uu_to_uu,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.09770573410982908,0.13547687179713788,0.11624223252331932,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.1555807331101096
-0.06,baseline,256,true,u,-0.06,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.05604646047997771,0.17270287789717165,0.1585540751460853,8.755936353812238,3.4096098877057024,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20313383866762302
-0.06,baseline,256,true,u,-0.06,uubar_to_uubar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.17424981493416877,2.071673103751486,0.3947626084795872,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.4418195396253082
-0.06,baseline,256,true,u,-0.06,ud_to_ud,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.05604646047997771,0.17270287789717165,0.1585540751460853,8.755936353812238,3.4096098877057024,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20313383866762302
-0.06,baseline,256,true,u,-0.06,ss_to_ss,true,true,false,3.0522942112582996,256,22.488699745268537,59.38882343840773,0.07021070320457634,0.11733855311843644,0.07934358029937207,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07963135327999214
-0.06,baseline,256,true,u,-0.06,udbar_to_udbar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.03061892577188838,0.37156213294538637,0.272299928720107,11.055696090287729,5.709369624181193,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29263199982047033
-0.06,baseline,256,true,u,-0.06,subar_to_subar,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.026627729792989725,0.3847364655635079,0.269703032516772,18.307268467818943,5.865995839880066,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22958791367020287
-0.06,baseline,256,true,u,-0.06,ssbar_to_uubar,true,true,false,3.0522942112582996,256,22.488699745268537,42.608857442901815,0.20025237655207895,3172.433544328426,12.663476300195882,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,1.5811822086870793
-0.06,baseline,256,true,u,-0.06,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.09794415487250727,0.13539512983426763,0.11638707007176682,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15593631947391137
-0.06,baseline,256,true,u,-0.06,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.11663078107562895,0.2759858105218608,0.19420632334389912,13.273640956313566,0.8323683283746881,false,0.0,0.0,12.441272627938877,50.822128781293436,0.1982265345827223
-0.06,baseline,256,true,u,-0.06,dubar_to_dubar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.03061892577188838,0.37156213294538637,0.272299928720107,11.055696090287729,5.709369624181193,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29263199982047033
-0.06,baseline,256,true,u,-0.06,uubar_to_ssbar,true,true,false,3.0522942112582996,256,22.49074516637564,42.246450194910885,0.0015835860178167113,0.10729549212928946,0.05739921019584484,42.246450194910885,19.757750485307515,false,0.0,0.0,22.48869970960337,42.612326274430224,0.03499494132517607
-0.06,baseline,256,true,u,-0.06,us_to_us,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.11663078107562895,0.2759858105218608,0.19420632334389912,13.273640956313566,0.8323683283746881,false,0.0,0.0,12.441272627938877,50.822128781293436,0.1982265345827223
-0.06,baseline,256,true,u,-0.06,ssbar_to_ssbar,true,true,false,3.0522942112582996,256,22.488699745268537,59.38882343840773,0.16769115781815186,0.4248175049500779,0.3353258652907171,28.365909610791924,5.877209901188554,false,0.0,0.0,22.48869970960337,59.754699517927065,0.25953215439889754
-0.06,baseline,256,true,u,-0.06,uubar_to_ddbar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.141996647034914,0.8610919169135264,0.20956457106260704,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.24233139426217787
-0.06,baseline,256,true,u,-0.06,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,256,22.488699745268537,59.38882343840773,0.07021070320457634,0.11733855311843644,0.07934358029937207,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07963135327999214
-0.06,baseline,256,true,u,-0.06,usbar_to_usbar,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.026627729792989743,0.38473646556350805,0.26970303251663286,18.307268467818943,5.865995839880066,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22958791367017214
-0.06,baseline,256,true,u,-0.06,uu_to_uu,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.09794415487250727,0.13539512983426763,0.11638707007176682,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15593631947391137
-0.06,baseline,256,true,u,-0.04,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.05615419047062085,0.17302853861266726,0.15877176536189272,8.749969636275926,3.4036431701693903,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2036517599453867
-0.06,baseline,256,true,u,-0.04,uubar_to_uubar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.17415557159198547,2.062405134286271,0.39489770101722366,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.4429086516259196
-0.06,baseline,256,true,u,-0.04,ud_to_ud,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.05615419047062085,0.17302853861266726,0.15877176536189272,8.749969636275926,3.4036431701693903,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2036517599453867
-0.06,baseline,256,true,u,-0.04,ss_to_ss,true,true,false,3.0522942112582996,256,22.488699745268537,59.38882343840773,0.0702562971150476,0.11732481630086947,0.07935855391071205,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07979659092792202
-0.06,baseline,256,true,u,-0.04,udbar_to_udbar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.030604239315678947,0.3715290282947198,0.2722851954066971,11.088596172647017,5.7422697065404815,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29338051631749484
-0.06,baseline,256,true,u,-0.04,subar_to_subar,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.026619342548099993,0.3846943845763651,0.26976373188955965,18.299798647510922,5.858526019572045,false,0.0,0.0,12.441272627938877,50.822128781293436,0.2303066468361571
-0.06,baseline,256,true,u,-0.04,ssbar_to_uubar,true,true,false,3.0522942112582996,256,22.488699745268537,42.608857442901815,0.2001877217716648,3172.0208892939413,12.661909879750738,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,1.586324873635267
-0.06,baseline,256,true,u,-0.04,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.09818349888367346,0.13531202343731125,0.11653190293133926,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.1562792467287175
-0.06,baseline,256,true,u,-0.04,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.11670059844649076,0.2783491060828055,0.1942807564602989,13.271120301718943,0.8298476737800655,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19867936087041382
-0.06,baseline,256,true,u,-0.04,dubar_to_dubar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.030604239315678947,0.3715290282947198,0.2722851954066971,11.088596172647017,5.7422697065404815,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29338051631749484
-0.06,baseline,256,true,u,-0.04,uubar_to_ssbar,true,true,false,3.0522942112582996,256,22.49074516637564,42.246450194910885,0.0015823335004568808,0.1072388962793119,0.05734768666495669,42.246450194910885,19.757750485307515,false,0.0,0.0,22.48869970960337,42.612326274430224,0.03486548175253516
-0.06,baseline,256,true,u,-0.04,us_to_us,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.11670059844649076,0.2783491060828055,0.1942807564602989,13.271120301718943,0.8298476737800655,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19867936087041382
-0.06,baseline,256,true,u,-0.04,ssbar_to_ssbar,true,true,false,3.0522942112582996,256,22.488699745268537,59.38882343840773,0.16767452256589177,0.42485267115533476,0.3354187104915967,28.351312315193532,5.8626126055901615,false,0.0,0.0,22.48869970960337,59.754699517927065,0.2603219650042554
-0.06,baseline,256,true,u,-0.04,uubar_to_ddbar,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.14198546295802547,0.8556066655221937,0.20974264413505225,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2429794369285678
-0.06,baseline,256,true,u,-0.04,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,256,22.488699745268537,59.38882343840773,0.0702562971150476,0.11732481630086947,0.07935855391071205,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07979659092792202
-0.06,baseline,256,true,u,-0.04,usbar_to_usbar,true,true,false,3.0522942112582996,256,12.441288537557085,50.45530157882119,0.026619342548100017,0.38469438457636523,0.2697637318894207,18.299798647510922,5.858526019572045,false,0.0,0.0,12.441272627938877,50.822128781293436,0.2303066468361349
-0.06,baseline,256,true,u,-0.04,uu_to_uu,true,true,false,3.0522942112582996,256,5.3463265017717045,42.246450194910885,0.09818349888367346,0.13531202343731125,0.11653190293133926,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.1562792467287175
-0.04,baseline,128,true,u,-0.06,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.05604646047997771,0.17270187124864028,0.15839188129324025,8.782510945548482,3.4361844794419465,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20315129939609863
-0.04,baseline,128,true,u,-0.06,uubar_to_uubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.17424981493416877,2.071673103751486,0.39866519251393545,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.4420272468590179
-0.04,baseline,128,true,u,-0.06,ud_to_ud,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.05604646047997771,0.17270187124864028,0.15839188129324025,8.782510945548482,3.4361844794419465,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20315129939609863
-0.04,baseline,128,true,u,-0.06,ss_to_ss,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07021130404936111,0.11733855311843644,0.07941380700286597,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07965173949048618
-0.04,baseline,128,true,u,-0.06,udbar_to_udbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.03061892577188838,0.37156921272192894,0.27211431925197577,11.07283420583914,5.726507739732604,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2924256377944291
-0.04,baseline,128,true,u,-0.06,subar_to_subar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026627729792989725,0.38472350646277714,0.26956072601015746,18.33601304209472,5.894740414155843,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22939623493972663
-0.04,baseline,128,true,u,-0.06,ssbar_to_uubar,true,true,false,3.0522942112582996,128,22.488699745268537,42.608857442901815,0.20026933823624699,3172.433544328426,25.05284104681194,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,2.580085407833996
-0.04,baseline,128,true,u,-0.06,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09794415487250727,0.13539512983426763,0.1164385631437506,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.155970375374265
-0.04,baseline,128,true,u,-0.06,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11663078107562895,0.2865899268039654,0.1936201199255115,13.635270424003382,1.1939977960645045,false,0.0,0.0,12.441272627938877,50.822128781293436,0.1978461453685684
-0.04,baseline,128,true,u,-0.06,dubar_to_dubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.03061892577188838,0.37156921272192894,0.27211431925197577,11.07283420583914,5.726507739732604,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2924256377944291
-0.04,baseline,128,true,u,-0.06,uubar_to_ssbar,true,true,false,3.0522942112582996,128,22.49074516637564,42.246450194910885,0.0015835860178167113,0.10729549212928946,0.05742954817885394,42.246450194910885,19.757750485307515,false,0.0,0.0,22.48869970960337,42.612326274430224,0.034998701759675274
-0.04,baseline,128,true,u,-0.06,us_to_us,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11663078107562895,0.2865899268039654,0.1936201199255115,13.635270424003382,1.1939977960645045,false,0.0,0.0,12.441272627938877,50.822128781293436,0.1978461453685684
-0.04,baseline,128,true,u,-0.06,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.16769115781815186,0.42480874506406724,0.335233525937681,28.333276230864016,5.844576521260645,false,0.0,0.0,22.48869970960337,59.754699517927065,0.25939442997977147
-0.04,baseline,128,true,u,-0.06,uubar_to_ddbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.1420204721783113,0.8610919169135264,0.21128588219016722,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.24246809919092827
-0.04,baseline,128,true,u,-0.06,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07021130404936111,0.11733855311843644,0.07941380700286597,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07965173949048618
-0.04,baseline,128,true,u,-0.06,usbar_to_usbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026627729792989743,0.38472350646277714,0.26956072600987935,18.33601304209472,5.894740414155843,false,0.0,0.0,12.441272627938877,50.822128781293436,0.2293962349396787
-0.04,baseline,128,true,u,-0.06,uu_to_uu,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09794415487250727,0.13539512983426763,0.1164385631437506,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.155970375374265
-0.04,baseline,128,true,u,-0.04,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.05615419047062085,0.17302782079007778,0.15861043014768333,8.772491773640942,3.426165307534406,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20366909495306457
-0.04,baseline,128,true,u,-0.04,uubar_to_uubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.17415557159198547,2.062405134286271,0.3987444058209784,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.44311464131512446
-0.04,baseline,128,true,u,-0.04,ud_to_ud,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.05615419047062085,0.17302782079007778,0.15861043014768333,8.772491773640942,3.426165307534406,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20366909495306457
-0.04,baseline,128,true,u,-0.04,ss_to_ss,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.0702566975578222,0.11732481630086947,0.07942960489620168,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.0798171983521727
-0.04,baseline,128,true,u,-0.04,udbar_to_udbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.030604239315678947,0.37152918111615185,0.272104402951415,11.063999305298477,5.717672839191941,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2931754910476005
-0.04,baseline,128,true,u,-0.04,subar_to_subar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026619342548099993,0.3846877677661536,0.269598316044494,18.326474059580374,5.885201431641496,false,0.0,0.0,12.441272627938877,50.822128781293436,0.2301167068814272
-0.04,baseline,128,true,u,-0.04,ssbar_to_uubar,true,true,false,3.0522942112582996,128,22.488699745268537,42.608857442901815,0.20020374562941665,3172.0208892939413,25.04966001294322,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,2.5933339312400108
-0.04,baseline,128,true,u,-0.04,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09818349888367346,0.13531202343731125,0.11658394341101139,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15631320596890982
-0.04,baseline,128,true,u,-0.04,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11670059844649076,0.28618921486639143,0.19366838107387396,13.633109642004936,1.1918370140660581,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19829574512063278
-0.04,baseline,128,true,u,-0.04,dubar_to_dubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.030604239315678947,0.37152918111615185,0.272104402951415,11.063999305298477,5.717672839191941,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2931754910476005
-0.04,baseline,128,true,u,-0.04,uubar_to_ssbar,true,true,false,3.0522942112582996,128,22.49074516637564,42.246450194910885,0.0015823335004568808,0.1072388962793119,0.05737984223709846,42.246450194910885,19.757750485307515,false,0.0,0.0,22.48869970960337,42.612326274430224,0.03486913564570603
-0.04,baseline,128,true,u,-0.04,us_to_us,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11670059844649076,0.28618921486639143,0.19366838107387396,13.633109642004936,1.1918370140660581,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19829574512063278
-0.04,baseline,128,true,u,-0.04,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.16767452256589177,0.4248403133666084,0.3353163895819413,28.326423045221944,5.837723335618573,false,0.0,0.0,22.48869970960337,59.754699517927065,0.2601840319189004
-0.04,baseline,128,true,u,-0.04,uubar_to_ddbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.14201171135156843,0.8556066655221937,0.21144721063965274,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2431137387234831
-0.04,baseline,128,true,u,-0.04,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.0702566975578222,0.11732481630086947,0.07942960489620168,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.0798171983521727
-0.04,baseline,128,true,u,-0.04,usbar_to_usbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026619342548100017,0.3846877677661536,0.2695983160442161,18.326474059580374,5.885201431641496,false,0.0,0.0,12.441272627938877,50.822128781293436,0.23011670688138533
-0.04,baseline,128,true,u,-0.04,uu_to_uu,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09818349888367346,0.13531202343731125,0.11658394341101139,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15631320596890982
-0.04,baseline,128,true,u,-0.02,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.056262312306172756,0.1733540482442082,0.15883321712082432,8.763257987133075,3.416931521026539,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20417070001281584
-0.04,baseline,128,true,u,-0.02,uubar_to_uubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.1740596404527429,2.0532090870667683,0.39884933997013006,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.44415618468909684
-0.04,baseline,128,true,u,-0.02,ud_to_ud,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.056262312306172756,0.1733540482442082,0.15883321712082432,8.763257987133075,3.416931521026539,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20417070001281584
-0.04,baseline,128,true,u,-0.02,ss_to_ss,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07030214847463215,0.11731063838771884,0.0794456757393303,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07997442035704713
-0.04,baseline,128,true,u,-0.02,udbar_to_udbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.030589284240356288,0.371487947449651,0.2721286347027288,11.0586184931675,5.712292027060965,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29389084828235656
-0.04,baseline,128,true,u,-0.02,subar_to_subar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.02661079209463221,0.3846495814514843,0.269634381859698,18.315790639785423,5.874518011846545,false,0.0,0.0,12.441272627938877,50.822128781293436,0.23081068993530618
-0.04,baseline,128,true,u,-0.02,ssbar_to_uubar,true,true,false,3.0522942112582996,128,22.488699745268537,42.608857442901815,0.20013616669564224,3171.5745878305142,25.04620308889103,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,2.611202985058185
-0.04,baseline,128,true,u,-0.02,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.0984237711070396,0.1352276126243063,0.11672845853814766,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.1566444629199105
-0.04,baseline,128,true,u,-0.02,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11677048276346522,0.28578359690685967,0.19372449802324468,13.631136370482594,1.1898637425437162,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19872239151773294
-0.04,baseline,128,true,u,-0.02,dubar_to_dubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.030589284240356288,0.371487947449651,0.2721286347027288,11.0586184931675,5.712292027060965,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29389084828235656
-0.04,baseline,128,true,u,-0.02,uubar_to_ssbar,true,true,false,3.0522942112582996,128,22.49074516637564,42.246450194910885,0.001581082495530078,0.10718205670650324,0.05733520486633484,42.246450194910885,19.757750485307515,false,0.0,0.0,22.48869970960337,42.612326274430224,0.034739644848377035
-0.04,baseline,128,true,u,-0.02,us_to_us,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11677048276346522,0.28578359690685967,0.19372449802324468,13.631136370482594,1.1898637425437162,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19872239151773294
-0.04,baseline,128,true,u,-0.02,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.16765727450098422,0.4248703982876224,0.33539622773894806,28.31913686581085,5.830437156207481,false,0.0,0.0,22.48869970960337,59.754699517927065,0.26094627823389954
