center_xi,scenario,sigma_grid_n,adaptive_refinement,species,xi,process,apply_s_cut_requested,apply_s_cut_effective,disabled_by_scenario,sigma_cutoff,cache_n_points,cache_s_min,cache_s_max,cache_sigma_min,cache_sigma_max,cache_sigma_mean,s_peak,s_peak_minus_bo,cache_asym_enabled,cache_asym_s0,cache_asym_A,s_bo,s_up,rate
-0.1,baseline,128,true,u,-0.1,ss_to_ss,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07012063888698046,0.11736464755853865,0.07938218375149667,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07929611163042836
-0.1,baseline,128,true,u,-0.1,udbar_to_udbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.03064744413126375,0.37164004849877363,0.2721080764001128,11.095687741422601,5.7493612753160654,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29083127759431826
-0.1,baseline,128,true,u,-0.1,subar_to_subar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026643989181122162,0.38477489161556827,0.2694575848726268,18.362789873213497,5.92151724527462,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22787982851239552
-0.1,baseline,128,true,u,-0.1,ssbar_to_uubar,true,true,false,3.0522942112582996,128,22.488699745268537,42.608857442901815,0.2003942331751726,3173.1540246839318,25.058346503243854,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,2.5505533148988317
-0.1,baseline,128,true,u,-0.1,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09746823166594683,0.13555718616005932,0.1161485280975224,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15524724109569493
-0.1,baseline,128,true,u,-0.1,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11649134663576433,0.28725455179388865,0.1935205948853852,13.639822808022215,1.1985501800833376,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19690290716979894
-0.1,baseline,128,true,u,-0.1,dubar_to_dubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.03064744413126375,0.37164004849877363,0.2721080764001128,11.095687741422601,5.7493612753160654,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29083127759431826
-0.1,baseline,128,true,u,-0.1,uubar_to_ssbar,true,true,false,3.0522942112582996,128,22.49074516637564,42.246450194910885,0.0015860955998618213,0.10740792601136633,0.05753035738080216,42.246450194910885,19.757750485307515,false,0.0,0.0,22.48869970960337,42.612326274430224,0.03525733720083117
-0.1,baseline,128,true,u,-0.1,us_to_us,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11649134663576433,0.28725455179388865,0.1935205948853852,13.639822808022215,1.1985501800833376,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19690290716979894
-0.1,baseline,128,true,u,-0.1,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.1677225131429424,0.42474069423267036,0.33505517302391596,28.34294742427271,5.8542477146693415,false,0.0,0.0,22.48869970960337,59.754699517927065,0.25772335700968924
-0.1,baseline,128,true,u,-0.1,uubar_to_ddbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.14203053852668213,0.8722131077981425,0.2109585587897622,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2411114211992634
-0.1,baseline,128,true,u,-0.1,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07012063888698046,0.11736464755853865,0.07938218375149667,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07929611163042836
-0.1,baseline,128,true,u,-0.1,usbar_to_usbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.02664398918112218,0.3847748916155682,0.2694575848723481,18.362789873213497,5.92151724527462,false,0.0,0.0,12.441272627938877,50.822128781293436,0.2278798285123477
-0.1,baseline,128,true,u,-0.1,uu_to_uu,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09746823166594683,0.13555718616005932,0.1161485280975224,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15524724109569493
-0.1,baseline,128,true,u,-0.08,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.05593912010830234,0.17237609091684566,0.15817271483115045,8.794086078306348,3.447759612199812,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20261701416730132
-0.1,baseline,128,true,u,-0.08,uubar_to_uubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.17434229448621583,2.081013728691998,0.39857086689213733,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.44089783159843904
-0.1,baseline,128,true,u,-0.08,ud_to_ud,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.05593912010830234,0.17237609091684566,0.15817271483115045,8.794086078306348,3.447759612199812,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20261701416730132
-0.1,baseline,128,true,u,-0.08,ss_to_ss,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07016595306059098,0.11735183499982141,0.07939845366337847,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07947837579541137
-0.1,baseline,128,true,u,-0.08,udbar_to_udbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.030633331590231884,0.3716065206184485,0.27212385568743896,11.083301468000975,5.736975001894439,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2916429415593722
-0.1,baseline,128,true,u,-0.08,subar_to_subar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026635947537439357,0.3847483759548922,0.26950315933119484,18.352053936851064,5.910781308912187,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22865197232570308
-0.1,baseline,128,true,u,-0.08,ssbar_to_uubar,true,true,false,3.0522942112582996,128,22.488699745268537,42.608857442901815,0.20033286275541412,3172.81158944298,25.055729948560938,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,2.568929049692677
-0.1,baseline,128,true,u,-0.08,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09770573410982908,0.13547687179713788,0.11629334379399764,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15561537309042536
-0.1,baseline,128,true,u,-0.08,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11656103051656912,0.2869837919959909,0.1935723964015902,13.637697800869457,1.1964251729305797,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19738445181607503
-0.1,baseline,128,true,u,-0.08,dubar_to_dubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.030633331590231884,0.3716065206184485,0.27212385568743896,11.083301468000975,5.736975001894439,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2916429415593722
-0.1,baseline,128,true,u,-0.08,uubar_to_ssbar,true,true,false,3.0522942112582996,128,22.49074516637564,42.246450194910885,0.0015848400501148143,0.10735183763958704,0.057476375066136766,42.246450194910885,19.757750485307515,false,0.0,0.0,22.48869970960337,42.612326274430224,0.03512812588482462
-0.1,baseline,128,true,u,-0.08,us_to_us,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11656103051656912,0.2869837919959909,0.1935723964015902,13.637697800869457,1.1964251729305797,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19738445181607503
-0.1,baseline,128,true,u,-0.08,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.16770716125852195,0.42477307840968653,0.3351424865892127,28.334833102616088,5.8461333930127175,false,0.0,0.0,22.48869970960337,59.754699517927065,0.2585741994766353
-0.1,baseline,128,true,u,-0.08,uubar_to_ddbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.14202462324559792,0.8666272078717107,0.21112076176315744,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.24180117432020065
-0.1,baseline,128,true,u,-0.08,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07016595306059098,0.11735183499982141,0.07939845366337847,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07947837579541137
-0.1,baseline,128,true,u,-0.08,usbar_to_usbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026635947537439378,0.384748375954892,0.2695031593309165,18.352053936851064,5.910781308912187,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22865197232565712
-0.1,baseline,128,true,u,-0.08,uu_to_uu,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09770573410982908,0.13547687179713788,0.11629334379399764,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15561537309042536
-0.08,baseline,128,true,u,-0.1,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.055832167146636094,0.17205125257983828,0.1579516231374792,8.798949089306214,3.4526226231996784,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2020660309856694
-0.08,baseline,128,true,u,-0.1,uubar_to_uubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.17443293028574075,2.090427752120719,0.3984623396250411,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.43972485305502984
-0.08,baseline,128,true,u,-0.1,ud_to_ud,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.055832167146636094,0.17205125257983828,0.1579516231374792,8.798949089306214,3.4526226231996784,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2020660309856694
-0.08,baseline,128,true,u,-0.1,ss_to_ss,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07012063888698046,0.11736464755853865,0.07938218375149667,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07929611163042836
-0.08,baseline,128,true,u,-0.1,udbar_to_udbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.03064744413126375,0.37164004849877363,0.2721080764001128,11.095687741422601,5.7493612753160654,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29083127759431826
-0.08,baseline,128,true,u,-0.1,subar_to_subar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026643989181122162,0.38477489161556827,0.2694575848726268,18.362789873213497,5.92151724527462,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22787982851239552
-0.08,baseline,128,true,u,-0.1,ssbar_to_uubar,true,true,false,3.0522942112582996,128,22.488699745268537,42.608857442901815,0.2003942331751726,3173.1540246839318,25.058346503243854,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,2.5505533148988317
-0.08,baseline,128,true,u,-0.1,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09746823166594683,0.13555718616005932,0.1161485280975224,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15524724109569493
-0.08,baseline,128,true,u,-0.1,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11649134663576433,0.28725455179388865,0.1935205948853852,13.639822808022215,1.1985501800833376,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19690290716979894
-0.08,baseline,128,true,u,-0.1,dubar_to_dubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.03064744413126375,0.37164004849877363,0.2721080764001128,11.095687741422601,5.7493612753160654,false,0.0,0.0,5.346326466106536,42.612326274430224,0.29083127759431826
-0.08,baseline,128,true,u,-0.1,uubar_to_ssbar,true,true,false,3.0522942112582996,128,22.49074516637564,42.246450194910885,0.0015860955998618213,0.10740792601136633,0.05753035738080216,42.246450194910885,19.757750485307515,false,0.0,0.0,22.48869970960337,42.612326274430224,0.03525733720083117
-0.08,baseline,128,true,u,-0.1,us_to_us,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11649134663576433,0.28725455179388865,0.1935205948853852,13.639822808022215,1.1985501800833376,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19690290716979894
-0.08,baseline,128,true,u,-0.1,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.1677225131429424,0.42474069423267036,0.33505517302391596,28.34294742427271,5.8542477146693415,false,0.0,0.0,22.48869970960337,59.754699517927065,0.25772335700968924
-0.08,baseline,128,true,u,-0.1,uubar_to_ddbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.14203053852668213,0.8722131077981425,0.2109585587897622,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2411114211992634
-0.08,baseline,128,true,u,-0.1,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07012063888698046,0.11736464755853865,0.07938218375149667,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07929611163042836
-0.08,baseline,128,true,u,-0.1,usbar_to_usbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.02664398918112218,0.3847748916155682,0.2694575848723481,18.362789873213497,5.92151724527462,false,0.0,0.0,12.441272627938877,50.822128781293436,0.2278798285123477
-0.08,baseline,128,true,u,-0.1,uu_to_uu,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09746823166594683,0.13555718616005932,0.1161485280975224,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15524724109569493
-0.08,baseline,128,true,u,-0.08,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.05593912010830234,0.17237609091684566,0.15817271483115045,8.794086078306348,3.447759612199812,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20261701416730132
-0.08,baseline,128,true,u,-0.08,uubar_to_uubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.17434229448621583,2.081013728691998,0.39857086689213733,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.44089783159843904
-0.08,baseline,128,true,u,-0.08,ud_to_ud,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.05593912010830234,0.17237609091684566,0.15817271483115045,8.794086078306348,3.447759612199812,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20261701416730132
-0.08,baseline,128,true,u,-0.08,ss_to_ss,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07016595306059098,0.11735183499982141,0.07939845366337847,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07947837579541137
-0.08,baseline,128,true,u,-0.08,udbar_to_udbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.030633331590231884,0.3716065206184485,0.27212385568743896,11.083301468000975,5.736975001894439,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2916429415593722
-0.08,baseline,128,true,u,-0.08,subar_to_subar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026635947537439357,0.3847483759548922,0.26950315933119484,18.352053936851064,5.910781308912187,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22865197232570308
-0.08,baseline,128,true,u,-0.08,ssbar_to_uubar,true,true,false,3.0522942112582996,128,22.488699745268537,42.608857442901815,0.20033286275541412,3172.81158944298,25.055729948560938,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,2.568929049692677
-0.08,baseline,128,true,u,-0.08,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09770573410982908,0.13547687179713788,0.11629334379399764,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15561537309042536
-0.08,baseline,128,true,u,-0.08,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11656103051656912,0.2869837919959909,0.1935723964015902,13.637697800869457,1.1964251729305797,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19738445181607503
-0.08,baseline,128,true,u,-0.08,dubar_to_dubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.030633331590231884,0.3716065206184485,0.27212385568743896,11.083301468000975,5.736975001894439,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2916429415593722
-0.08,baseline,128,true,u,-0.08,uubar_to_ssbar,true,true,false,3.0522942112582996,128,22.49074516637564,42.246450194910885,0.0015848400501148143,0.10735183763958704,0.057476375066136766,42.246450194910885,19.757750485307515,false,0.0,0.0,22.48869970960337,42.612326274430224,0.03512812588482462
-0.08,baseline,128,true,u,-0.08,us_to_us,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11656103051656912,0.2869837919959909,0.1935723964015902,13.637697800869457,1.1964251729305797,false,0.0,0.0,12.441272627938877,50.822128781293436,0.19738445181607503
-0.08,baseline,128,true,u,-0.08,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.16770716125852195,0.42477307840968653,0.3351424865892127,28.334833102616088,5.8461333930127175,false,0.0,0.0,22.48869970960337,59.754699517927065,0.2585741994766353
-0.08,baseline,128,true,u,-0.08,uubar_to_ddbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.14202462324559792,0.8666272078717107,0.21112076176315744,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.24180117432020065
-0.08,baseline,128,true,u,-0.08,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07016595306059098,0.11735183499982141,0.07939845366337847,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07947837579541137
-0.08,baseline,128,true,u,-0.08,usbar_to_usbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026635947537439378,0.384748375954892,0.2695031593309165,18.352053936851064,5.910781308912187,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22865197232565712
-0.08,baseline,128,true,u,-0.08,uu_to_uu,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09770573410982908,0.13547687179713788,0.11629334379399764,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.15561537309042536
-0.08,baseline,128,true,u,-0.06,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.05604646047997771,0.17270187124864028,0.15839188129324025,8.782510945548482,3.4361844794419465,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20315129939609863
-0.08,baseline,128,true,u,-0.06,uubar_to_uubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.17424981493416877,2.071673103751486,0.39866519251393545,5.3463265017717045,3.5665168596210606e-8,false,0.0,0.0,5.346326466106536,42.612326274430224,0.4420272468590179
-0.08,baseline,128,true,u,-0.06,ud_to_ud,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.05604646047997771,0.17270187124864028,0.15839188129324025,8.782510945548482,3.4361844794419465,false,0.0,0.0,5.346326466106536,42.612326274430224,0.20315129939609863
-0.08,baseline,128,true,u,-0.06,ss_to_ss,true,true,false,3.0522942112582996,128,22.488699745268537,59.38882343840773,0.07021130404936111,0.11733855311843644,0.07941380700286597,59.38882343840773,36.90012372880436,false,0.0,0.0,22.48869970960337,59.754699517927065,0.07965173949048618
-0.08,baseline,128,true,u,-0.06,udbar_to_udbar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.03061892577188838,0.37156921272192894,0.27211431925197577,11.07283420583914,5.726507739732604,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2924256377944291
-0.08,baseline,128,true,u,-0.06,subar_to_subar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.026627729792989725,0.38472350646277714,0.26956072601015746,18.33601304209472,5.894740414155843,false,0.0,0.0,12.441272627938877,50.822128781293436,0.22939623493972663
-0.08,baseline,128,true,u,-0.06,ssbar_to_uubar,true,true,false,3.0522942112582996,128,22.488699745268537,42.608857442901815,0.20026933823624699,3172.433544328426,25.05284104681194,22.488699745268537,3.5665166819853766e-8,false,0.0,0.0,22.48869970960337,42.612326274430224,2.580085407833996
-0.08,baseline,128,true,u,-0.06,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.09794415487250727,0.13539512983426763,0.1164385631437506,42.246450194910885,36.900123728804346,false,0.0,0.0,5.346326466106536,42.612326274430224,0.155970375374265
-0.08,baseline,128,true,u,-0.06,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,12.441288537557085,50.45530157882119,0.11663078107562895,0.2865899268039654,0.1936201199255115,13.635270424003382,1.1939977960645045,false,0.0,0.0,12.441272627938877,50.822128781293436,0.1978461453685684
-0.08,baseline,128,true,u,-0.06,dubar_to_dubar,true,true,false,3.0522942112582996,128,5.3463265017717045,42.246450194910885,0.03061892577188838,0.37156921272192894,0.27211431925197577,11.07283420583914,5.726507739732604,false,0.0,0.0,5.346326466106536,42.612326274430224,0.2924256377944291
