# script: scripts/relaxtime/run_gap_transport_scan.jl
# tau_phi_nodes: 8
# tr_p_max_fm: 8.0
# sigma_grid_n: 60
# schema: scan_csv_v1
# tau_n_sigma_points: 6
# tau_p_nodes: 20
# tr_p_nodes: 24
# integration_mode: finite_15
# title: gap_transport_scan
# gc_every_n: 5
# tau_angle_nodes: 4
T_MeV,muq_MeV,muB_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,omega_fm4inv,P_fm4inv,epsilon_fm4inv,s_fm3inv,omega_MeV_fm3,P_MeV_fm3,epsilon_MeV_fm3,eps_minus_3P_over_T4,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta,eta_over_s,zeta_over_s
220.0,0.0,0.0,0.2,1.1149006471491483,0.0,true,4,1.2327472376227888e-11,0.6787472047513138,0.6787472047513138,0.28693911314153675,0.28693911314153664,1.9767405913046086,0.0,0.0,-23.884568833004266,23.884568833004266,-4.698402980677784,17.208857041554673,-4713.070314110233,4713.070314110233,-927.1217649682051,-49.416999249928274,0.5020915908122839,0.5020915908122839,0.29590430483814717,0.5020915908122839,0.5020915908122839,0.29590430483814717,0.6856942929177988,0.6856942929177988,0.6768105784509245,0.6856942929177922,0.6856942929177922,0.6768105784509245,1.4583758539753229,1.4583758539753229,1.477518277401614,1.4583758539753369,1.4583758539753369,1.477518277401614,1.2768760526693221,0.010111451068986964,0.1867149276428646,0.07419877157361564,0.010849931938652243
230.0,0.0,0.0,0.2,1.1655779492922915,0.0,true,4,3.4861002973229915e-13,0.7086055811332346,0.7086055811332346,0.18001032985034393,0.18001032985034418,1.8758164304784861,0.0,0.0,-24.84658037612325,24.84658037612325,-0.605590850392101,20.79739887019109,-4902.901165879272,4902.901165879272,-119.49942573532212,-40.71333853747492,0.5979808300732603,0.5979808300732603,0.38076297007247956,0.5979808300732603,0.5979808300732603,0.38076297007247956,0.6464839176337163,0.6464839176337163,0.5953627847265278,0.6464839176337178,0.6464839176337178,0.5953627847265278,1.5468288888921413,1.5468288888921413,1.6796481500927825,1.5468288888921378,1.5468288888921378,1.6796481500927825,1.4619023929979025,0.01093622046089116,0.1837492752179629,0.07029255928217289,0.008835204650584008
240.0,0.0,0.0,0.2,1.2162552514354346,0.0,true,4,2.935429677108914e-13,0.734059505129226,0.734059505129226,0.12896526323549778,0.12896526323549784,1.7720340681241575,0.0,0.0,-25.997231174131773,25.997231174131773,4.000309596527959,24.66385303188322,-5129.955635897901,5129.955635897901,789.3690917540725,-33.81288571631291,0.6987472102435555,0.6987472102435555,0.4783627463396777,0.6987472102435555,0.6987472102435555,0.4783627463396777,0.6319291995697554,0.6319291995697554,0.5409179570508241,0.6319291995697578,0.6319291995697578,0.5409179570508241,1.5824557571969187,1.5824557571969187,1.8487091932613375,1.5824557571969127,1.5824557571969127,1.8487091932613375,1.6917069466628627,0.011959828734850485,0.18438196238484567,0.06859053792106105,0.007475797157341684
250.0,0.0,0.0,0.2,1.2669325535785776,0.0,true,4,1.1324274851176597e-13,0.7561906274042466,0.7561906274042466,0.09987721416490192,0.09987721416490189,1.6633667770814509,0.0,0.0,-27.351605010424922,27.351605010424922,9.18569581711687,28.83918384158536,-5397.210161892119,5397.210161892119,1812.5857985042205,-28.28326473187024,0.8068145763679226,0.8068145763679226,0.589370303381709,0.8068145763679226,0.8068145763679226,0.589370303381709,0.6232193331390672,0.6232193331390672,0.5029261590564231,0.6232193331390679,0.6232193331390679,0.5029261590564231,1.604571531764174,1.604571531764174,1.9883634644818908,1.6045715317641722,1.6045715317641722,1.9883634644818908,1.9467353590080012,0.013038362562405707,0.18170024627810583,0.06750313634745998,0.006300464232143032
260.0,0.0,0.0,0.2,1.3176098557217208,0.0,true,4,2.282618538629322e-13,0.7756255620835071,0.7756255620835071,0.08131697819561427,0.08131697819561429,1.552018532871975,0.0,0.0,-28.92549103249228,28.92549103249228,14.98594881049188,33.326587268832824,-5707.780368968603,5707.780368968603,2957.1323209279312,-23.818794978152823,0.9228548609719722,0.9228548609719722,0.7133644783784728,0.9228548609719722,0.9228548609719722,0.7133644783784728,0.617805641116559,0.617805641116559,0.47144682069916405,0.6178056411165599,0.6178056411165599,0.47144682069916405,1.6186320315766327,1.6186320315766327,2.121130011051898,1.6186320315766305,1.6186320315766305,2.121130011051898,2.2200488373041156,0.01415286912292699,0.17293385781241713,0.06661494678095393,0.00518906590757181
270.0,0.0,0.0,0.2,1.3682871578648639,0.0,true,4,5.995204332975845e-13,0.792810731347183,0.792810731347183,0.06854701960302331,0.06854701960302334,1.441255054322052,0.0,0.0,-30.734595316915353,30.734595316915353,21.425856013832224,38.120982887934915,-6064.7654901009555,6064.7654901009555,4227.899889641471,-20.1924424140195,1.0471116251048165,1.0471116251048165,0.849300739433208,1.0471116251048165,1.0471116251048165,0.849300739433208,0.6157745981698266,0.6157745981698266,0.4183484856094534,0.6157745981698253,0.6157745981698253,0.4183484856094534,1.623970853900353,1.623970853900353,2.3903516670872897,1.6239708539003566,1.6239708539003566,2.3903516670872897,2.479695693998468,0.015240258387174759,0.15203211252769483,0.06504805244104234,0.003988147760371944
280.0,0.0,0.0,0.2,1.4189644600080071,0.0,true,4,4.121147867408581e-13,0.8080916002986717,0.8080916002986717,0.05927278848677714,0.059272788486777146,1.3342661588607443,0.0,0.0,-32.79428200685255,32.79428200685255,28.52564421661699,43.21456100678061,-6471.1972855661925,6471.1972855661925,5628.8797963323805,-17.231580501929805,1.1796701121789834,1.1796701121789834,0.9958445690886539,1.1796701121789834,1.1796701121789834,0.9958445690886539,0.6172741146571075,0.6172741146571075,0.4654991962474463,0.6172741146571068,0.6172741146571068,0.4654991962474463,1.6200258139052126,1.6200258139052126,2.1482314213673273,1.6200258139052144,1.6200258139052144,2.1482314213673273,2.890762016913212,0.01671581661363557,0.1456894511117215,0.06689324037006034,0.0033713046648527097
290.0,0.0,0.0,0.2,1.4696417621511502,0.0,true,4,5.284661597215745e-13,0.8217469603742567,0.8217469603742567,0.052252556136640566,0.05225255613664057,1.2335173148914356,0.0,0.0,-35.11951082685668,35.11951082685668,36.304320038683755,48.599483700705164,-6930.027712931149,6930.027712931149,7163.822560273349,-14.802812495161925,1.320533126368079,1.320533126368079,1.1516876449472464,1.320533126368079,1.320533126368079,1.1516876449472464,0.62296851537307,0.62296851537307,0.4783341828304569,0.6229685153730704,0.6229685153730704,0.4783341828304569,1.6052175596725649,1.6052175596725649,2.0905886217093643,1.6052175596725635,1.6052175596725635,2.0905886217093643,3.2956621170953824,0.01820848012622557,0.1285240626327321,0.06781269812229637,0.002644556131999963
300.0,0.0,0.0,0.2,1.5203190642942932,0.0,true,4,4.858335955759685e-13,0.8340063796570353,0.8340063796570353,0.04675885267697842,0.04675885267697843,1.1404982449729055,0.0,0.0,-37.7248717891716,37.7248717891716,44.78147308774942,54.26909838509398,-7444.135775541865,7444.135775541865,8836.593739986329,-12.801875278593373,1.4696476996553274,1.4696476996553274,1.3157570940233891,1.4696476996553274,1.4696476996553274,1.3157570940233891,0.6326816104286124,0.6326816104286124,0.4972610379600273,0.6326816104286108,0.6326816104286108,0.4972610379600273,1.580573836060363,1.580573836060363,2.0110161940344615,1.5805738360603667,1.5805738360603667,2.0110161940344615,3.7512077459076867,0.019861147909429496,0.1114863592200607,0.06912235245349176,0.0020543248835451907
310.0,0.0,0.0,0.2,1.5709963664374365,0.0,true,4,1.935340776526573e-12,0.8450603647588728,0.8450603647588728,0.0423403034175141,0.0423403034175141,1.0557974257659315,0.0,0.0,-40.62465292318941,40.62465292318941,53.977777252633096,60.218108836466214,-8016.340887374196,8016.340887374196,10651.272851930331,-11.14665675816706,1.626915986220414,1.626915986220414,1.48728091289312,1.626915986220414,1.626915986220414,1.48728091289312,0.6463517680579308,0.6463517680579308,0.5265722767437411,0.6463517680579289,0.6463517680579289,0.5265722767437411,1.5471451451346114,1.5471451451346114,1.89907453195956,1.5471451451346159,1.5471451451346159,1.89907453195956,4.273734498343461,0.02171553658207764,0.09787375168269122,0.07097091856454017,0.0016253209138215566
320.0,0.0,0.0,0.2,1.6216736685805795,0.0,true,4,3.6060043839825084e-13,0.8550674764400867,0.8550674764400867,0.03870445639355506,0.03870445639355506,0.9793419261805109,0.0,0.0,-43.83290126961003,43.83290126961003,63.914704388749186,66.44222431795953,-8649.41490882834,8649.41490882834,12612.09687291871,-9.772147831127784,1.7922008397394915,1.7922008397394915,1.6657498672354212,1.7922008397394915,1.7922008397394915,1.6657498672354212,0.6637832373063436,0.6637832373063436,0.5537483517716565,0.6637832373063435,0.6637832373063435,0.5537483517716565,1.5065158982592513,1.5065158982592513,1.805874449649576,1.5065158982592515,1.5065158982592515,1.805874449649576,4.842761134949613,0.023725934313064995,0.0877642373730984,0.07288680029396005,0.0013209105847074337
330.0,0.0,0.0,0.2,1.6723509707237225,0.0,true,4,3.0944136142352363e-12,0.8641600724575057,0.8641600724575057,0.0356550937351985,0.0356550937351985,0.9106566968839145,0.0,0.0,-47.363462305843484,47.363462305843484,74.61399180668428,72.93771238685687,-9346.089926425177,9346.089926425177,14723.355161237589,-8.626649760791166,1.9653298996732984,1.9653298996732984,1.850838562709625,1.9653298996732984,1.9653298996732984,1.850838562709625,0.6848593749140413,0.6848593749140413,0.582685311945805,0.6848593749140381,0.6848593749140381,0.582685311945805,1.4601537726274287,1.4601537726274287,1.716192221596636,1.4601537726274354,1.4601537726274354,1.716192221596636,5.46955098729655,0.02592059474719616,0.08388038721615353,0.07498934101862707,0.0011500276670490764
340.0,0.0,0.0,0.2,1.7230282728668658,0.0,true,4,6.501466032204917e-13,0.8724491501598297,0.8724491501598297,0.03305653897929413,0.03305653897929415,0.8490690265272008,0.0,0.0,-51.22999908890127,51.22999908890127,86.09718655130595,79.70106341419168,-10109.062030215622,10109.062030215622,16989.29953060955,-7.668861439530249,2.1460994663150244,2.1460994663150244,2.042328818138741,2.1460994663150244,2.1460994663150244,2.042328818138741,0.7090324961156783,0.7090324961156783,0.6160695432874826,0.7090324961156756,0.7090324961156756,0.6160695432874826,1.410372592904191,1.410372592904191,1.6231933730464583,1.4103725929041964,1.4103725929041964,1.6231933730464583,6.162798051319588,0.02831089631223654,0.08833484148478238,0.07732391247143927,0.0011083270122221902
350.0,0.0,0.0,0.2,1.7737055750100088,0.0,true,4,1.5969447986208252e-12,0.8800283793443595,0.8800283793443595,0.030812399506605845,0.030812399506605855,0.7938431849374168,0.0,0.0,-55.4459983202399,55.4459983202399,98.3853722971543,86.72880819948156,-10940.992510537979,10940.992510537979,19414.090359280566,-6.865625320725154,2.3342784326072246,2.3342784326072246,2.2400524773347783,2.3342784326072246,2.3342784326072246,2.2400524773347783,0.7368870638104335,0.7368870638104335,0.6547560743492311,0.7368870638104326,0.7368870638104326,0.6547560743492311,1.357060055891079,1.357060055891079,1.5272863271927801,1.3570600558910808,1.3570600558910808,1.5272863271927801,6.934516205694282,0.030937169529917527,0.10288451219303268,0.07995631843279191,0.0011862784042459343
360.0,0.0,0.0,0.2,1.8243828771531518,0.0,true,4,5.002220859751105e-12,0.8869773786867398,0.8869773786867398,0.028852470659027442,0.028852470659027508,0.7442578866518248,0.0,0.0,-60.024770426442885,60.024770426442885,111.4990673798997,94.01745650781157,-11844.507873938695,11844.507873938695,22001.776468873468,-6.190181898463708,2.5296122151238776,2.5296122151238776,2.44385491474745,2.5296122151238776,2.5296122151238776,2.44385491474745,0.7679818748372886,0.7679818748372886,0.6927285863443277,0.7679818748372877,0.7679818748372877,0.6927285863443277,1.302114063840203,1.302114063840203,1.4435668163735054,1.3021140638402044,1.3021140638402044,1.4435668163735054,7.767994231189939,0.03375724746517494,0.1284189576904567,0.08262289280868308,0.0013659054654364833
370.0,0.0,0.0,0.2,1.875060179296295,0.0,true,4,1.4939161019356106e-12,0.8933643274377112,0.8933643274377112,0.02712444227891233,0.02712444227891233,0.6996450696611635,0.0,0.0,-64.97944860470989,64.97944860470989,125.45824553294031,101.5635104624327,-12822.199654821588,12822.199654821588,24756.299216278512,-5.62081890854096,2.7318265728836524,2.7318265728836524,2.653574552597322,2.7318265728836524,2.7318265728836524,2.653574552597322,0.8024855811159607,0.8024855811159607,0.735570049995611,0.8024855811159611,0.8024855811159611,0.735570049995611,1.2461283087596038,1.2461283087596038,1.3594898269797238,1.2461283087596031,1.2461283087596031,1.3594898269797238,8.686275638849551,0.03682515999193721,0.16756947497058855,0.08552555538204358,0.0016498984153621864
380.0,0.0,0.0,0.2,1.9257374814394381,0.0,true,4,5.396572078097961e-12,0.8992480271202927,0.8992480271202927,0.02558851719819231,0.025588517198192315,0.6594053671207859,0.0,0.0,-70.32298963675417,70.32298963675417,140.2824320700064,109.363515918763,-13876.62457605179,13876.62457605179,27681.51147307815,-5.139825460168137,2.940631228790412,2.940631228790412,2.8690330398643487,2.940631228790412,2.940631228790412,2.8690330398643487,0.8401864149619592,0.8401864149619592,0.7794044365853935,0.8401864149619587,0.8401864149619587,0.7794044365853935,1.1902120555535007,1.1902120555535007,1.2830309311312695,1.1902120555535014,1.1902120555535014,1.2830309311312695,9.678344297706285,0.0401150269530156,0.2217126225920642,0.0884970112418068,0.002027299696150551
390.0,0.0,0.0,0.2,1.9764147835825812,0.0,true,4,1.0516032489249483e-11,0.9046795262662465,0.9046795262662465,0.024213839687280636,0.024213839687280622,0.6230107459843924,0.0,0.0,-76.06817773988513,76.06817773988513,155.99084053767493,117.41412794783614,-15010.305308878313,15010.305308878313,30781.20459077778,-4.732680411456702,3.155723243758223,3.155723243758223,3.090031892821692,3.155723243758223,3.155723243758223,3.090031892821692,0.8812343702370623,0.8812343702370623,0.8265275827777706,0.8812343702370627,0.8812343702370627,0.8265275827777706,1.1347718992519418,1.1347718992519418,1.2098809777638977,1.134771899251941,1.134771899251941,1.2098809777638977,10.75710418006835,0.04365793799429955,0.29327868612178976,0.09161677873081368,0.0024978142856205976
400.0,0.0,0.0,0.2,2.0270920857257244,0.0,true,4,4.7329251628980273e-11,0.909703405851489,0.909703405851489,0.022976074092358967,0.022976074092358946,0.5900007247504804,0.0,0.0,-82.22763179061864,82.22763179061864,172.6025269740888,125.71217684640855,-16225.731898347405,16225.731898347405,34059.138840216016,-4.38742010654046,3.3767901198750647,3.3767901198750647,3.3163527617178916,3.3767901198750647,3.3767901198750647,3.3163527617178916,0.9255816116350504,0.9255816116350504,0.8756079616101038,0.925581611635052,0.925581611635052,0.8756079616101038,1.080401757586226,1.080401757586226,1.1420636218989593,1.080401757586224,1.080401757586224,1.1420636218989593,11.920196191346589,0.0474491208958017,0.3841543350429605,0.09482133306712472,0.0030558243813748366
120.0,266.6666666666667,800.0,0.2,0.6081276257177173,1.3513947238171495,true,8,7.615179459241617e-10,0.04483109002854158,0.10041501486934633,1.8053745483698886,1.8053745483698886,2.7550429777760366,0.022374242198382674,0.13983901373989172,-21.621321517387194,21.621321517387194,-21.405182556235197,0.20625549190445128,-4266.470511061463,4266.470511061463,-4223.820458274223,-630.778051659114,0.031180751999507622,0.031180751999507622,0.0056576252391642694,0.00038402165459670867,0.00038402165459670867,0.00012835933383807107,111.89665239221273,111.89665239221273,80.36990496417567,44.51895141082894,44.51895141082894,35.58488474639077,0.008936817845942935,0.008936817845942935,0.012442468364815698,0.022462343975081962,0.022462343975081962,0.028101819273179632,2.1472326517030194,0.04084892343993371,1.6830697243216206,10.410547771972704,8.160120774390384
130.0,266.6666666666667,800.0,0.2,0.6588049278608604,1.3513947238171495,true,4,1.84297022087776e-14,0.08649795798478939,0.144335604541076,1.7444640694680185,1.7444640694680185,2.7219565056255743,0.047913102118810835,0.2994568882425677,-21.637546922287896,21.637546922287896,-21.130212538186647,0.4752330024346048,-4269.672221534303,4269.672221534303,-4169.561449522756,-456.7593514744272,0.06540713717034795,0.06540713717034795,0.015342709842103047,0.0010223607590471588,0.0010223607590471588,0.00037295630827212015,48.409478641545,48.409478641545,36.68624072653196,19.734165452629586,19.734165452629586,14.524331442529007,0.020657111542238347,0.020657111542238347,0.02725817582276254,0.05067353886337005,0.05067353886337005,0.06884998486552561,2.4464183631332928,0.03900465068844554,2.0271109014760453,5.147829276587196,4.265509531306149
140.0,266.6666666666667,800.0,0.2,0.7094822300040036,1.3513947238171495,true,4,1.8125667633484e-11,0.17936926763062463,0.22613716195242886,1.5771147020992364,1.577114702099236,2.6323023341477634,0.11859044660158764,0.7411902912599228,-21.677549813066346,21.677549813066346,-20.305162665858447,1.2566905808273092,-4277.565871962943,4277.565871962943,-4006.7568333658496,-336.80258382497226,0.1588605699695068,0.1588605699695069,0.04518480316373485,0.0029964980883241932,0.0029964980883241937,0.0011416071213372217,18.296744799239097,18.296744799239097,14.435911615816137,7.159730006224192,7.159730006224192,5.154833273089087,0.05465453068141316,0.05465453068141316,0.06927169039358688,0.1396700712360196,0.1396700712360196,0.19399269520908086,2.7452586913757493,0.038206664130985404,2.3150817860170845,2.184514416880948,1.8422050911633405
150.0,266.6666666666667,800.0,0.2,0.7601595321471466,1.3513947238171495,true,5,2.6018964760510244e-11,0.3656313562285511,0.38874669101598214,0.929307438901434,0.929307438901434,2.344737672493288,0.3602088052223085,2.2513050326394284,-21.79607123109846,21.79607123109846,-17.45422901476611,3.7906376989624464,-4300.953347818966,4300.953347818966,-3444.190648796752,-248.10408388243061,0.4800291978390347,0.4800291978390347,0.14878081035889723,0.012006970895425118,0.012006970895425118,0.00419884857919074,5.561617864629779,5.561617864629779,4.513953383307763,1.3355105360591695,1.3355105360591695,1.311408730031735,0.17980379528764462,0.17980379528764462,0.22153529624340376,0.7487773199834159,0.7487773199834159,0.7625387700261846,2.986400780235913,0.04016857022811982,1.8727200740463705,0.7878359836534456,0.4940382655295603
160.0,266.6666666666667,800.0,0.2,0.8108368342902897,1.3513947238171495,true,6,5.329070518200751e-15,0.4687911288327307,0.48350151373307115,0.3888884142679294,0.38888841426792947,2.158056714495123,0.5569213688867337,3.4807585555420855,-22.054552069017607,22.054552069017607,-14.738872861407405,6.2377745993169444,-4351.958596123037,4351.958596123037,-2908.377565122939,-187.1665437388605,0.7327061923641037,0.7327061923641037,0.2663573122176879,0.0258563039612064,0.0258563039612064,0.009292982363281115,3.1651272394465453,3.1651272394465453,2.9854273753084666,0.37749553656489165,0.37749553656489165,0.6474822922883703,0.3159430646380144,0.3159430646380144,0.33496041748350214,2.6490379438648,2.6490379438648,1.544443781567741,3.035887211842794,0.03713472189229124,1.038689325082183,0.486693958479236,0.16651600800002017
170.0,266.6666666666667,800.0,0.2,0.8615141364334329,1.3513947238171495,true,4,8.179479316083871e-10,0.5321127790588588,0.543098946369583,0.235858317277462,0.23585831727746176,2.063678210052333,0.6786753514857993,4.241720946786246,-22.425703209393014,22.425703209393014,-12.406494727780768,8.436000416837999,-4425.196737199895,4425.196737199895,-2448.1363851487954,-144.65029977964758,0.8761389208244353,0.8761389208244353,0.379405065140562,0.03970844684059798,0.03970844684059798,0.016239958650838982,2.6607929198241154,2.6607929198241154,2.558295991017271,0.34811751161199844,0.34811751161199844,0.5002280679130795,0.375827819049557,0.375827819049557,0.3908851843223832,2.8725932096015057,2.8725932096015057,1.9990881442777453,3.4153244268337764,0.03692904944487527,0.8852849617459209,0.4048511448644423,0.10494131318188643
