# sigma_grid_n: 128
# provenance.equilibrium_backend: TransportWorkflow.EquilibriumFacade.solve_equilibrium_backend(:models)
# provenance.tau_path: TransportWorkflow.solve_gap_and_transport
# x_unit: MeV
# gc_every_n: 5
# y_unit.tau_ubar: fm
# y_unit.tau_u: fm
# script: scripts/relaxtime/scan_relaxation_times_vs_T.jl
# schema: scan_csv_v1
# provenance.entrypoint: workflow
# y_unit.tau_sbar: fm
# git_commit: 9765c65b60195aa39b55f1db62e2d0bda6505c80
# provenance.integration_mode: semi_infinite
# y_scale.tau_s: log
# y_scale.tau_sbar: log
# y_unit.tau_s: fm
# y_scale.tau_u: log
# title: relaxation_times_vs_T
# y_scale.tau_ubar: log
# integration_mode: semi_infinite
# x_label: T
T_MeV,muB_MeV,muq_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_s,n_u,n_s,n_ubar,n_sbar,tau_u,tau_s,tau_ubar,tau_sbar,tauinv_u,tauinv_s,tauinv_ubar,tauinv_sbar,tau_p_nodes,tau_angle_nodes,tau_phi_nodes,tau_n_sigma_points,sigma_grid_n,integration_mode,gc_every_n
350.0,0.0,0.0,0.0,1.7737057511877885,0.0,true,missing,missing,0.8829439673108707,0.8829439673108707,0.027832812925635404,0.723821593108709,2.537557736964899,2.4513178939673117,2.537557736964899,2.4513178939673117,0.7444062654115603,0.7380438027483748,0.7444062654115599,0.7380438027483748,1.3433524762813884,1.3549331303591141,1.3433524762813893,1.3549331303591141,28,8,8,6,128,semi_infinite,5
355.0,0.0,0.0,0.0,1.7990444047761853,0.0,true,missing,missing,0.8863939472773649,0.8863939472773649,0.02695703494390411,0.7005525632569483,2.641274875355694,2.5591133971690816,2.641274875355694,2.5591133971690816,0.7634084229924586,0.7568779741163294,0.7634084229924566,0.7568779741163294,1.3099148108428438,1.3212169387905899,1.309914810842847,1.3212169387905899,28,8,8,6,128,semi_infinite,5
360.0,0.0,0.0,0.0,1.8243830583645824,0.0,true,missing,missing,0.8896991869132412,0.8896991869132412,0.026133699355076347,0.6785385769691542,2.7467813026407044,2.6684429868518604,2.7467813026407044,2.6684429868518604,0.7834950256779658,0.7769786402058391,0.7834950256779715,0.7769786402058391,1.2763322895824263,1.2870366677455607,1.2763322895824172,1.2870366677455607,28,8,8,6,128,semi_infinite,5
365.0,0.0,0.0,0.0,1.8497217119529794,0.0,true,missing,missing,0.89286766956593,0.89286766956593,0.02535811986779717,0.6576946437256961,2.8540366204796257,2.7792836303864754,2.8540366204796257,2.7792836303864754,0.8046140130241102,0.7980575858469755,0.80461401302412,0.7980575858469755,1.2428319465149995,1.2530424091373102,1.2428319465149844,1.2530424091373102,28,8,8,6,128,semi_infinite,5
370.0,0.0,0.0,0.0,1.8750603655413765,0.0,true,missing,missing,0.8959068118587146,0.8959068118587146,0.02462617880152797,0.6379418364060254,2.9629995370861786,2.8916105216446337,2.9629995370861786,2.8916105216446337,0.8269369025370203,0.8206121159966346,0.8269369025370191,0.8206121159966346,1.2092821071741104,1.2186025291443552,1.2092821071741122,1.2186025291443552,28,8,8,6,128,semi_infinite,5
375.0,0.0,0.0,0.0,1.9003990191297733,0.0,true,missing,missing,0.8988235157710178,0.8988235157710178,0.02393424115910151,0.6192070166763377,3.0736279843812997,3.0053971209819954,3.0736279843812997,3.0053971209819954,0.850270250934047,0.8441281871391346,0.850270250934038,0.8441281871391346,1.1760966573880134,1.1846541973549494,1.1760966573880258,1.1846541973549494,28,8,8,6,128,semi_infinite,5
380.0,0.0,0.0,0.0,1.9257376727181703,0.0,true,missing,missing,0.9016242147132872,0.9016242147132872,0.02327908384800884,0.601422508707415,3.185879229624112,3.1206152370959472,3.185879229624112,3.1206152370959472,0.8750004929470023,0.8690896936485604,0.8750004929469997,0.8690896936485604,1.1428564990083596,1.1506292242425058,1.1428564990083632,1.1506292242425058,28,8,8,6,128,semi_infinite,5
385.0,0.0,0.0,0.0,1.9510763263065674,0.0,true,missing,missing,0.9043149143925666,0.9043149143925666,0.022657837066036593,0.584525747688821,3.2997099815325184,3.237235136178379,3.2997099815325184,3.237235136178379,0.9007061636748671,0.8949811337395417,0.900706163674866,0.8949811337395417,1.1102399876115154,1.117341988899423,1.1102399876115168,1.117341988899423,28,8,8,6,128,semi_infinite,5
390.0,0.0,0.0,0.0,1.9764149798949642,0.0,true,missing,missing,0.9069012291585941,0.9069012291585941,0.022067935505901973,0.5684589212827266,3.4150764909512086,3.3552256676825496,3.4150764909512086,3.3552256676825496,0.9277302691504384,0.9220780032968873,0.9277302691504491,0.9220780032968873,1.0778995072735333,1.084506946727395,1.077899507273521,1.084506946727395,28,8,8,6,128,semi_infinite,5
395.0,0.0,0.0,0.0,2.001753633483361,0.0,true,missing,missing,0.9093884144228264,0.9093884144228264,0.021507077526635426,0.5531686161235134,3.5319346461512033,3.4745543989679746,3.5319346461512033,3.4745543989679746,0.9561523279321889,0.9456796172253972,0.9561523279321918,0.9456796172253972,1.0458584587276358,1.0574405768985247,1.0458584587276325,1.0574405768985247,28,8,8,6,128,semi_infinite,5
