center_xi,scenario,sigma_grid_n,adaptive_refinement,species,xi,process,apply_s_cut_requested,apply_s_cut_effective,disabled_by_scenario,sigma_cutoff,cache_n_points,cache_s_min,cache_s_max,cache_sigma_min,cache_sigma_max,cache_sigma_mean,s_peak,s_peak_minus_bo,cache_asym_enabled,cache_asym_s0,cache_asym_A,s_bo,s_up,rate
-0.1,baseline,128,true,u,-0.08,us_to_us,true,true,false,3.0522942112582996,128,11.679619925835715,49.78641989631525,0.11114172003011202,0.2636394739834502,0.19553142749233127,12.594271591736135,0.9146700700163528,false,0.0,0.0,11.679601521719782,50.1532739733117,0.20308203440474085
-0.1,baseline,128,true,u,-0.08,ssbar_to_ssbar,true,true,false,3.0522942112582996,128,21.829925098584322,58.7300487917235,0.16814639536767897,0.4349710339782998,0.33973352370985754,27.531653390195988,5.7017283272768395,false,0.0,0.0,21.82992506291915,59.09592487124285,0.26460566575085803
-0.1,baseline,128,true,u,-0.08,uubar_to_ddbar,true,true,false,3.0522942112582996,128,4.6778590113641805,41.57798270450336,0.143204700325644,10.967987504300435,0.30705493190234345,4.6778590113641805,3.5665167708032186e-8,false,0.0,0.0,4.677858975699013,41.94385878402271,0.28070962781117775
-0.1,baseline,128,true,u,-0.08,sbarsbar_to_sbarsbar,true,true,false,3.0522942112582996,128,21.829925098584322,58.7300487917235,0.07066113441640677,0.11792689225085114,0.07985887065037327,58.7300487917235,36.900123728804346,false,0.0,0.0,21.82992506291915,59.09592487124285,0.08108676014683965
-0.1,baseline,128,true,u,-0.08,usbar_to_usbar,true,true,false,3.0522942112582996,128,11.679619925835715,49.78641989631525,0.026551615119939396,0.410299977079769,0.2814396662221876,17.323725837653797,5.644124315934015,false,0.0,0.0,11.679601521719782,50.1532739733117,0.24141977192760244
-0.1,baseline,128,true,u,-0.08,uu_to_uu,true,true,false,3.0522942112582996,128,4.6778590113641805,41.57798270450336,0.10191596899213712,0.13707369170680503,0.1208793614842691,41.57798270450336,36.90012372880435,false,0.0,0.0,4.677858975699013,41.94385878402271,0.16395443481511696
0.1,baseline,128,true,u,0.08,ubardbar_to_ubardbar,true,true,false,3.0522942112582996,128,5.906052848926793,42.80617654206597,0.05683007269602236,0.16618943037390174,0.15427025997950267,9.8695571733608,3.963504360099175,false,0.0,0.0,5.906052813261625,43.17205262158532,0.19759671785282049
0.1,baseline,128,true,u,0.08,uubar_to_uubar,true,true,false,3.0522942112582996,128,5.906052848926797,42.80617654206597,0.17303734756309364,1.1021035785482363,0.3724013019041741,5.906052848926797,3.5665170372567445e-8,false,0.0,0.0,5.906052813261627,43.17205262158532,0.42160333945960754
0.1,baseline,128,true,u,0.08,ud_to_ud,true,true,false,3.0522942112582996,128,5.906052848926793,42.80617654206597,0.05683007269602236,0.16618943037390174,0.15427025997950267,9.8695571733608,3.963504360099175,false,0.0,0.0,5.906052813261625,43.17205262158532,0.19759671785282049
0.1,baseline,128,true,u,0.08,ss_to_ss,true,true,false,3.0522942112582996,128,23.04119029254877,59.941313985687955,0.07010946066295407,0.11677080782769281,0.07913685664229327,59.941313985687955,36.90012372880435,false,0.0,0.0,23.041190256883603,60.3071900652073,0.07966899098748682
0.1,baseline,128,true,u,0.08,udbar_to_udbar,true,true,false,3.0522942112582996,128,5.906052848926793,42.80617654206597,0.030418339921918294,0.35768439907168026,0.2640834611918654,11.767815286932455,5.86176247367083,false,0.0,0.0,5.906052813261625,43.17205262158532,0.283458449278301
0.1,baseline,128,true,u,0.08,subar_to_subar,true,true,false,3.0522942112582996,128,13.069544912196356,51.015674382134,0.02663346793002287,0.3662625778224786,0.2610100756665511,19.16218877727344,6.092658092375169,false,0.0,0.0,13.06953068489827,51.38247998987749,0.2242514075819379
0.1,baseline,128,true,u,0.08,ssbar_to_uubar,true,true,false,3.0522942112582996,128,23.04119029254877,43.171611231236135,0.19933010338928364,3145.2839698013286,24.83947718923718,23.04119029254877,3.5665166819853766e-8,false,0.0,0.0,23.041190256883603,43.17205262158532,2.624513159362828
0.1,baseline,128,true,u,0.08,ubarubar_to_ubarubar,true,true,false,3.0522942112582996,128,5.906052848926797,42.80617654206597,0.09657775366438978,0.1336054226996899,0.11407964915001335,42.80617654206597,36.900123728804346,false,0.0,0.0,5.906052813261627,43.17205262158532,0.1518528490494341
0.1,baseline,128,true,u,0.08,ubarsbar_to_ubarsbar,true,true,false,3.0522942112582996,128,13.069544912196356,51.015674382134,0.12153153418716173,0.27392319835852486,0.19243232650424352,14.248927990665056,1.179397305766786,false,0.0,0.0,13.06953068489827,51.38247998987749,0.19630385335707815
0.1,baseline,128,true,u,0.08,dubar_to_dubar,true,true,false,3.0522942112582996,128,5.906052848926793,42.80617654206597,0.030418339921918298,0.35768439907168065,0.2640834610947551,11.767815286932455,5.86176247367083,false,0.0,0.0,5.906052813261625,43.17205262158532,0.28345844925579
0.1,baseline,128,true,u,0.08,uubar_to_ssbar,true,true,false,3.0522942112582996,128,23.04284809983476,42.80617654206597,0.0014080561819567734,0.10669149581592198,0.056931891312560885,42.80617654206597,19.764986285182367,false,0.0,0.0,23.041190256883603,43.17205262158532,0.03407764026546114
