# script: scripts/relaxtime/run_gap_transport_scan.jl
# tau_phi_nodes: 8
# tr_p_max_fm: 8.0
# sigma_grid_n: 60
# schema: scan_csv_v1
# tau_n_sigma_points: 6
# tau_p_nodes: 20
# y_label.zeta_over_s_over_eta_over_s: (ζ/s)/(η/s)
# y_label.sigma_over_T_over_eta_over_s: (σ/T)/(η/s)
# tr_p_nodes: 24
# integration_mode: finite_15
# title: gap_transport_scan
# gc_every_n: 5
# tau_angle_nodes: 4
# y_label.sigma_over_T: σ/T
T_MeV,muq_MeV,muB_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,omega_fm4inv,P_fm4inv,epsilon_fm4inv,s_fm3inv,omega_MeV_fm3,P_MeV_fm3,epsilon_MeV_fm3,eps_minus_3P_over_T4,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta,eta_over_s,zeta_over_s,sigma_over_T,sigma_over_T_over_eta_over_s,zeta_over_s_over_eta_over_s
150.0,0.0,0.0,-0.3,0.7601596076519094,0.0,true,missing,missing,0.06694989062969062,0.06694989062969063,1.8344532263504147,1.8344532263504147,2.766782408043248,-1.5901631863120731e-18,-9.938519914450456e-18,-21.622641293415253,21.622641293415253,-21.430025048006254,0.25338921388361996,-4266.730514701982,4266.730514701982,-4228.722132619439,-258.4528455839373,0.009027605392234447,0.009027605392234447,0.0038896860036429642,0.009027605392234449,0.009027605392234449,0.0038896860036429655,100.11285276086025,100.11285276086025,121.48257001629538,100.11285276086019,100.11285276086019,121.48257001629538,0.00998872744530317,0.00998872744530317,0.00823163355752074,0.009988727445303176,0.009988727445303176,0.00823163355752074,3.537197554375949,0.029588454636076043,3.1767772433849024,13.959542713608013,12.537144713839224,0.03892400272026177,0.0027883436813670092,0.8981056880622451
155.0,0.0,0.0,-0.3,0.7854982612403063,0.0,true,missing,missing,0.08992157461950927,0.08992157461950927,1.8184218122401503,1.81842181224015,2.756620713303592,0.0,0.0,-21.630788989703536,21.630788989703536,-21.31380769168682,0.4035416927800751,-4268.338275007765,4268.338275007765,-4205.789312626854,-226.4422501838481,0.014180949927541642,0.014180949927541648,0.006313338951274269,0.014180949927541642,0.014180949927541648,0.006313338951274269,63.545992613034684,63.545992613034684,77.38803695179071,63.54599261297636,63.54599261297636,77.38803695179071,0.015736633560664185,0.015736633560664185,0.012921893866140517,0.01573663356067863,0.01573663356067863,0.012921893866140517,3.6220426440071773,0.029143231284557328,3.490061007615163,8.975634262358964,8.648576020909939,0.03710158599019684,0.004133589327028333,0.9635615454140543
160.0,0.0,0.0,-0.3,0.8108369148287032,0.0,true,missing,missing,0.1275038727414462,0.1275038727414462,1.789454333064294,1.789454333064294,2.738280347248259,0.0,0.0,-21.64417499707421,21.64417499707421,-21.087313182066776,0.6867741278467518,-4270.979695421833,4270.979695421833,-4161.095834966352,-199.00526711027388,0.023519392932238543,0.023519392932238543,0.010781590894403769,0.023519392932238543,0.023519392932238543,0.010781590894403769,38.02315535473046,38.02315535473046,46.52471524290279,38.02315535473046,38.02315535473046,46.52471524290279,0.026299763674810062,0.026299763674810062,0.021493952080717936,0.026299763674810066,0.026299763674810066,0.021493952080717936,3.6862491414970044,0.028658976021686516,3.909799671915667,5.367483998057017,5.692992081944164,0.035344932498221286,0.006585009384474336,1.0606444442135232
165.0,0.0,0.0,-0.3,0.8361755684171003,0.0,true,missing,missing,0.2038774925987227,0.2038774925987227,1.7239190743715618,1.7239190743715609,2.6972768558996028,0.0,0.0,-21.668814600238615,21.668814600238615,-20.51909809157945,1.374970224059052,-4275.841753912519,4275.841753912519,-4048.9716669427758,-174.9467738837728,0.044572739307247575,0.0445727393072476,0.02091826374922062,0.044572739307247575,0.0445727393072476,0.02091826374922062,19.56724795831807,19.56724795831807,24.16447470845208,19.567247958317836,19.567247958317836,24.16447470845208,0.05110580711861927,0.05110580711861927,0.04138306385986645,0.05110580711861988,0.05110580711861988,0.04138306385986645,3.6873363377928157,0.027942545591205237,4.290952023999879,2.6817572288274167,3.1207599618648847,0.033417079673950675,0.012460889194120717,1.1636996549569922
170.0,0.0,0.0,-0.3,0.8615142220054972,0.0,true,missing,missing,0.32981930955883454,0.32981930955883454,1.5866514031164607,1.5866514031164611,2.6140587800180515,0.0,0.0,-21.721973686472904,21.721973686472904,-19.204749419139958,2.9218603744847784,-4286.331475879954,4286.331475879954,-3789.6152122175417,-153.15870845836068,0.088087018891366,0.08808701889136598,0.04189279252518278,0.088087018891366,0.08808701889136598,0.04189279252518278,9.323285809241249,9.323285809241249,11.657418168195457,9.323285809236461,9.323285809236461,11.657418168195457,0.10725832291967272,0.10725832291967272,0.08578228777348543,0.1072583229197278,0.1072583229197278,0.08578228777348543,3.558826675417854,0.02672291221839152,3.4908447233364077,1.2180002530221499,1.1947335861153052,0.031018538679702733,0.02546677523484771,0.9808976501859384
175.0,0.0,0.0,-0.3,0.8868528755938943,0.0,true,missing,missing,0.42091168637306053,0.42091168637306053,1.4291521120634632,1.429152112063462,2.5231004911585497,0.0,0.0,-21.817719120253482,21.817719120253482,-17.709012439519014,4.632906758049366,-4305.224633214964,4305.224633214964,-3494.4659505563245,-134.43721215844073,0.13700950148309207,0.13700950148309213,0.06575532719902112,0.13700950148309207,0.13700950148309213,0.06575532719902112,5.573280051927501,5.573280051927501,7.141688766460767,5.57328005193082,5.57328005193082,7.141688766460767,0.17942755265889665,0.17942755265889665,0.14002290392382552,0.1794275526587898,0.1794275526587898,0.14002290392382552,3.3887200003186932,0.02532865246151345,2.451829994840358,0.7314457590649799,0.5292206648839776,0.02856015147332272,0.03904616455748088,0.7235268758144004
180.0,0.0,0.0,-0.3,0.9121915291822912,0.0,true,missing,missing,0.4849900494623046,0.4849900494623046,1.2467736035216914,1.2467736035216916,2.4249024376385653,0.0,0.0,-21.95717482717673,21.95717482717673,-16.125583005145575,6.392946695370789,-4332.743006761676,4332.743006761676,-3182.012601594934,-118.42799936825908,0.1917309123156486,0.1917309123156486,0.09255421113702741,0.1917309123156486,0.1917309123156486,0.09255421113702741,3.602168011118833,3.602168011118833,4.801345372980645,3.6021680111162167,3.6021680111162167,4.801345372980645,0.2776105936517381,0.2776105936517381,0.20827495677096153,0.27761059365193974,0.27761059365193974,0.20827495677096153,3.141589215305709,0.023474528886666506,1.8055824248396606,0.49141489285067436,0.2824335178873156,0.02573421056399153,0.05236758376350501,0.5747353651594322
185.0,0.0,0.0,-0.3,0.9375301827706882,0.0,true,missing,missing,0.5355287216623567,0.5355287216623567,1.013192023945016,1.0131920239450163,2.312380980747806,0.0,0.0,-22.143008910655706,22.143008910655706,-14.355911248471887,8.305970095992604,-4369.413085309984,4369.413085309984,-2832.8086175513517,-104.56572737887427,0.25762262197240704,0.25762262197240704,0.12453411248378861,0.25762262197240704,0.25762262197240704,0.12453411248378861,2.1526506113922674,2.1526506113922674,3.2818541926347042,2.1526506113903094,2.1526506113903094,3.2818541926347042,0.46454357000982666,0.46454357000982666,0.30470579779084894,0.46454357001024926,0.46454357001024926,0.30470579779084894,2.644384622933681,0.019661388745611113,1.3365193845045658,0.31837155592572164,0.1609106906307547,0.020971472819686404,0.0658710630059527,0.5054179232905351
190.0,0.0,0.0,-0.3,0.9628688363590852,0.0,true,missing,missing,0.5769408696857532,0.5769408696857532,0.7078353164562112,0.7078353164562109,2.1896601865565017,0.0,0.0,-22.37951524191555,22.37951524191555,-12.389761398735997,10.374989267441663,-4416.08216550297,4416.08216550297,-2444.834204689055,-92.52374749237903,0.33593920617351697,0.335939206173517,0.16251363973253302,0.33593920617351697,0.335939206173517,0.16251363973253302,1.4961305495068775,1.4961305495068775,2.227553843032786,1.4961305495068804,1.4961305495068804,2.227553843032786,0.6683908702550045,0.6683908702550045,0.4489229309216215,0.6683908702550032,0.6683908702550032,0.4489229309216215,2.4090269234120125,0.018494036301848402,1.1083629414738836,0.23219560630987016,0.10683027354564112,0.019207222836061726,0.08272000982839126,0.4600874032175861
195.0,0.0,0.0,-0.3,0.9882074899474821,0.0,true,missing,missing,0.608273919910902,0.6082739199109019,0.42622760479793514,0.4262276047979355,2.093259260126981,4.625929269271486e-17,2.8912057932946783e-16,-22.667728060162435,22.667728060162435,-10.485792868616343,12.327305060391211,-4472.954330640203,4472.954330640203,-2069.129843863917,-82.30308304446008,0.408553852236912,0.408553852236912,0.20198577195161865,0.40855385223691193,0.40855385223691193,0.20198577195161863,0.9363583859129876,0.9363583859129876,0.9988995188465959,0.9363583859071882,0.9363583859071882,0.9988995188465959,1.0679671534366184,1.0679671534366184,1.0011016935463888,1.067967153443233,1.067967153443233,1.0011016935463888,1.7229928735150977,0.014068109481578762,0.581606569265522,0.13977044172057002,0.047180350158955546,0.014235987507366906,0.10185263301827138,0.33755599236982314
