T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,mu_B_MeV,mu_Q_MeV,mu_S_MeV,pressure_fm4,entropy_fm3,energy_fm4,rho_u_fm3,rho_d_fm3,rho_s_fm3,phi_u,phi_d,phi_s,Phi1,Phi2,M_u_MeV,M_d_MeV,M_s_MeV,iterations,residual_norm,converged,message
50.000000,0.550000,0.000000,367.622639,367.622639,367.622639,367.622639,1102.867916,0.000000,0.000000,21.612066,0.174364,-21.076049,0.131834,0.131834,0.000333,-1.554910,-1.554910,-2.187638,0.029533,0.047698,309.862586,309.862586,525.314580,3,0.000000,true,
50.000000,0.500000,0.000000,368.939413,368.939413,368.939413,368.939413,1106.818240,0.000000,0.000000,21.613750,0.165500,-21.123090,0.119844,0.119844,0.000312,-1.582563,-1.582563,-2.191276,0.028040,0.046877,315.381564,315.381564,527.477608,3,0.000000,true,
50.000000,0.450000,0.000000,370.000052,370.000052,370.000052,370.000052,1110.000156,0.000000,0.000000,21.614978,0.155350,-21.170602,0.107855,0.107855,0.000290,-1.609775,-1.609775,-2.194888,0.026391,0.045823,320.817031,320.817031,529.638690,3,0.000000,true,
50.000000,0.400000,0.000000,370.742584,370.742584,370.742584,370.742584,1112.227752,0.000000,0.000000,21.615750,0.143928,-21.218546,0.095868,0.095868,0.000264,-1.636589,-1.636589,-2.198479,0.024581,0.044508,326.177388,326.177388,531.799579,3,0.000000,true,
50.000000,0.350000,0.000000,371.084417,371.084417,371.084417,371.084417,1113.253251,0.000000,0.000000,21.616066,0.131268,-21.266871,0.083882,0.083882,0.000235,-1.663052,-1.663052,-2.202051,0.022603,0.042896,331.471983,331.471983,533.962626,3,0.000000,true,
50.000000,0.300000,0.000000,370.913401,370.913401,370.913401,370.913401,1112.740203,0.000000,0.000000,21.615937,0.117442,-21.315503,0.071898,0.071898,0.000204,-1.689219,-1.689219,-2.205610,0.020450,0.040944,336.711674,336.711674,536.131021,3,0.000000,true,
50.000000,0.250000,0.000000,370.073942,370.073942,370.073942,370.073942,1110.221826,0.000000,0.000000,21.615383,0.102561,-21.364343,0.059914,0.059914,0.000171,-1.715155,-1.715155,-2.209162,0.018115,0.038600,341.909283,341.909283,538.308999,3,0.000000,true,
50.000000,0.200000,0.000000,368.339824,368.339824,368.339824,368.339824,1105.019473,0.000000,0.000000,21.614444,0.086749,-21.413265,0.047931,0.047931,0.000137,-1.740933,-1.740933,-2.212715,0.015589,0.035796,347.079245,347.079245,540.501727,4,0.000000,true,
50.000000,0.150000,0.000000,365.336975,365.336975,365.336975,365.336975,1096.010924,0.000000,0.000000,21.613182,0.070018,-21.462137,0.035949,0.035949,0.000102,-1.766621,-1.766621,-2.216276,0.012843,0.032421,352.235198,352.235198,542.714306,4,0.000000,true,
50.000000,0.100000,0.000000,360.253341,360.253341,360.253341,360.253341,1080.760023,0.000000,0.000000,21.611664,0.051948,-21.510869,0.023966,0.023966,0.000068,-1.792259,-1.792259,-2.219849,0.009795,0.028218,357.385019,357.385019,544.949626,4,0.000000,true,
50.000000,0.050000,0.000000,350.371987,350.371987,350.371987,350.371987,1051.115960,0.000000,0.000000,21.609941,0.031028,-21.559465,0.011983,0.011983,0.000034,-1.817836,-1.817836,-2.223429,0.006185,0.022342,362.526414,362.526414,547.206336,4,0.000000,true,
50.000000,0.000000,0.000000,-0.000326,-0.000326,-0.000326,-0.000326,-0.000978,0.000000,0.000000,21.608021,0.000000,-21.608021,-0.000000,-0.000000,-0.000000,-1.843295,-1.843295,-2.227010,0.000020,0.000020,367.648249,367.648249,549.479201,27,0.000000,true,
55.000000,4.000000,0.000000,402.234967,402.234967,402.234967,402.234967,1206.704901,0.000000,0.000000,21.913069,0.931124,-17.739777,0.952944,0.952944,0.014113,-0.085449,-0.085449,-2.054208,0.124035,0.138096,22.016184,22.016184,460.189826,7,0.000000,true,
55.000000,3.950000,0.000000,401.379279,401.379279,401.379279,401.379279,1204.137836,0.000000,0.000000,21.904795,0.926189,-17.790023,0.941126,0.941126,0.013747,-0.088050,-0.088050,-2.054703,0.123311,0.138007,22.519589,22.519589,460.274985,3,0.000000,true,
55.000000,3.900000,0.000000,400.522620,400.522620,400.522620,400.522620,1201.567859,0.000000,0.000000,21.896616,0.920870,-17.840271,0.929306,0.929306,0.013388,-0.090771,-0.090771,-2.055191,0.122552,0.137886,23.046342,23.046342,460.359821,3,0.000000,true,
55.000000,3.850000,0.000000,399.664701,399.664701,399.664701,399.664701,1198.994104,0.000000,0.000000,21.888529,0.915166,-17.890523,0.917482,0.917482,0.013035,-0.093620,-0.093620,-2.055673,0.121757,0.137733,23.598061,23.598061,460.444478,3,0.000000,true,
55.000000,3.800000,0.000000,398.805242,398.805242,398.805242,398.805242,1196.415725,0.000000,0.000000,21.880532,0.909074,-17.940778,0.905656,0.905656,0.012688,-0.096608,-0.096608,-2.056150,0.120925,0.137547,24.176514,24.176514,460.529111,3,0.000000,true,
55.000000,3.750000,0.000000,397.943969,397.943969,397.943969,397.943969,1193.831906,0.000000,0.000000,21.872623,0.902593,-17.991037,0.893827,0.893827,0.012346,-0.099744,-0.099744,-2.056623,0.120056,0.137327,24.783635,24.783635,460.613885,3,0.000000,true,
55.000000,3.700000,0.000000,397.080619,397.080619,397.080619,397.080619,1191.241857,0.000000,0.000000,21.864801,0.895719,-18.041300,0.881995,0.881995,0.012009,-0.103039,-0.103039,-2.057091,0.119151,0.137073,25.421544,25.421544,460.698977,3,0.000000,true,
55.000000,3.650000,0.000000,396.214942,396.214942,396.214942,396.214942,1188.644825,0.000000,0.000000,21.857062,0.888451,-18.091569,0.870161,0.870161,0.011678,-0.106505,-0.106505,-2.057555,0.118208,0.136785,26.092567,26.092567,460.784578,3,0.000000,true,
