# y_unit.M_K: fm^-1
# y_unit.Gamma_pi: fm^-1
# y_unit.M_sigma_prime: fm^-1
# y_unit.Gamma_sigma: fm^-1
# y_unit.M_pi: fm^-1
# y_unit.Gamma_K: fm^-1
# script: scripts/relaxtime/run_mott_phase_scan.jl
# y_unit.m_u: fm^-1
# y_unit.M_sigma: fm^-1
# y_unit.Gamma_eta: fm^-1
# y_unit.Gamma_sigma_prime: fm^-1
# y_unit.m_d: fm^-1
# y_unit.Gamma_eta_prime: fm^-1
# format: scan_csv_v1
# x_unit: MeV
# y_unit.M_eta: fm^-1
# y_unit.M_eta_prime: fm^-1
# y_unit.m_s: fm^-1
# x_label: Temperature
run_id,T_MeV,muB_MeV,xi,M_pi,M_K,Gamma_pi,Gamma_K,residual_pi,residual_K,root_quality_pi,root_quality_K,selected_method_pi,selected_method_K,governance_candidate_count_pi,governance_candidate_count_K,governance_selection_reason_pi,governance_selection_reason_K,second_pass_triggered_pi,second_pass_triggered_K,second_pass_candidate_count_pi,second_pass_candidate_count_K,m_u,m_d,m_s,status,error_code,error_message,timestamp_utc,M_eta,M_eta_prime,M_sigma,M_sigma_prime,Gamma_eta,Gamma_eta_prime,Gamma_sigma,Gamma_sigma_prime,residual_eta,residual_eta_prime,residual_sigma,residual_sigma_prime,root_quality_eta,root_quality_eta_prime,root_quality_sigma,root_quality_sigma_prime,selected_method_eta,selected_method_eta_prime,selected_method_sigma,selected_method_sigma_prime,governance_candidate_count_eta,governance_candidate_count_eta_prime,governance_candidate_count_sigma,governance_candidate_count_sigma_prime,governance_selection_reason_eta,governance_selection_reason_eta_prime,governance_selection_reason_sigma,governance_selection_reason_sigma_prime,second_pass_triggered_eta,second_pass_triggered_eta_prime,second_pass_triggered_sigma,second_pass_triggered_sigma_prime,second_pass_candidate_count_eta,second_pass_candidate_count_eta_prime,second_pass_candidate_count_sigma,second_pass_candidate_count_sigma_prime
20260417T044725_49da00e9,135.0,0.0,-0.15,0.6834179145090864,2.521567291416063,1.8421519987412796e-21,0.0,1.4021295235977504e-9,1.9736805523251633e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,1.856461989219752,1.856461989219752,2.7805798196077927,ok,,,2026-04-17T04:48:45Z,2.60688450121125,4.84389526324791,3.6801951659455403,6.064278227395125,4.59220187217731e-21,1.3550819219387216,0.0,0.9712062943943663,8.039699808670697e-9,2.0776991238591336e-12,6.291048793016785e-10,1.5419610033262643e-13,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,140.0,0.0,-0.15,0.6831151664950755,2.5212759644483196,8.442269639941287e-25,0.0,3.2062190680193225e-9,4.8320571988114125e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8530609623670307,1.8530609623670307,2.7784614612322014,ok,,,2026-04-17T04:48:45Z,2.605878156839731,4.838888521477589,3.673561943429841,6.060018005601204,1.0165590025426463e-30,1.352107687622747,0.0,0.9701477269274796,4.288236432614667e-15,1.0095077551675047e-11,3.1671090194862472e-9,8.171102683363074e-13,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,145.0,0.0,-0.15,0.6826566696817652,2.520821749852042,5.862433111285026e-28,0.0,7.3769985675653516e-9,2.220446049250313e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8479940691077597,1.8479940691077597,2.77527785694442,ok,,,2026-04-17T04:48:45Z,2.6043354649458177,4.831396746207102,3.6636815262309548,6.053622420058981,8.191301392835508e-40,1.347644797270981,0.0,0.9686004376050181,2.4341639814906557e-14,4.9837411975062196e-11,3.2751579226442118e-15,4.287514787648661e-12,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,150.0,0.0,-0.15,0.6819524702234401,2.520107852137147,3.686263195160694e-37,0.0,5.329070518200751e-15,1.7763568394002505e-15,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8403088432435935,1.8403088432435937,2.7704143382877136,ok,,,2026-04-17T04:48:45Z,2.6019312966757644,4.819997346975339,3.6486985483048855,6.043861348486196,2.5383942815797698e-48,1.3408309942562582,0.0,0.966296833335881,1.479233402434943e-13,2.611089816584311e-10,1.1735057370287905e-13,2.313058078406982e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,155.0,0.0,-0.15,0.6808365049358416,2.518956767232046,9.263100591620113e-46,0.0,3.397282455352979e-14,1.4210854715202004e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8282003348711737,1.828200334871168,2.7627127762075245,ok,,,2026-04-17T04:48:45Z,2.5980437268095153,4.802011542075704,3.6250978735381274,6.028417078340397,3.412148382863342e-56,1.3300343662628231,0.0,0.9627341103303149,1.0568490527163021e-12,1.5622141080751106e-9,9.278688928304746e-12,1.3532887310763186e-10,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,160.0,0.0,-0.15,0.6789415355172926,2.516987987552214,1.147432486983649e-53,0.0,2.871036741680655e-13,1.2456702336294256e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8075642276294854,1.8075642276294857,2.7495652401799706,ok,,,2026-04-17T04:48:45Z,2.591243656750885,4.771407983366313,3.584889181367095,6.0020699223718434,2.56770707716519e-63,1.3115554646751255,0.0,0.9567793179215928,1.0684939044658393e-11,3.0531133177191805e-16,5.419806825557316e-10,9.214844443050652e-10,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,165.0,0.0,-0.15,0.6751804714657682,2.5131329178499637,1.1253096216617856e-60,0.0,4.6129766673175254e-12,1.944444605328499e-12,good,good,newton,newton,0,0,none,none,false,false,0,0,1.7656253430968718,1.7656253430968727,2.7229822809056214,ok,,,2026-04-17T04:48:45Z,2.576996573467568,4.7097136561728234,3.503215979500572,5.948826921308171,1.9583699667467424e-69,1.2739227581787955,0.0,0.9449591557798155,2.428391238096239e-10,8.87900863943969e-14,9.540521705986293e-10,1.6653345369377348e-16,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,170.0,0.0,-0.15,0.6665281015265069,2.5048596992665044,1.3820804828623475e-66,0.0,1.4097389922085313e-10,4.8146597819709314e-11,good,good,newton,newton,0,0,none,none,false,false,0,0,1.6614183176869353,1.6614183176869348,2.6583047078783713,ok,,,2026-04-17T04:48:45Z,2.539423614186497,4.560192408819164,3.30052704475055,5.81935141629686,1.1066428307547198e-80,1.1802035431320859,0.0,0.9168200563149405,4.246603069191224e-15,9.246994836509259e-11,2.2565282975506307e-14,1.7077589342662236e-12,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,175.0,0.0,-0.15,0.6566829323093082,2.496695761960127,2.633579246350296e-72,0.0,2.6953661524942163e-10,5.730793617431118e-11,good,good,newton,newton,0,0,none,none,false,false,0,0,1.5226117344041796,1.522611734404181,2.575129814173295,ok,,,2026-04-17T04:48:45Z,2.4824781693968525,4.369685727115574,3.031179634908071,5.653074629823226,4.191326035523188e-90,1.0533780077073227,0.0,0.8822528505664753,6.271788643985587e-13,5.30140535637269e-10,9.551470725455147e-12,2.1072255051990396e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,180.0,0.0,-0.15,0.6489607315606608,2.4919330382591074,2.5697134660229813e-78,0.0,1.1838374724959522e-10,8.697265130308551e-12,good,good,newton,newton,0,0,none,none,false,false,0,0,1.3768213886742742,1.3768213886742737,2.4917740663331553,ok,,,2026-04-17T04:48:45Z,2.4095851660543386,4.181585768063707,2.749244050294516,5.48679809055907,7.27514300014095e-98,0.9163472149472464,2.0134075904502512e-8,0.8495780508725022,6.66375427060828e-11,5.026185370682335e-10,4.959394866999034e-9,2.7470192787149017e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,185.0,0.0,-0.15,0.6446815196500982,2.492173308660876,4.529840261052158e-85,0.0,1.3343992577574681e-11,6.199251556537888e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,1.2061634047783474,1.2061634047783463,2.4004955533481627,ok,,,2026-04-17T04:48:45Z,2.293315242762052,3.9801366658577284,2.420709439873827,5.305232633359102,2.4048770074725493e-108,0.750910370076411,0.0011103111572571993,0.8158799557453306,3.4244551638806797e-12,1.2377397509699684e-9,9.080547425099894e-10,7.95233878747581e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,190.0,0.0,-0.15,0.6503356353686858,2.502132349613849,0.0,0.0,5.196376662297553e-11,4.4119485842486483e-10,good,good,newton,newton,0,0,none,none,false,false,0,0,0.9939519289424507,0.9939519289424502,2.297916343399568,ok,,,2026-04-17T04:48:45Z,2.1228173877021623,3.7633665254384416,2.0185090635558276,5.102184061292169,0.46996393067311193,0.542363109559979,0.007099109229909019,0.781030205643815,6.868006163784912e-11,4.441280627986988e-9,2.1130941441072082e-10,2.6022534127534414e-10,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,195.0,0.0,-0.15,0.6868189860275394,2.5270943780269035,0.0,0.0,1.7252865802674933e-13,8.43769498715119e-15,good,good,newton,newton,0,0,none,none,false,false,0,0,0.7339034731998962,0.7339034731998962,2.18947472003532,ok,,,2026-04-17T04:48:45Z,2.1758476630570955,3.5559659978156684,1.5498122293981595,4.890169435199785,1.0904112072855625,0.3051019614303288,0.026844334625212088,0.7509228339811423,8.548119038997992e-9,5.897213217753716e-9,4.468673689547384e-11,4.04877797954839e-10,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,200.0,0.0,-0.15,0.7726265353932975,2.5358670388756646,0.0,0.0,1.6402834646100928e-9,1.4699352846037073e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,0.48564400423472803,0.48564400423472837,2.098294792054742,ok,,,2026-04-17T04:48:45Z,2.225074289655391,3.421965677632504,1.1839504795998603,4.718594543949144,1.4534005849222316,0.1465862887361894,0.08879151686942506,0.7419847966969224,6.211822722868021e-12,0.0006273173558083039,5.549651450192927e-14,4.737027436974017e-11,good,degraded,good,good,newton,trust_region,newton,newton,0,337,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,205.0,0.0,-0.15,0.8795253282347903,2.581692786491543,0.17272799166453634,0.3571732154850564,3.4218050615208995e-10,8.15347789284715e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,0.32642013231009454,0.32642013231009437,2.0327456537484183,ok,,,2026-04-17T04:48:47Z,2.271306669371913,3.314938985887154,1.085126503698947,4.604586895506732,1.6411481181281078,0.17419971823898456,0.2008448917988433,0.758213535238647,2.39495923093358e-14,0.003796133573959734,3.14243613769305e-11,5.38152855611429e-13,good,degraded,good,good,current,trust_region,newton,newton,0,337,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,210.0,0.0,-0.15,1.05136303966148,2.6570617036386097,0.32390000926764534,0.5293776880425459,3.1099216381893937e-9,6.501466032204917e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,0.23694851044181114,0.23694851044181134,1.9776256260150724,ok,,,2026-04-17T04:48:48Z,2.318136676508597,3.252352779601648,1.1464565763057826,4.515784223112688,1.7513061562234227,0.2220344530409828,0.32729180691319215,0.7886221134426368,2.976785484776201e-15,0.006457938956624627,2.1654900095313678e-13,2.0872192862952943e-14,good,degraded,good,good,trust_region,trust_region,newton,newton,0,336,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,215.0,0.0,-0.15,1.2120309062084562,2.706252987865988,0.45475817681576675,0.6518197901150553,9.261828659773313e-10,1.5215062436064316e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.18380344481259478,0.183803444812595,1.9241274294648123,ok,,,2026-04-17T04:48:49Z,2.3655179311832146,3.2024629413642813,1.261954053613305,4.433864886587852,1.835057918188222,0.2787924896330498,0.4544614130349805,0.8276913014810608,1.5334955527634975e-15,0.00903304545426456,1.8139688102297713e-11,4.1244785364824565e-14,good,degraded,good,good,current,trust_region,newton,newton,0,336,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,220.0,0.0,-0.15,1.3629498421505732,2.741490156391624,0.5839877410173199,0.7607105886432616,2.6362647875288764e-10,9.992759167946995e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.14948650389151646,0.14948650389151638,1.869355058932442,ok,,,2026-04-17T04:48:50Z,2.413034390817448,3.1544821520045496,1.392070875181951,4.35312490997751,1.9095599198589774,0.34124105790435455,0.5830902441113957,0.8741161769262485,1.5959455978986625e-15,0.011764224392739137,3.164965772101125e-11,5.440092820663267e-14,good,degraded,good,good,current,trust_region,newton,newton,0,336,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,225.0,0.0,-0.15,1.5059343103138347,2.7693598176195406,0.7156891516984458,0.867135342628438,1.028634954991503e-10,2.220446049250313e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.12571172400684752,0.12571172400684757,1.812479796176324,ok,,,2026-04-17T04:48:52Z,2.4605235949909545,3.1066618199370923,1.524315759064676,4.272248332459583,1.9808812837124132,0.41148514863845315,0.7147739552714851,0.927985034948763,1.6514567491299204e-15,0.014884925828432635,2.030375086808922e-11,6.433742427702782e-14,good,degraded,good,good,current,trust_region,newton,newton,0,387,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,230.0,0.0,-0.15,1.6423864597083628,2.7936148220566337,0.8511698294988881,0.9757724261454624,5.4484083911177095e-11,3.921420521635355e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.10833388241596588,0.10833388241596591,1.7534266681622839,ok,,,2026-04-17T04:48:53Z,2.5080233169919204,3.0563476458650496,1.6546967303637445,4.191504853027537,2.0516337725339153,0.48781403529356826,0.8503481741108287,0.989834959027677,1.2281842209915794e-15,0.018445236074747254,1.3656104025372429e-11,7.316369732279782e-14,good,degraded,good,good,current,trust_region,newton,newton,0,386,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,235.0,0.0,-0.15,1.77330090427373,2.8166331583678748,0.9908636229649024,1.0889204864895785,3.1020075397236724e-11,5.219266393131182e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.0951084571773344,0.09510845717733438,1.6924676875630562,ok,,,2026-04-17T04:48:55Z,2.5556861173501217,3.004849027394353,1.7819301316100582,4.111867326329369,2.123249158273002,0.5736974128310885,0.9901446545043499,1.0603318455450523,1.214306433183765e-15,0.02258151449428346,9.32964816513504e-12,8.176792576364278e-14,good,degraded,good,good,current,trust_region,newton,newton,0,387,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,240.0,0.0,-0.15,1.8993618044489449,2.8400660176335397,1.1348389171037314,1.2077488250372275,1.8836820991907643e-11,6.473317428320072e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.08472709275893137,0.08472709275893145,1.6300735962798787,ok,,,2026-04-17T04:48:56Z,2.6037214167853384,2.9499411296317786,1.9056338314891723,4.034669841226607,2.1967103497649267,0.6669356572483575,1.1342101515765608,1.1401210801546326,1.214306433183765e-15,0.027399648900144416,6.2533866973524255e-12,8.978928711655954e-14,good,degraded,good,good,current,trust_region,newton,newton,0,386,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,245.0,0.0,-0.15,2.0210327290792622,2.8651171231314563,1.282973033209262,1.3327688512756914,1.2060352716503075e-11,8.234103469880166e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.07637789179835588,0.07637789179835591,1.5668377621356064,ok,,,2026-04-17T04:48:57Z,2.6523561255434,2.8925146870649034,2.0257281470355117,3.961414622659898,2.2728021312504487,0.770628609495037,1.2824195702892947,1.2297282430064744,1.339206523454095e-15,0.03301955505388979,4.240358064677707e-12,9.561795799584161e-14,good,degraded,good,good,newton,trust_region,newton,newton,0,386,0,0,none,no_candidate_passed_constraints,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,250.0,0.0,-0.15,2.1386279956566803,2.8926599249572345,1.4350310586843,1.4640506783507414,8.055223155167823e-12,8.021956354358708e-17,good,good,newton,newton,0,0,none,none,false,false,0,0,0.06953020623973266,0.06953020623973266,1.5034180515942615,ok,,,2026-04-17T04:48:59Z,2.701805448495658,2.831527072175817,2.1422308489609576,3.8936179866692635,2.35219480800527,0.8851190022464956,1.4345400065824425,1.329482584674446,1.6861512186494565e-15,0.039600478214998354,2.9342639429330575e-12,9.586775817638227e-14,good,degraded,good,good,current,trust_region,newton,newton,0,387,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,255.0,0.0,-0.15,2.2523672673410693,2.9232872308531457,1.5907143178546284,1.6013540835898394,5.569766869939485e-12,1.3360160942266366e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.06382201396425147,0.0638220139642515,1.4404828819605804,ok,,,2026-04-17T04:49:01Z,2.7522519179273917,2.733570840789905,2.2551903574881087,3.832671842580824,2.4354683151637326,0.9249538073304757,1.5902754224281395,1.4394634867338443,2.005340338229189e-15,0.05330802091404753,2.0753121443561895e-12,8.845701948700935e-14,good,degraded,good,good,current,trust_region,newton,newton,0,386,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,260.0,0.0,-0.15,2.3624159544388847,2.957339453305972,1.7496971655684719,1.7442313768693007,3.9640513094241214e-12,2.220446049250313e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.05899742852612387,0.05899742852612387,1.378661820681733,ok,,,2026-04-17T04:49:02Z,2.803863518311825,2.6881495545727025,2.36466856546444,3.779726628581427,2.5230720463446126,1.1294311796443746,1.7493025309232124,1.5594767480409106,2.6732088764802597e-15,0.057887395070446976,1.4990231278488864e-12,7.310818617156656e-14,good,bad,good,good,newton,trust_region,newton,newton,0,386,0,0,none,roi_rescue_objective_min,none,none,false,true,false,false,0,306,0,0
20260417T044725_49da00e9,120.0,0.0,0.0,0.6839610912174965,2.5219880426071004,0.0,0.0,2.333406801113824e-10,6.3222760360304164e-12,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8616135598379833,1.8616135598379833,2.783722897374206,ok,,,2026-04-17T04:49:04Z,2.6083461743774894,4.8514030049039345,3.690252983090182,6.070619166777816,0.0,1.3595120978135167,-5.06325858291249e-9,0.9728759387508263,4.298422728865603e-11,1.5126788710517758e-15,5.119720079340806e-10,2.220446049250313e-16,good,good,good,good,newton,newton,newton,newton,0,22,0,22,none,mixed_branch_score_min,joint_pair_objective_min,joint_pair_objective_min,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,125.0,0.0,0.0,0.683951129532992,2.521942140125456,0.0,0.0,3.455014052633487e-12,1.1923417808645809e-10,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8607385106421321,1.8607385106421321,2.783195771609639,ok,,,2026-04-17T04:49:04Z,2.608129776514044,4.85014163637676,3.688549709404492,6.069556725096292,0.0,1.358759859860096,0.0,0.9725871933576172,8.604586487770405e-10,4.157785227221211e-14,1.2449485886634193e-11,2.4702462297909733e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,130.0,0.0,0.0,0.6839351462611826,2.5218674228974383,0.0,0.0,8.90154616683958e-12,3.1624014518172316e-10,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8594335598072438,1.8594335598072438,2.7824000892765657,ok,,,2026-04-17T04:49:04Z,2.6077946111725105,4.848248105693438,3.6860102873026777,6.067955534672117,0.0,1.3576301487458255,0.0,0.972166144808667,2.0693389224391012e-9,2.1058155219577657e-13,6.249875617037048e-11,1.4072076837123859e-14,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,135.0,0.0,0.0,0.6839100779933516,2.521748209947189,0.0,0.0,2.1923129978063116e-11,8.062888134929835e-10,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8575054089674832,1.8575054089674832,2.7812111552227563,ok,,,2026-04-17T04:49:04Z,2.6072817211595756,4.845433167214268,3.6822590722104067,6.065566360288545,0.0,1.3559489074523865,0.0,0.9715572359533573,4.863840552538079e-9,1.0223488722260754e-12,3.0493130243058886e-10,7.788214517745473e-14,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,140.0,0.0,0.0,0.6838713466686073,2.5215605785506816,0.0,0.0,5.242650757963929e-11,2.001907528637048e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,1.854666772972966,1.854666772972966,2.7794427944739346,ok,,,2026-04-17T04:49:04Z,2.6065013489940534,4.841266158739769,3.676737916427651,6.062017291641087,0.0,1.3534560197680559,0.0,0.9706790694398364,1.5404344466674047e-15,4.866732017383413e-12,1.486126027794299e-9,4.0563385983460876e-13,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,145.0,0.0,0.0,0.6838120015019276,2.5212671533555606,0.0,0.0,1.2340950483746838e-10,4.912501738729702e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8504731263015515,1.8504731263015515,2.7768063876537115,ok,,,2026-04-17T04:49:04Z,2.605312939998532,4.835080823267802,3.668583417327583,6.0567319921313665,0.0,1.3497475316940226,0.0,0.9694071888573177,8.507083926190262e-15,2.332875559396541e-11,7.517869771156427e-9,2.0834722835871844e-12,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,150.0,0.0,0.0,0.683721131891228,2.520806849109792,0.0,0.0,2.905091722738007e-10,2.220446049250313e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8441927493575416,1.8441927493575416,2.7728273322548276,ok,,,2026-04-17T04:49:04Z,2.6034813442567595,4.8257831301267995,3.6563746113517452,6.048762954173888,0.0,1.3441574655219162,0.0,0.9675387431108644,4.912736883966318e-14,1.1690719226020718e-10,1.9595436384634013e-14,1.0894854463039394e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,155.0,0.0,0.0,0.6835805554851621,2.520072342349045,0.0,0.0,6.996152546179246e-10,2.6645352591003757e-15,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8345001791205366,1.834500179120535,2.7666494962377115,ok,,,2026-04-17T04:49:04Z,2.600576191168171,4.811401219893987,3.637538614297081,6.036401129716329,0.0,1.3354801638200549,0.0,0.9647093551715751,3.223532551999142e-13,6.50646925226539e-10,9.8790420288708e-13,6.093694993047905e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,160.0,0.0,0.0,0.6833566075537718,2.51884829078546,0.0,0.0,1.793969417462904e-9,1.865174681370263e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,1.8185921035480537,1.818592103548054,2.756476029474792,ok,,,2026-04-17T04:49:04Z,2.5956780937767108,4.787798115850793,3.606635652183689,6.016059503379483,0.0,1.3211723614532578,0.0,0.9601545503384822,2.7625957077503926e-12,4.512245632692924e-9,6.492961168724776e-10,3.93254095953921e-10,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,165.0,0.0,0.0,0.6829750246881794,2.516589393386465,0.0,0.0,5.311430184562482e-9,2.2182256032010628e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,1.7886953369671745,1.7886953369671759,2.7373850253827925,ok,,,2026-04-17T04:49:04Z,2.5862015446297857,4.743644335757026,3.548590469132161,5.977911885605711,0.0,1.2942094013068595,0.0,0.9517772467440373,4.343550519259054e-11,6.591949208711867e-15,8.810019380689482e-11,3.1236519343336155e-9,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,170.0,0.0,0.0,0.6822952466234748,2.511534920473716,0.0,0.0,5.10702591327572e-15,6.210587599753126e-12,good,good,newton,newton,0,0,none,none,false,false,0,0,1.7141087049673407,1.7141087049673414,2.690386809288393,ok,,,2026-04-17T04:49:04Z,2.5614457092310774,4.635325418029633,3.403943352558508,5.884056002959243,0.0,1.2268997330511364,0.0,0.9315591890217086,2.7750377828983375e-9,7.340753005458112e-12,1.0269562977782698e-15,6.893097204141441e-14,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,175.0,0.0,0.0,0.6820601065650366,2.5048439373467573,0.0,0.0,2.3140480642780403e-9,2.3375523738877746e-11,good,good,newton,newton,0,0,none,none,false,false,0,0,1.5856723146887557,1.5856723146887552,2.6116695222009336,ok,,,2026-04-17T04:49:04Z,2.5140699908423043,4.455309812129931,3.1554657367085803,5.727061368617054,0.0,1.109945998766764,0.0,0.8990261576162821,6.428191312579656e-14,3.7801357877231823e-10,1.0126344207606053e-12,1.1355652529410065e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,180.0,0.0,0.0,0.683143810715059,2.5006751306908117,0.0,0.0,4.085620730620576e-14,4.410916076835747e-12,good,good,newton,newton,0,0,none,none,false,false,0,0,1.4583133826503798,1.458313382650379,2.536319880881215,ok,,,2026-04-17T04:49:04Z,2.4583264995758256,4.285418883486283,2.90993785338812,5.577145778844883,0.0,0.9912250711999442,7.33331982836304e-15,0.869825515039526,1.5141915499228276e-12,2.0048443460929377e-10,3.2751579226442118e-15,9.111628118674275e-12,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260417T044725_49da00e9,185.0,0.0,0.0,0.6863172764946159,2.4993921616812873,0.0,0.0,3.391065206415078e-12,5.240252676230739e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,1.3187146718271119,1.3187146718271137,2.457457648652666,ok,,,2026-04-17T04:49:04Z,2.3818182298519197,4.110847091921933,2.641753097094624,5.4206968914060605,0.0,0.8574284963120438,0.0004240835796945522,0.8411656461094321,5.695383747950089e-10,2.944346294553313e-10,4.677343790060462e-10,1.7003620733646585e-11,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
