xi,mu_MeV,T_MeV,rho,cep_mu_proxy_MeV,cep_mu_source,filter_status
-0.0375,287.4949590813133,131.5773399046435,1.7154326501853183,286.16746260927584,muq_last_first_order_MeV,excluded_response_peak_above_CEP
-0.0375,311.45287233808943,129.00907167951792,3.3774885498283678,286.16746260927584,muq_last_first_order_MeV,excluded_response_peak_above_CEP
-0.0375,335.41078559486556,129.00907167951792,4.188042537701823,286.16746260927584,muq_last_first_order_MeV,excluded_response_peak_above_CEP
-0.0375,359.3686988516416,129.00907167951792,5.098620043116862,286.16746260927584,muq_last_first_order_MeV,excluded_response_peak_above_CEP
-0.025,287.9458099065736,131.83298291680876,2.0719640689831564,287.86743857506013,muq_last_first_order_MeV,excluded_response_peak_above_CEP
-0.025,311.94129406545477,129.00907167951792,3.359642214934245,287.86743857506013,muq_last_first_order_MeV,excluded_response_peak_above_CEP
-0.025,335.93677822433585,129.00907167951792,4.170154531261665,287.86743857506013,muq_last_first_order_MeV,excluded_response_peak_above_CEP
-0.025,359.932262383217,129.00907167951792,5.078490684424123,287.86743857506013,muq_last_first_order_MeV,excluded_response_peak_above_CEP
-0.0125,312.4238630079452,129.00907167951792,3.341938816084318,289.5432553156036,muq_last_first_order_MeV,excluded_response_peak_above_CEP
-0.0125,336.45646785471024,129.00907167951792,4.152549107116424,289.5432553156036,muq_last_first_order_MeV,excluded_response_peak_above_CEP
-0.0125,360.48907270147527,129.00907167951792,5.058699441122968,289.5432553156036,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0,312.90070918758454,129.00907167951792,3.3243647397541145,291.19540870457195,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0,336.96999450970645,129.00907167951792,4.135216738427164,291.19540870457195,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0,361.0392798318283,129.00907167951792,5.039235526350217,291.19540870457195,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0125,313.37195207672875,129.00907167951792,3.3069062232376223,292.82437557624047,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0125,337.4774868518617,129.00907167951792,4.118148064456914,292.82437557624047,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0125,361.5830216269947,129.00907167951792,5.020088341721074,292.82437557624047,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.025,313.8711500297344,129.00907167951792,3.290692466942166,294.43061576277364,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.025,338.01508464740635,129.00907167951792,4.102585433769655,294.43061576277364,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.025,362.1590192650782,129.00907167951792,5.002801424118271,294.43061576277364,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.03125,314.10198335773896,129.00907167951792,3.28205019870045,295.2785121121419,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.03125,338.26367438525733,129.00907167951792,4.094268537918417,295.2785121121419,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.03125,362.4253654127757,129.00907167951792,4.993488935551638,295.2785121121419,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0375,314.33148877123125,129.00907167951792,3.273428476459058,296.12021793150063,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0375,338.510834061326,129.00907167951792,4.086012243824401,296.12021793150063,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0375,362.6901793514207,129.00907167951792,4.98424963929741,296.12021793150063,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.04375,314.55967626712504,129.00907167951792,3.2648254637811167,296.95578979107665,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.04375,338.75657444151926,129.00907167951792,4.077815401208961,296.95578979107665,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.04375,362.9534726159135,129.00907167951792,4.975082229393607,296.95578979107665,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.05,314.7865619758033,129.00907167951792,3.2562395377608833,297.6810400317263,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.05,339.00091289701896,129.00907167951792,4.069677117007436,297.6810400317263,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.05,363.2152638182346,129.00907167951792,4.965985718245185,297.6810400317263,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0625,315.23647757606585,125.00939858688793,2.986149434353559,299.3234072989634,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0625,339.48543738960933,125.00939858688793,3.806179524198624,299.3234072989634,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0625,363.73439720315287,125.00939858688793,4.6686836857335186,299.3234072989634,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.075,315.6813342298053,125.00939858688793,2.9675017482211783,300.8405118420086,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.075,339.9645137859441,125.00939858688793,3.79133220961494,300.8405118420086,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.075,364.24769334208304,125.00939858688793,4.652347279857775,300.8405118420086,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0875,316.1212339508135,125.00939858688793,2.9486745395107,302.4373337357471,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0875,340.4382519470299,125.00939858688793,3.7766744426133383,302.4373337357471,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.0875,364.7552699432464,125.00939858688793,4.636248996068294,302.4373337357471,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1,316.55626192642785,125.00939858688793,2.929636801845304,304.01130777497764,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1,340.9067436130761,125.00939858688793,3.762199173627037,304.01130777497764,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1,365.25722529972444,125.00939858688793,4.620381251370377,304.01130777497764,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1125,316.98651597311806,125.00939858688793,2.910356187722202,305.5628315633134,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1125,341.3700941248964,125.00939858688793,3.747900141708874,305.5628315633134,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1125,365.7536722766747,125.00939858688793,4.604737428779792,305.5628315633134,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.125,317.41207467096086,125.00939858688793,2.89079746785297,307.1884846886959,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.125,341.8283881071886,125.00939858688793,3.733770716090393,307.1884846886959,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.125,366.24470154341634,125.00939858688793,4.589310464760898,307.1884846886959,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.13125,317.6231255213974,125.00939858688793,2.8809024939039864,307.8488691498111,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.13125,342.05567363842795,125.00939858688793,3.7267678914286644,307.8488691498111,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.13125,366.48822175545854,125.00939858688793,4.5816765343554575,307.8488691498111,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1375,317.8330336357003,125.00939858688793,2.8709237569187556,308.600070955756,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1375,342.28172853075415,125.00939858688793,3.7198051763349436,308.600070955756,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1375,366.730423425808,125.00939858688793,4.574094409304093,308.600070955756,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.14375,318.0418112823093,125.00939858688793,2.860856239921846,309.3459442306198,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.14375,342.50656599633305,125.00939858688793,3.7128819116604252,309.3459442306198,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.14375,366.97132071035685,125.00939858688793,4.566563414795499,309.3459442306198,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.15,318.2494678086915,125.00939858688793,2.850694608284095,310.08653387191225,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.15,342.73019610166773,125.00939858688793,3.705997351223925,310.08653387191225,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.15,367.21092439464405,125.00939858688793,4.559082770812382,310.08653387191225,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1625,318.66147122682986,121.00972549425794,2.480882698620558,311.644301866571,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1625,343.1738920904322,121.00972549425794,3.4706570182723366,311.644301866571,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1625,367.68631295403446,121.00972549425794,4.295686312591124,311.644301866571,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.175,319.06914902340577,121.00972549425794,2.4398858844560345,313.08792145874577,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.175,343.6129297175139,121.00972549425794,3.457848568608063,313.08792145874577,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.175,368.15671041162204,121.00972549425794,4.282183677697326,313.08792145874577,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1875,319.4726150021037,121.00972549425794,2.3937423128511153,314.60087733505475,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1875,344.047431540727,121.00972549425794,3.44515795360894,314.60087733505475,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.1875,368.62224807935036,121.00972549425794,4.268853448642923,314.60087733505475,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.2,319.87199268989616,121.00972549425794,2.340376798567214,316.00308080198874,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.2,344.47753058911894,121.00972549425794,3.432581717525437,316.00308080198874,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.2,369.0830684883417,121.00972549425794,4.25569279221636,316.00308080198874,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.225,320.6588905864674,121.00972549425794,2.1916971627981576,318.9204411042932,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.225,345.32495909311876,121.00972549425794,3.407756529827687,318.9204411042932,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.225,369.99102759977006,121.00972549425794,4.229866503263346,318.9204411042932,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.25,346.14612159741745,117.00621272587465,3.18222163198458,321.8347517075805,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.25,370.87084456866154,117.00621272587465,3.9834545624872923,321.8347517075805,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.2625,346.56574173479174,117.00621272587465,3.1707851162375826,323.21784527202306,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.2625,371.3204375729912,117.00621272587465,3.97236929035149,323.21784527202306,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.275,346.9715302769181,117.00621272587465,3.159081025498446,324.66065742413326,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.275,371.75521101098366,117.00621272587465,3.9610557243326454,324.66065742413326,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.2875,347.1555396330474,117.00621272587465,3.1402683226380588,326.0019695332096,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.2875,371.9523638925508,117.00621272587465,3.9420389184224427,326.0019695332096,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.3,347.77194809115457,117.00621272587465,3.135828702667131,327.40104029812386,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.3,372.612801526237,117.00621272587465,3.938818472325044,327.40104029812386,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.30625,347.9697865678102,117.00621272587465,3.1300450843483274,328.09229904805244,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.30625,372.8247713226538,117.00621272587465,3.9333383607072756,328.09229904805244,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.3125,348.1667348110524,116.50623798085788,3.10036826300714,328.83514694681367,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.3125,373.0357872975561,116.50623798085788,3.9022921120446465,328.83514694681367,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.31875,348.36280208857187,117.00621272587465,3.1185092884970373,329.4584947629787,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.31875,373.2458593806127,117.00621272587465,3.9224704487546616,329.4584947629787,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.325,348.55799793172594,117.00621272587465,3.112756097788497,330.1335225521384,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.325,373.4549977839921,117.00621272587465,3.9170819903680507,330.1335225521384,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.3375,348.94583153052196,113.00641476574049,2.9152304013721153,331.5410716252949,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.3375,373.87053378270207,113.00641476574049,3.7120063305004374,331.5410716252949,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.35,349.3302637480865,113.00641476574049,2.9034649980421747,332.8530007734056,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.35,374.2824254443784,113.00641476574049,3.7021738003158813,332.8530007734056,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.3625,349.7113896880669,113.00641476574049,2.891677320651427,334.2151172663605,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.3625,374.69077466578597,113.00641476574049,3.6924431661560098,334.2151172663605,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.375,350.0892493707697,113.00641476574049,2.8798613009981215,335.5544200156588,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.375,375.0956243258247,113.00641476574049,3.6828112675829776,335.5544200156588,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.38125,350.27698540167404,113.00641476574049,2.873941449646808,336.1813003115321,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.38125,375.2967700732222,113.00641476574049,3.678032026160193,336.1813003115321,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.3875,350.46392056966874,113.00641476574049,2.868012292556487,336.87131117910803,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.3875,375.4970577532165,113.00641476574049,3.6732763637189674,336.87131117910803,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.39375,350.65006957524446,113.00641476574049,2.8620734401631225,337.55513100941835,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.39375,375.69650311633336,113.00641476574049,3.6685442517970674,337.55513100941835,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.4,350.835449458311,112.50644002072372,2.8331761858552897,338.15785067781815,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.4,375.8951244196189,112.50644002072372,3.6413586839139396,338.15785067781815,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.4125,351.2038795965587,109.00661680560633,2.6609165242189277,339.5047745433942,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.4125,376.2898709963129,109.00661680560633,3.4836256797838168,339.5047745433942,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.425,351.5692916188708,109.00661680560633,2.647472482770645,340.75551343036426,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.425,376.68138387736155,109.00661680560633,3.474948615816109,340.75551343036426,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.43125,351.75088034165003,109.00661680560633,2.640692273967819,341.4047283348482,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.43125,376.87594322319643,109.00661680560633,3.470638917793024,341.4047283348482,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.4375,351.9317296114457,109.00661680560633,2.6338716477950617,342.0481347196643,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.4375,377.0697102979775,109.00661680560633,3.46634800603724,342.0481347196643,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.44375,352.1118423608657,109.00661680560633,2.627009330462853,342.6857875306132,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.44375,377.2626882437846,109.00661680560633,3.4620755237056526,342.6857875306132,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.45,352.29123558446304,109.00661680560633,2.6201046720921575,343.31774113756234,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.45,377.45489526906755,109.00661680560633,3.4578215844855813,343.31774113756234,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.4625,352.64786159832244,109.00661680560633,2.6061626451928137,344.56476774453915,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.4625,377.8369945696312,109.00661680560633,3.449367509979238,344.56476774453915,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.475,353.0016642022407,105.00681884547217,2.385402451030631,345.84837890419715,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.475,378.216068788115,105.00681884547217,3.290867547793353,345.84837890419715,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.4875,353.35266277644587,105.00681884547217,2.3664674488300474,347.10767255593714,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.4875,378.5921386890491,105.00681884547217,3.282992704510006,347.10767255593714,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.5,353.70091936182394,105.00681884547217,2.3469800371913383,348.39913794237924,muq_last_first_order_MeV,excluded_response_peak_above_CEP
0.5,378.9652707448114,105.00681884547217,3.2751740363135347,348.39913794237924,muq_last_first_order_MeV,excluded_response_peak_above_CEP
