q_inv_fm,weight,band,order,density,bound,landau,pair,root_count,negative_root_count,topology_evaluated,omega_tail
8.079420287004927,0.20245707258075143,tail1,8,1.0353858518045647e-8,0.0,1.0372174677703042e-8,-1.831615965739439e-11,0,0,false,6.8779205946834264e-15
8.406667045172746,0.44476206890674924,tail1,8,8.370195115534145e-9,0.0,8.383321438869695e-9,-1.3126323335549891e-11,0,0,false,5.005446476016717e-15
8.948935180167343,0.6274132917557749,tail1,8,5.743261739821418e-9,0.0,5.750785026113158e-9,-7.523286291739011e-12,0,0,false,2.9369190422794236e-15
9.6331307150087,0.7253675667567239,tail1,8,3.4403490046840592e-9,0.0,3.44405036185846e-9,-3.701357174400653e-12,0,0,false,1.4832831733045256e-15
10.3668692849913,0.7253675667567239,tail1,8,1.9105881225141195e-9,0.0,1.9123046879956e-9,-1.7165654814807063e-12,0,0,false,7.050317808473306e-16
11.051064819832657,0.6274132917557749,tail1,8,1.0714648806196825e-9,0.0,1.0722980824421218e-9,-8.3320182243909e-13,0,0,false,3.4918985234545045e-16
11.593332954827254,0.44476206890674924,tail1,8,6.657965890039128e-10,0.0,6.662645914770597e-10,-4.680024731469287e-13,0,0,false,1.9898672402283322e-16
11.920579712995073,0.20245707258075143,tail1,8,4.963581035061349e-10,0.0,4.966880202212907e-10,-3.2991671515583394e-13,0,0,false,1.4141667049288606e-16
12.079420287004927,0.20245707258075143,tail2,8,4.297090724239538e-10,0.0,4.299873821727278e-10,-2.783097487740719e-13,0,0,false,1.197480324100454e-16
12.406667045172746,0.44476206890674924,tail2,8,3.1826280773306025e-10,0.0,3.18458685130464e-10,-1.9587739740378513e-13,0,0,false,8.491508084265437e-17
12.948935180167343,0.6274132917557749,tail2,8,1.918440198633093e-10,0.0,1.919532238566991e-10,-1.0920399338977203e-13,0,0,false,4.789573136528641e-17
13.6331307150087,0.7253675667567239,tail2,8,9.990286684155032e-11,0.0,9.995492251345454e-11,-5.205567190423571e-14,0,0,false,2.3139810917447225e-17
14.3668692849913,0.7253675667567239,tail2,8,4.8890330628567887e-11,0.0,4.891374923260154e-11,-2.3418604033652353e-14,0,0,false,1.0546714140447557e-17
15.051064819832657,0.6274132917557749,tail2,8,2.4808558840489423e-11,0.0,2.481963800607939e-11,-1.1079165589965928e-14,0,0,false,5.0450707293374505e-18
15.593332954827254,0.44476206890674924,tail2,8,1.4386248358878473e-11,0.0,1.4392356165846948e-11,-6.10780696847318e-15,0,0,false,2.8039149368794027e-18
15.920579712995073,0.20245707258075143,tail2,8,1.0325506092047323e-11,0.0,1.0329766110155853e-11,-4.260018108530235e-15,0,0,false,1.9647308112223174e-18
16.158840574009854,0.40491414516150287,tail3,8,8.100311396179478e-12,0.0,8.10358709590748e-12,-3.2756997280019297e-15,0,0,false,1.5156928862696233e-18
16.813334090345492,0.8895241378134985,tail3,8,4.137757937109161e-12,0.0,4.1393468465179056e-12,-1.5889094087435252e-15,0,0,false,7.414728398267693e-19
17.897870360334686,1.2548265835115497,tail3,8,1.3398000172163169e-12,0.0,1.340276628689721e-12,-4.766114734040559e-16,0,0,false,2.252674918442608e-19
19.2662614300174,1.4507351335134477,tail3,8,3.1595971183601573e-13,0.0,3.160631575654789e-13,-1.0344572946318781e-16,0,0,false,4.9587307928090376e-20
20.7337385699826,1.4507351335134477,tail3,8,6.562548784100352e-14,0.0,6.564540503031696e-14,-1.9917189313452498e-17,0,0,false,9.673406567519707e-21
22.102129639665314,1.2548265835115497,tail3,8,1.4897195204108765e-14,0.0,1.4901448993253008e-14,-4.253789144242095e-18,0,0,false,2.088200879184523e-21
23.186665909654508,0.8895241378134985,tail3,8,4.553578979567331e-15,0.0,4.554824616237362e-15,-1.245636670031348e-18,0,0,false,6.1615345041207265e-22
23.841159425990146,0.40491414516150287,tail3,8,2.218481586431047e-15,0.0,2.2190741242204023e-15,-5.925377893551962e-19,0,0,false,2.943498112600946e-22
24.158840574009854,0.40491414516150287,tail4,8,1.563346102806632e-15,0.0,1.5637590470712545e-15,-4.12944264622729e-19,0,0,false,2.055426190484788e-22
24.813334090345492,0.8895241378134985,tail4,8,7.587345597338687e-16,0.0,7.589306233159055e-16,-1.960635820368447e-19,0,0,false,9.797532171638974e-23
25.897870360334686,1.2548265835115497,tail4,8,2.278189886840129e-16,0.0,2.278759023829999e-16,-5.691369898705939e-20,0,0,false,2.8614278704946245e-23
27.2662614300174,1.4507351335134477,tail4,8,4.951449717650276e-17,0.0,4.9526397953871253e-17,-1.1900777368491025e-20,0,0,false,6.025397629812761e-24
