q_inv_fm,weight,band,order,density,bound,landau,pair,root_count,negative_root_count,topology_evaluated,omega_tail
8.079420287004927,0.20245707258075143,tail1,8,2.258155887609726e-9,0.0,2.268562528239155e-9,-1.0406640629429175e-11,0,0,false,6.8779205946834264e-15
8.406667045172746,0.44476206890674924,tail1,8,1.8823894216095992e-9,0.0,1.889858151731103e-9,-7.468730121503725e-12,0,0,false,5.005446476016717e-15
8.948935180167343,0.6274132917557749,tail1,8,1.351952833440203e-9,0.0,1.3562412855402144e-9,-4.288452100011441e-12,0,0,false,2.9369190422794236e-15
9.6331307150087,0.7253675667567239,tail1,8,8.511182355718019e-10,0.0,8.532313882155177e-10,-2.1131526437158213e-12,0,0,false,1.4832831733045256e-15
10.3668692849913,0.7253675667567239,tail1,8,4.944976456799322e-10,0.0,4.95478752144257e-10,-9.81106464324775e-13,0,0,false,7.050317808473306e-16
11.051064819832657,0.6274132917557749,tail1,8,2.8743574638880953e-10,0.0,2.8791229458374615e-10,-4.765481949366581e-13,0,0,false,3.4918985234545045e-16
11.593332954827254,0.44476206890674924,tail1,8,1.8309542378704702e-10,0.0,1.8336320918074913e-10,-2.6778539370211605e-13,0,0,false,1.9898672402283322e-16
11.920579712995073,0.20245707258075143,tail1,8,1.383723594470767e-10,0.0,1.3856117261502418e-10,-1.8881316794746377e-13,0,0,false,1.4141667049288606e-16
12.079420287004927,0.20245707258075143,tail2,8,1.205471210886591e-10,0.0,1.207064134692791e-10,-1.5929238061999479e-13,0,0,false,1.197480324100454e-16
12.406667045172746,0.44476206890674924,tail2,8,9.038805057210603e-11,0.0,9.05001806110254e-11,-1.1213003891936689e-13,0,0,false,8.491508084265437e-17
12.948935180167343,0.6274132917557749,tail2,8,5.551017216293835e-11,0.0,5.557269977306233e-11,-6.252761012398938e-14,0,0,false,4.789573136528641e-17
13.6331307150087,0.7253675667567239,tail2,8,2.951506427575391e-11,0.0,2.954487623239739e-11,-2.9811956643479157e-14,0,0,false,2.3139810917447225e-17
14.3668692849913,0.7253675667567239,tail2,8,1.4728066585486156e-11,0.0,1.47414803340274e-11,-1.341374854124419e-14,0,0,false,1.0546714140447557e-17
15.051064819832657,0.6274132917557749,tail2,8,7.59345298470854e-12,0.0,7.599799536652966e-12,-6.3465519444247115e-15,0,0,false,5.0450707293374505e-18
15.593332954827254,0.44476206890674924,tail2,8,4.4534739259954265e-12,0.0,4.456972880345622e-12,-3.4989543501958542e-15,0,0,false,2.8039149368794027e-18
15.920579712995073,0.20245707258075143,tail2,8,3.2167254440025875e-12,0.0,3.2191659171087107e-12,-2.4404731061235393e-15,0,0,false,1.9647308112223174e-18
