# y_unit.M_K: fm^-1
# y_unit.Gamma_pi: fm^-1
# y_unit.M_sigma_prime: fm^-1
# y_unit.Gamma_sigma: fm^-1
# y_unit.M_pi: fm^-1
# y_unit.Gamma_K: fm^-1
# script: scripts/relaxtime/run_mott_phase_scan.jl
# y_unit.m_u: fm^-1
# y_unit.M_sigma: fm^-1
# y_unit.Gamma_eta: fm^-1
# y_unit.Gamma_sigma_prime: fm^-1
# y_unit.m_d: fm^-1
# y_unit.Gamma_eta_prime: fm^-1
# format: scan_csv_v1
# x_unit: MeV
# y_unit.M_eta: fm^-1
# y_unit.M_eta_prime: fm^-1
# y_unit.m_s: fm^-1
# x_label: Temperature
run_id,T_MeV,muB_MeV,xi,M_pi,M_K,Gamma_pi,Gamma_K,residual_pi,residual_K,root_quality_pi,root_quality_K,root_sign_flipped_pi,root_sign_flipped_K,selected_method_pi,selected_method_K,governance_candidate_count_pi,governance_candidate_count_K,governance_selection_reason_pi,governance_selection_reason_K,second_pass_triggered_pi,second_pass_triggered_K,second_pass_candidate_count_pi,second_pass_candidate_count_K,m_u,m_d,m_s,status,error_code,error_message,timestamp_utc
20260531T113740_9f436d0e,30.0,1100.0,-0.3,1.6661857632269768,3.06261438947724,0.0003341950264543872,0.5250141198487904,8.881784197001252e-16,2.220446049250313e-16,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.17717065113754693,0.17717065113754693,2.348129403050278,ok,,,2026-05-31T11:37:40Z
20260531T113740_9f436d0e,35.0,1100.0,-0.3,1.694648564023726,3.079380823342392,0.0011371771922111089,0.5425869339556837,2.220446049250313e-16,3.9062630907693574e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.16484607199659904,0.16484607199659893,2.3472383792143576,ok,,,2026-05-31T11:38:15Z
20260531T113740_9f436d0e,40.0,1100.0,-0.3,1.7262904765233977,3.09532660869903,0.002912117197790234,0.5590689289197115,6.661338147750939e-16,3.138688198234263e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.15432841722173105,0.1543284172217309,2.3461645698143414,ok,,,2026-05-31T11:38:17Z
20260531T113740_9f436d0e,45.0,1100.0,-0.3,1.7607895144692491,3.1105201405763134,0.006192206416944413,0.5747952330841358,1.3322676295501878e-15,2.5204038855974886e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.1454738281232397,0.14547382812323978,2.3447811832828505,ok,,,2026-05-31T11:38:17Z
20260531T113740_9f436d0e,50.0,1100.0,-0.3,1.7975394020825544,3.1251259137855576,0.0115881650898168,0.5901298558242312,3.3306690738754696e-15,2.0792689792159536e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.13799192346729414,0.13799192346729386,2.3429421794276077,ok,,,2026-05-31T11:38:19Z
20260531T113740_9f436d0e,55.0,1100.0,-0.3,1.8359181534608253,3.1393010671952357,0.019793041277679474,0.605403323916535,5.551115123125783e-15,1.7606915925227895e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.1315909556219101,0.13159095562191023,2.3404797682873237,ok,,,2026-05-31T11:38:19Z
20260531T113740_9f436d0e,60.0,1100.0,-0.3,1.8754110053245927,3.1531652133929886,0.031594290401980404,0.6209186385384343,7.327471962526033e-15,1.5077294968079968e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.1260187304068317,0.12601873040683162,2.337195098195978,ok,,,2026-05-31T11:38:19Z
20260531T113740_9f436d0e,65.0,1100.0,-0.3,1.9156471936032127,3.1667931001746576,0.047880957126326104,0.6369714569799729,9.103828801926284e-15,1.4850051477816874e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.12106603191808592,0.12106603191808582,2.3328457125985502,ok,,,2026-05-31T11:38:20Z
20260531T113740_9f436d0e,70.0,1100.0,-0.3,1.9564019574717262,3.1802122271455153,0.06963820495984283,0.6538712255424688,1.0880185641326534e-14,1.6167115928616791e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.11655942303814533,0.11655942303814527,2.3271306607889284,ok,,,2026-05-31T11:38:20Z
20260531T113740_9f436d0e,75.0,1100.0,-0.3,1.9975873827639516,3.193399568794385,0.09792647934680865,0.6719613625276907,1.2212453270876722e-14,1.7610249514388405e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.11235317754977472,0.11235317754977474,2.319673511248052,ok,,,2026-05-31T11:38:21Z
