# y_unit.M_K: fm^-1
# y_unit.Gamma_pi: fm^-1
# y_unit.M_sigma_prime: fm^-1
# y_unit.Gamma_sigma: fm^-1
# y_unit.M_pi: fm^-1
# y_unit.Gamma_K: fm^-1
# script: scripts/relaxtime/run_mott_phase_scan.jl
# y_unit.m_u: fm^-1
# y_unit.M_sigma: fm^-1
# y_unit.Gamma_eta: fm^-1
# y_unit.Gamma_sigma_prime: fm^-1
# y_unit.m_d: fm^-1
# y_unit.Gamma_eta_prime: fm^-1
# format: scan_csv_v1
# x_unit: MeV
# y_unit.M_eta: fm^-1
# y_unit.M_eta_prime: fm^-1
# y_unit.m_s: fm^-1
# x_label: Temperature
run_id,T_MeV,muB_MeV,xi,M_pi,M_K,Gamma_pi,Gamma_K,residual_pi,residual_K,root_quality_pi,root_quality_K,root_sign_flipped_pi,root_sign_flipped_K,selected_method_pi,selected_method_K,governance_candidate_count_pi,governance_candidate_count_K,governance_selection_reason_pi,governance_selection_reason_K,second_pass_triggered_pi,second_pass_triggered_K,second_pass_candidate_count_pi,second_pass_candidate_count_K,m_u,m_d,m_s,status,error_code,error_message,timestamp_utc
20260531T112612_794ac213,30.0,900.0,-0.3,0.6839843098373452,2.522051962174465,1.2544407411853813e-10,7.790114666756049e-13,8.383738148154407e-12,1.6009416015094757e-13,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8631021032281723,1.8631021032281723,2.7845947206892214,ok,,,2026-05-31T11:26:12Z
20260531T112612_794ac213,35.0,900.0,-0.3,0.6840112644567383,2.522059638386221,0.0,0.0,2.5260682434691262e-11,3.3284486278262193e-12,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8630089963123704,1.8630089963123693,2.7845532657072587,ok,,,2026-05-31T11:26:46Z
20260531T112612_794ac213,40.0,900.0,-0.3,0.684053572079226,2.5220732544015743,0.0,0.0,6.223910276048628e-11,1.0474066058918652e-11,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.862801102393567,1.862801102393567,2.784460650167664,ok,,,2026-05-31T11:26:49Z
20260531T112612_794ac213,45.0,900.0,-0.3,0.6840937480822676,2.5220909503020725,0.0,0.0,5.6133320214257765e-11,1.7695178655685595e-11,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.862406845496043,1.8624068454960427,2.784284814811618,ok,,,2026-05-31T11:26:49Z
20260531T112612_794ac213,50.0,900.0,-0.3,0.6841064223297804,2.5221093538485637,0.0,0.0,5.587974527543338e-12,1.9146240148870675e-11,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8617370008017122,1.8617370008017122,2.7839854951736855,ok,,,2026-05-31T11:26:49Z
20260531T112612_794ac213,55.0,900.0,-0.3,0.6840681559430002,2.522125387625724,0.0,0.0,5.0961901365553786e-11,1.45417011765403e-11,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8606826345057808,1.860682634505781,2.783512926577621,ok,,,2026-05-31T11:26:49Z
20260531T112612_794ac213,60.0,900.0,-0.3,0.683962148244302,2.5221371165991915,0.0,0.0,3.9134628870840515e-10,7.788880651560248e-12,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.859109324057367,1.859109324057367,2.7828046320825894,ok,,,2026-05-31T11:26:49Z
20260531T112612_794ac213,65.0,900.0,-0.3,0.6837767022992648,2.522143357177756,0.0,0.0,1.198795063217517e-9,2.2077895067695863e-12,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.856846031985413,1.856846031985413,2.781779440979271,ok,,,2026-05-31T11:26:49Z
20260531T112612_794ac213,70.0,900.0,-0.3,0.6834995617034837,2.52214241327569,0.0,0.0,2.6811159958839426e-9,5.062616992290714e-14,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.853666501633894,1.853666501633894,2.780327604060302,ok,,,2026-05-31T11:26:50Z
20260531T112612_794ac213,75.0,900.0,-0.3,0.6831102024728177,2.5221303327246676,0.0,0.0,5.302494887615694e-9,8.313572052998097e-12,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8492594195182013,1.8492594195182026,2.778295060315095,ok,,,2026-05-31T11:26:50Z
20260531T112612_794ac213,80.0,900.0,-0.3,0.6825704611823407,2.5220988633267445,0.0,0.0,1.9984014443252818e-15,5.663758351204251e-11,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8431800433753227,1.8431800433753243,2.7754581868570094,ok,,,2026-05-31T11:26:50Z
20260531T112612_794ac213,85.0,900.0,-0.3,0.6818134221200969,2.522033130396997,0.0,0.0,7.105427357601002e-15,2.4848234581043016e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8347684449019583,1.8347684449019583,2.771481763800538,ok,,,2026-05-31T11:26:50Z
20260531T112612_794ac213,90.0,900.0,-0.3,0.6807244439047002,2.5219092029758294,0.0,0.0,3.042011087472929e-14,8.90210793969004e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8230020071394295,1.8230020071394284,2.765844694803219,ok,,,2026-05-31T11:26:50Z
20260531T112612_794ac213,95.0,900.0,-0.3,0.6791093482893068,2.5216927863007674,0.0,0.0,1.5010215292932116e-13,2.746233462858072e-9,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8062037463013916,1.8062037463013905,2.7576968989062403,ok,,,2026-05-31T11:26:50Z
20260531T112612_794ac213,100.0,900.0,-0.3,0.676627311264132,2.521345080870636,0.0,0.0,8.528733275170453e-13,7.213194930244526e-9,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.7813847188552843,1.7813847188552843,2.7455464469999904,ok,,,2026-05-31T11:26:51Z
20260531T112612_794ac213,105.0,900.0,-0.3,0.6726243730203313,2.52086660313878,0.0,0.0,5.942357717003688e-12,6.661338147750939e-16,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.7424291941272771,1.7424291941272756,2.726426072819737,ok,,,2026-05-31T11:26:51Z
20260531T112612_794ac213,110.0,900.0,-0.3,0.6655640301099275,2.5206032475467706,0.0,0.0,6.057576662499287e-11,4.4792913822533365e-9,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.6728402867128649,1.6728402867128556,2.692695934086672,ok,,,2026-05-31T11:26:51Z
20260531T112612_794ac213,115.0,900.0,-0.3,1.1869729314285258,2.8856946382457975,0.12517236974035828,0.386478926990633,1.1586868011315394e-15,4.611834838153171e-14,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.2590752564276967,0.25907525642769685,2.281838456576799,ok,,,2026-05-31T11:26:51Z
20260531T112612_794ac213,120.0,900.0,-0.3,1.2801034332337013,2.9266286866826206,0.17751705835126838,0.45397011103432033,1.510258584858093e-11,1.5543122344752192e-15,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,0.21804708230567726,0.21804708230567726,2.2567245804155425,ok,,,2026-05-31T11:26:52Z
