xi,method,calculation_sha,source_job,curve_file,curve_sha256,raw_curve_copy_in_repository
-0.5,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,job-artifacts/independent_oracle-xi--0.5,curve_points.csv,2f5ccbd18b30c519ae1c4d96cbc73c0774b9f9d3ac0066a8a47ba1c5ce2e4835,False
0.0,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,job-artifacts/independent_oracle-xi-0.0,curve_points.csv,b0562e00479f491dec3df958a8bb00d93db88394729bb7caeebb3f0f89e90875,False
0.5,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,job-artifacts/independent_oracle-xi-0.5,curve_points.csv,a2f715eb450f472b7c9db2d7f7b6a9b43e319e9968bad9ddbf20ecbaa7826766,False
-0.5,memoized_dense,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,job-artifacts/memoized_dense-xi--0.5,curve_points.csv,3703ea0569f1e90ee9c7fbbe4839761f62854960a14151755bb5998e9b335cfc,False
0.0,memoized_dense,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,job-artifacts/memoized_dense-xi-0.0,curve_points.csv,2dfb469119c61aede939fc0cef5402a62a8b5fc325161ee85478a09a6445b42a,False
0.5,memoized_dense,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,job-artifacts/memoized_dense-xi-0.5,curve_points.csv,da5eb9b1be69060bedb44429ee925c46b8c658d9c60260e14521bd35f47a0fe8,False
-0.5,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,job-artifacts/production_hybrid-xi--0.5,curve_points.csv,11eb1d3fff84ab3e67c22af46ea4bac0c8bfec545dba9954eacb962483e8e7a2,False
0.0,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,job-artifacts/production_hybrid-xi-0.0,curve_points.csv,3df75137b0fd016e7fd5c9a9cb029ea0d98b287f72a3ae6a6892f37444f2883b,False
0.5,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,job-artifacts/production_hybrid-xi-0.5,curve_points.csv,0f1445177867e8d0815c59086c5483b3b911903c00e1a5efe28176cc172bae6b,False
