x_value,y_value
1.8037991263070712,0.0
2.0108155892691273,0.0
2.2415398350327886,0.0011503001590548179
2.4861677105640343,0.011497009897629806
2.63988226934714,0.020822584555754364
2.849311039260831,0.03972989777124247
3.00337569928216,0.05380972907260484
3.1860437646657793,0.07097578062272991
3.4207638471051753,0.09293675418199832
3.6318084622062683,0.10777570466331743
3.862230334811502,0.12680511120579163
4.017462639621621,0.13867150020714292
4.1835736058920405,0.1516693454267235
4.4286177487686675,0.16900433043899954
4.56330162497388,0.18034571853293568
4.746003401759779,0.19644749688100738
5.115341277502827,0.2163262986374972
5.506448094826432,0.23623807756615178
5.843779113492358,0.24822404556752953
6.519289051617685,0.25497296702753836
7.036998160902106,0.2471000963845158
7.4147346833020915,0.24102902595739428
8.150722336231533,0.2335574843703917
9.087086610316156,0.22609797864734416
10.130764760635378,0.22060288642614567
11.294454464755445,0.214132438071153
12.59151555534339,0.20949702520056768
14.037052033998327,0.2075112722189043
15.648870779250796,0.20388490736555154
17.44571115805233,0.2005122248993393
19.257570883364128,0.19769983231719623
22.33406427195638,0.1940139764569766
24.898367729070976,0.19109792228761757
27.757002906654144,0.18843555050539917
30.943580863069855,0.18643275292974626
34.4958510051191,0.18473437421866223
38.45589051323508,0.18308673198500613
42.87036454473915,0.18174350861591893
47.79162137510571,0.18034954876940346
53.277669048856474,0.1791585348326007
59.39334896684254,0.17811973032808204
66.2110404691749,0.1770809258235635
73.81103677753194,0.17634654018361373
82.28339430356145,0.17561215454366397
91.72842663300209,0.17472555947142976
102.25681914890235,0.1744478021283331
113.99468252762234,0.1734597341012426
124.59279283523568,0.1732878269777215
156.37344541957293,0.17207054945260303
174.3209703144587,0.17209721097407493
194.33068447677613,0.17121061590184083
218.78595283091022,0.1709306699263844
246.31795356368917,0.1709044063380687
267.89134509432336,0.1708858029630118
