x_value,y_value
2.263831641737647,0.0
2.5739381756271444,0.001908981689244138
2.869241070279556,0.0050954424221610894
3.182572492603331,0.010568095041131209
3.410166313581775,0.016047137815538792
4.191183478674879,0.03278441424885836
4.653148778722693,0.043606982404064576
5.186401200004387,0.0556751012351443
5.780741828432404,0.0680476389307928
6.411511472523138,0.07966360621302804
7.076041896939546,0.0916408968011827
7.771072940092645,0.10264157099418914
8.576953417259103,0.11067506776572045
9.560635402527613,0.11657870458928332
10.657130680234564,0.12251278329930293
11.879607293845229,0.12697272961566586
13.242428865377224,0.13075950578072526
14.761607444161458,0.13446794434756482
16.45524039915345,0.13735952562781162
18.343132909259488,0.1404828034883132
20.44778685016775,0.14297864024462092
22.81663937001705,0.1448315960902692
25.409621918066293,0.14684565517424564
28.40920035837491,0.14914549990274661
31.575555285079904,0.15055200459201434
35.12934914235285,0.1522889231292861
39.23784938203502,0.15400751238830768
43.82724193364594,0.1550383184363846
48.76042295672574,0.15602264589180592
54.30235517424388,0.1572018521977191
60.13176521506415,0.15613505084999213
68.78288133461103,0.15814662779098276
75.29939211716035,0.16014762099000135
83.94031763443827,0.16151149263349784
93.5742088732919,0.16172980321944608
104.31309089490276,0.16246677542491195
116.28499837821889,0.16280624567310076
128.9918192990618,0.16342176525838503
147.067715906544,0.16388569452328638
162.69245949695164,0.163932595472005
181.36367660767576,0.1646273534970374
201.38171775985174,0.1648355123310976
225.83041934753552,0.16451477167967044
251.25197068169078,0.16483634591967844
280.0889407177844,0.16488891734602817
