xi,method,T_MeV,stage_a_status,stage_b_status,stage_c_status,stage_used,upgrade_reason,result_status,standard_oracle_status,deep_oracle_status,final_oracle_status,oracle_source,geometry_converged,position_error_MeV,density_error,maxwell_area_gate,area_residual,mu_transition_MeV,rho_hadron,rho_quark,mu_spinodal_hadron_MeV,mu_spinodal_quark_MeV,rho_spinodal_hadron,rho_spinodal_quark,support_low,support_high,support_mu_low,support_mu_high,guard_status,guard_reason,guard_source,support_point_count,point_ranking_version,stage_c_stop_reason,stage_c_actual_cap,stage_c_selected_points_json,stage_c_component_geometry_json,stage_c_refinement_trace_json,targeted_additions,stage_c_targeted_additions,certificate_type,endpoint_lower_bound,endpoint_upper_bound,endpoint_interpolated_rho_hadron,endpoint_anchor_rho,endpoint_refinement_count,endpoint_failure_reason,endpoint_route_kind,endpoint_left_bracket_low,endpoint_left_bracket_high,endpoint_right_bracket_low,endpoint_right_bracket_high,maxwell_candidate_count,maxwell_crossing_count
0.0,independent_oracle,60.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,confirmed_first_order,,confirmed_first_order,standard,true,9.06360740486889e-5,2.1980949917899117e-5,2.263944689657782e-6,2.263944689657782e-6,353.4343584491875,0.11816227096207983,2.4844079273704875,365.70126441980636,342.24893071032926,0.4621890045023064,1.940751415884113,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.0,independent_oracle,100.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,confirmed_first_order,,confirmed_first_order,standard,true,1.0180324409247987e-5,1.640950740405822e-5,3.872164749386503e-6,3.872164749386503e-6,331.2714274236549,0.46475682332791834,2.5299643059944392,336.3251499147179,326.0727166696207,0.8637263794321326,2.1039562058071914,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.0,independent_oracle,120.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,confirmed_first_order,,confirmed_first_order,standard,true,1.1383521041352651e-6,1.7632802761902155e-5,3.0598310452674318e-6,4.3151882286269036e-7,308.60458458322216,0.9620045223462249,2.5034961623712855,309.9887412401598,307.1170340092759,1.2943478906054533,2.202364374659384,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.0,independent_oracle,130.9619140625,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,confirmed_first_order,,confirmed_first_order,standard,true,6.762726911802019e-7,0.00016390170230984324,5.862187313688244e-8,5.862187313688244e-8,291.2621803649386,1.8749918117506081,2.0223512317193477,291.26312165894984,291.26122982442433,1.9064743609363524,1.9915169026766524,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.0,independent_oracle,131.0869140625,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_monotone,confirmed_monotone,,confirmed_monotone,standard,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,0,0
0.0,independent_oracle,145.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_monotone,confirmed_monotone,,confirmed_monotone,standard,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,0,0
0.5,independent_oracle,5.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,confirmed_first_order,,confirmed_first_order,standard,true,4.003566931487512e-5,2.411878761056363e-5,3.489878440271536e-6,3.489878440271536e-6,378.938538500733,0.082729940508549,2.2070750601953435,384.8461162146268,373.73700472248964,0.40904754319741415,1.7403547445401883,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,independent_oracle,20.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,confirmed_first_order,,confirmed_first_order,standard,true,4.1287307453785616e-5,5.016044936194397e-5,3.1634603000329156e-6,3.1634603000329156e-6,378.4644988096019,0.10924454462689988,2.201540152151904,384.146361042735,373.4609288307779,0.4311501540477843,1.7416091537948943,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,independent_oracle,60.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,confirmed_first_order,,confirmed_first_order,standard,true,1.4308815082131332e-5,2.9803628720959097e-5,2.191857629285372e-6,4.0926212342053277e-7,372.80976224202766,0.3217426115754189,2.1560737959260012,376.3131689514491,369.6065600103371,0.6399002104616294,1.7589694939577043,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,independent_oracle,90.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,confirmed_first_order,,confirmed_first_order,standard,true,7.172122991505603e-6,1.9974810980372126e-5,4.028624932370002e-6,2.544677745140613e-6,360.7664939982558,0.7184757673317345,2.0589229711458628,361.7905346694157,359.773430959124,0.9833584912582757,1.7750557548624084,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,independent_oracle,100.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,confirmed_first_order,,confirmed_first_order,standard,true,1.967869138752576e-7,2.0466933209117855e-5,1.2230109203583523e-6,6.499567595633143e-7,354.1079947780863,1.000591900847693,1.9430284023293092,354.4118137262542,353.80779866007606,1.1944767576369386,1.7441394348172807,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,independent_oracle,106.9599609375,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,confirmed_first_order,,confirmed_first_order,standard,true,5.465585104502679e-7,0.00013258511241631687,2.37499297186321e-8,2.0341123343254238e-8,348.3790223062989,1.4818536912250855,1.6070652773342335,348.37964662332695,348.37839798927087,1.5082990925978106,1.5805813261150623,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,independent_oracle,107.0849609375,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_monotone,confirmed_monotone,,confirmed_monotone,standard,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,0,0
0.5,independent_oracle,120.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_monotone,confirmed_monotone,,confirmed_monotone,standard,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,0,0
-0.5,memoized_dense,5.0,not_run,not_run,not_run,uniform_nested,not_applicable,ambiguous_near_critical,,,,,false,0.05189156656047089,0.0016704450562311803,2.5477028298357134e-6,2.5477028298357134e-6,331.52511221955683,0.001767206678167967,2.8030705360031,372.76017116538407,301.01381055698886,0.10507931379571488,1.8607509433404152,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
-0.5,memoized_dense,20.0,not_run,not_run,not_run,uniform_nested,not_applicable,ambiguous_near_critical,,,,,false,0.05693736878151867,0.0054824640833990804,4.300818270183649e-6,9.239116280280622e-7,330.80296054746714,0.0056697259641468566,2.798395118277036,370.32464019859196,300.69666731774345,0.14965303087162124,1.8660820336560198,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
-0.5,memoized_dense,60.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,0.0017684706469935918,0.0004952116694052072,3.3976244686120555e-6,3.3976244686120555e-6,322.21369536722267,0.03298363045017498,2.785439851496787,351.38432451578836,296.19995123556373,0.34528210053986136,1.9372040527092627,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
-0.5,memoized_dense,100.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,0.0002477126408280128,0.00011397863340792402,4.032271807985954e-6,8.033490824227571e-7,294.05282944985987,0.23085953835698317,2.8668184851860103,309.19670420227885,277.7093842389184,0.7007365412241787,2.189841522204189,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
-0.5,memoized_dense,130.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,1.6869421330056866e-5,4.172647143541042e-5,1.7523635806568664e-6,1.6932317458672258e-6,245.59254633748102,0.8111156454915301,2.889202696065753,249.8918335313356,240.17813559257957,1.299609384501364,2.490003943358481,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
-0.5,memoized_dense,147.0947265625,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,8.379707111316748e-6,0.0016515291298904167,2.375961870674019e-9,1.592359987206283e-9,202.2467365308078,2.2014304616829046,2.2582708300650896,202.24685044450305,202.2466230616538,2.213747369186942,2.246531222271036,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
-0.5,memoized_dense,147.2197265625,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_monotone,,,,,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,0,0
-0.5,memoized_dense,160.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_monotone,,,,,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,0,0
0.0,memoized_dense,5.0,not_run,not_run,not_run,uniform_nested,not_applicable,ambiguous_near_critical,,,,,false,0.02016812331754636,0.004907718346834591,4.478763013877104e-6,4.478763013877104e-6,361.02531622776934,0.005226967361356753,2.504137451831476,378.52324954591853,346.4862780890844,0.23201997762742033,1.8897640861240363,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.0,memoized_dense,20.0,not_run,not_run,not_run,uniform_nested,not_applicable,ambiguous_near_critical,,,,,false,0.00286823267043701,0.0026421937342865527,4.22606578415381e-6,4.22606578415381e-6,360.39715113149737,0.009762770787996661,2.499478980168472,377.3662542986529,346.2045163322028,0.2603176523360551,1.893283743060292,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.0,memoized_dense,60.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,0.00037446588652301216,0.00019877178421406905,9.415605759294156e-7,9.415605759294156e-7,353.43426783108384,0.11817220613970926,2.4844018011668334,365.7012638073457,342.2489288862701,0.4622109832704599,1.940751206192998,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.0,memoized_dense,100.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,4.1833422073978e-5,5.1758209260399646e-5,2.6936393700373383e-6,2.6936393700373383e-6,331.2714172604834,0.4647732344361162,2.529960091382392,336.3251506085938,326.07271515307826,0.8637392687194053,2.1039507169710645,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.0,memoized_dense,120.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,9.877423167381494e-6,6.148714983478243e-5,3.074279650712219e-6,3.074279650712219e-6,308.6045851999012,0.9620078616010098,2.503478525738925,309.988741372199,307.11703514679635,1.2943592491652487,2.2023569070806843,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.0,memoized_dense,130.9619140625,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,4.270854560672888e-6,0.0004064514560582211,5.164909724895841e-8,3.2436091280056726e-8,291.26218104103003,1.8750017137400388,2.0221872958480143,291.2631216999584,291.2612292828813,1.9065848819458093,1.991452654055499,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.0,memoized_dense,131.0869140625,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_monotone,,,,,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,0,0
0.0,memoized_dense,145.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_monotone,,,,,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,0,0
0.5,memoized_dense,5.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,0.00015669461470224633,0.00015990450949381063,1.994456107276732e-6,1.994456107276732e-6,378.9384984731856,0.08275405943675347,2.207070435470985,384.84611986272773,373.73700584856863,0.40905210585404783,1.740353128368661,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,memoized_dense,20.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,0.00015495522546871143,0.00010843829498599633,1.3763493991850454e-6,9.42456651120284e-9,378.4644575212865,0.10929470505860388,2.201532709792274,384.1463609390462,373.46092785317944,0.43117143431757043,1.7416031895704505,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,memoized_dense,60.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,6.0501884490804514e-5,7.524403965442072e-5,2.20378087910692e-6,2.20378087910692e-6,372.80974794603776,0.3217724167866758,2.156072139634981,376.31317133767436,369.6065610397167,0.6399088660338922,1.7589667576962837,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,memoized_dense,90.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,7.963963469137525e-6,0.00010496097647549885,4.036256960240114e-6,4.036256960240114e-6,360.76648682398786,0.7184773844791738,2.058902994426328,361.7905356917378,359.7734309772109,0.9833696184520625,1.7750420992098348,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,memoized_dense,100.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,6.26708140316623e-6,0.00011392187457470726,2.334950622119774e-6,1.2224855076128756e-6,354.1079949180489,1.0005984664916743,1.9430210193759916,354.41181392289843,353.807798744035,1.194497243547316,1.7441206671715794,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,memoized_dense,106.9599609375,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_first_order,,,,,true,4.7289303211073275e-6,0.000835932059568778,2.3769463245219663e-8,2.3769463245219663e-8,348.37902189967997,1.4818940562722835,1.607001357725205,348.37964717136884,348.3783978492249,1.5083876998802805,1.5804488022462087,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,1,3
0.5,memoized_dense,107.0849609375,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_monotone,,,,,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,0,0
0.5,memoized_dense,120.0,not_run,not_run,not_run,uniform_nested,not_applicable,confirmed_monotone,,,,,true,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,not_run,not_applicable,,0,stage_b_features_v1,not_applicable,0,[],[],[],0,0,none,NaN,NaN,NaN,NaN,0,not_applicable,none,NaN,NaN,NaN,NaN,0,0
