surface,xi,mu_MeV,T_MeV,rho,layer,status,interpolation_method,source_key_left,source_key_right,source_keys,distance_to_source_MeV,mu_CEP_proxy_MeV,T_CEP_bracket_low_MeV,T_CEP_bracket_high_MeV,boundary_relation,physical_region,error_estimate,source_layer,calculation_sha,v6_manifest_hash
crossover,0.1875,314.60087733505475,123.84909516260291,1.8006171592973979,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.1875;mu_MeV=304.749337899,xi=0.1875;mu_MeV=309.675107617,xi=0.1875;mu_MeV=304.749337899|xi=0.1875;mu_MeV=309.675107617,4.9257697178936155,314.60087733505475,123.625,123.6875,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.2,316.00308080198874,123.38042497296934,1.793615412496116,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.2;mu_MeV=305.634767796,xi=0.2;mu_MeV=310.818924299,xi=0.2;mu_MeV=305.634767796|xi=0.2;mu_MeV=310.818924299,5.184156502828841,316.00308080198874,123.125,123.1875,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.225,318.9204411042932,122.32544209658064,1.7728378918041077,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.225;mu_MeV=307.456631592,xi=0.225;mu_MeV=313.188536348,xi=0.225;mu_MeV=307.456631592|xi=0.225;mu_MeV=313.188536348,5.73190475611932,318.9204411042932,122.0,122.0625,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.25,321.8347517075805,120.80663200187834,1.5575012860452915,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.25;mu_MeV=321.628075167,xi=0.25;mu_MeV=321.731413437,xi=0.25;mu_MeV=321.628075167|xi=0.25;mu_MeV=321.731413437,0.10333827035179866,321.8347517075805,120.8125,120.875,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.2625,323.21784527202306,120.2390872967353,1.5923541303541413,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.2625;mu_MeV=322.514445584,xi=0.2625;mu_MeV=322.866145428,xi=0.2625;mu_MeV=322.514445584|xi=0.2625;mu_MeV=322.866145428,0.3516998438576593,323.21784527202306,120.25,120.3125,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.275,324.66065742413326,119.64495837071995,1.8421462762477288,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.275;mu_MeV=323.424253483,xi=0.275;mu_MeV=324.042455454,xi=0.275;mu_MeV=323.424253483|xi=0.275;mu_MeV=324.042455454,0.6182019703201718,324.66065742413326,119.625,119.6875,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.2875,326.0019695332096,119.07426748363207,1.7232558545783765,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.2875;mu_MeV=324.180342453,xi=0.2875;mu_MeV=325.091155993,xi=0.2875;mu_MeV=324.180342453|xi=0.2875;mu_MeV=325.091155993,0.9108135399163757,326.0019695332096,119.0625,119.125,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.3,327.40104029812386,118.46430385339305,1.7542807168676884,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.3;mu_MeV=325.166067477,xi=0.3;mu_MeV=326.283553888,xi=0.3;mu_MeV=325.166067477|xi=0.3;mu_MeV=326.283553888,1.1174864105129814,327.40104029812386,118.4375,118.5,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.30625,328.09229904805244,118.14965305820665,1.7196636931206133,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.30625;mu_MeV=325.603550431,xi=0.30625;mu_MeV=326.847924739,xi=0.30625;mu_MeV=325.603550431|xi=0.30625;mu_MeV=326.847924739,1.2443743087714552,328.09229904805244,118.125,118.1875,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.3125,328.83514694681367,117.8010218166177,1.7228982035751679,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.3125;mu_MeV=326.066414636,xi=0.3125;mu_MeV=327.450780791,xi=0.3125;mu_MeV=326.066414636|xi=0.3125;mu_MeV=327.450780791,1.3843661555662266,328.83514694681367,117.765625,117.8359375,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.31875,329.4584947629787,117.54446368258402,1.7271825513082808,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.31875;mu_MeV=326.46911978,xi=0.31875;mu_MeV=327.963807271,xi=0.31875;mu_MeV=326.46911978|xi=0.31875;mu_MeV=327.963807271,1.4946874916118986,329.4584947629787,117.5,117.5625,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.325,330.1335225521384,117.22928025406033,1.6975434848529773,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.325;mu_MeV=326.897260316,xi=0.325;mu_MeV=328.515391434,xi=0.325;mu_MeV=326.897260316|xi=0.325;mu_MeV=328.515391434,1.6181311181696287,330.1335225521384,117.1875,117.25,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.3375,331.5410716252949,116.55347350854983,1.6729991858567559,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.3375;mu_MeV=327.781100452,xi=0.3375;mu_MeV=329.661086039,xi=0.3375;mu_MeV=327.781100452|xi=0.3375;mu_MeV=329.661086039,1.8799855867382576,331.5410716252949,116.5,116.5625,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.35,332.8530007734056,115.94061448808469,1.652035025678287,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.35;mu_MeV=328.615551413,xi=0.35;mu_MeV=330.734276093,xi=0.35;mu_MeV=328.615551413|xi=0.35;mu_MeV=330.734276093,2.1187246804027495,332.8530007734056,115.875,115.9375,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.3625,334.2151172663605,115.27752884725831,1.6505699078054725,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.3625;mu_MeV=329.473560988,xi=0.3625;mu_MeV=331.844339127,xi=0.3625;mu_MeV=329.473560988|xi=0.3625;mu_MeV=331.844339127,2.370778139003164,334.2151172663605,115.1875,115.25,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.375,335.5544200156588,114.61544668175648,1.64183924842443,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.375;mu_MeV=330.318647216,xi=0.375;mu_MeV=332.936533616,xi=0.375;mu_MeV=330.318647216|xi=0.375;mu_MeV=332.936533616,2.6178863999859914,335.5544200156588,114.5,114.5625,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.38125,336.1813003115321,114.32069937674063,1.6456095951937593,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.38125;mu_MeV=330.719250521,xi=0.38125;mu_MeV=333.450275416,xi=0.38125;mu_MeV=330.719250521|xi=0.38125;mu_MeV=333.450275416,2.7310248953515384,336.1813003115321,114.1875,114.25,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.3875,336.87131117910803,113.96097182660878,1.6403209736116264,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.3875;mu_MeV=331.151047283,xi=0.3875;mu_MeV=334.011179231,xi=0.3875;mu_MeV=331.151047283|xi=0.3875;mu_MeV=334.011179231,2.86013194824676,336.87131117910803,113.8125,113.875,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.39375,337.55513100941835,113.59981755172973,1.630634587971144,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.39375;mu_MeV=331.579383522,xi=0.39375;mu_MeV=334.567257266,xi=0.39375;mu_MeV=331.579383522|xi=0.39375;mu_MeV=334.567257266,2.987873743815726,337.55513100941835,113.4375,113.5625,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.4,338.15785067781815,113.30381852243568,1.620884967030953,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.4;mu_MeV=331.966812587,xi=0.4;mu_MeV=335.062331633,xi=0.4;mu_MeV=331.966812587|xi=0.4;mu_MeV=335.062331633,3.095519045203787,338.15785067781815,113.1328125,113.203125,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.4125,339.5047745433942,112.59532575963489,1.624116385672791,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.4125;mu_MeV=332.81133137,xi=0.4125;mu_MeV=336.158052957,xi=0.4125;mu_MeV=332.81133137|xi=0.4125;mu_MeV=336.158052957,3.3467215866473907,339.5047745433942,112.375,112.4375,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.425,340.75551343036426,111.94061628945295,1.610899300673647,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.425;mu_MeV=333.606356395,xi=0.425;mu_MeV=337.180934913,xi=0.425;mu_MeV=333.606356395|xi=0.425;mu_MeV=337.180934913,3.574578517496036,340.75551343036426,111.6875,111.75,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.43125,341.4047283348482,111.58805653305254,1.6077324829798885,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.43125;mu_MeV=334.015272897,xi=0.43125;mu_MeV=337.710000616,xi=0.43125;mu_MeV=334.015272897|xi=0.43125;mu_MeV=337.710000616,3.694727718686181,341.4047283348482,111.3125,111.375,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.4375,342.0481347196643,111.22021087961554,1.5846127510736403,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.4375;mu_MeV=334.420941822,xi=0.4375;mu_MeV=338.234538271,xi=0.4375;mu_MeV=334.420941822|xi=0.4375;mu_MeV=338.234538271,3.8135964486876333,342.0481347196643,110.9375,111.0,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.44375,342.6857875306132,110.88719913353312,1.598853209269774,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.44375;mu_MeV=334.823392004,xi=0.44375;mu_MeV=338.754589767,xi=0.44375;mu_MeV=334.823392004|xi=0.44375;mu_MeV=338.754589767,3.931197763166665,342.6857875306132,110.5625,110.625,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.45,343.31774113756234,110.52768130196594,1.5839881299261769,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.45;mu_MeV=335.222658519,xi=0.45;mu_MeV=339.270199828,xi=0.45;mu_MeV=335.222658519|xi=0.45;mu_MeV=339.270199828,4.047541309425924,343.31774113756234,110.1875,110.25,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.4625,344.56476774453915,109.82420420973705,1.5699031846267781,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.4625;mu_MeV=336.011748186,xi=0.4625;mu_MeV=340.288257965,xi=0.4625;mu_MeV=336.011748186|xi=0.4625;mu_MeV=340.288257965,4.2765097793813425,344.56476774453915,109.4375,109.5,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.475,345.84837890419715,109.08470358551695,1.5713137779602793,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.475;mu_MeV=336.81781926,xi=0.475;mu_MeV=341.333099082,xi=0.475;mu_MeV=336.81781926|xi=0.475;mu_MeV=341.333099082,4.5152798219577335,345.84837890419715,108.625,108.6875,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.4875,347.10767255593714,108.32842146805885,1.5522791796078577,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.4875;mu_MeV=337.61042971,xi=0.4875;mu_MeV=342.359051133,xi=0.4875;mu_MeV=337.61042971|xi=0.4875;mu_MeV=342.359051133,4.748621423023678,347.10767255593714,107.8125,107.875,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,0.5,348.39913794237924,107.53901857294281,1.55026318384396,boundary_constrained_endpoint_interpolated_noncertified,derived_cep_boundary,boundary_constrained_linear_extension,xi=0.5;mu_MeV=338.417852961,xi=0.5;mu_MeV=343.408495451,xi=0.5;mu_MeV=338.417852961|xi=0.5;mu_MeV=343.408495451,4.990642490885705,348.39913794237924,106.9375,107.0625,terminates_at_CEP_boundary_estimate,crossover_CEP_boundary,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
