mode,key,xi,field,role,old,new,abs_delta,rel_delta,signed_rel_delta
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,tau_dbar,unchanged_contract,0.6121703123609109,0.6121703123609117,7.771561172376096e-16,1.2695096471444514e-15,1.269509647144453e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,tau_sbar,unchanged_contract,1.0789256410455719,1.0789256410452104,3.6148861681795097e-13,3.35044977212366e-13,-3.35044977212366e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,tauinv_u,unchanged_contract,1.6335323353797149,1.6335323353797129,1.9984014443252818e-15,1.2233620363938208e-15,-1.2233620363938208e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,tauinv_d,unchanged_contract,1.6335323353797149,1.6335323353797129,1.9984014443252818e-15,1.2233620363938208e-15,-1.2233620363938208e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,tauinv_s,unchanged_contract,0.9268479327555085,0.926847932755819,3.105293799876563e-13,3.3503811036655375e-13,3.35038110366666e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,tauinv_ubar,unchanged_contract,1.6335323353780025,1.6335323353780002,2.220446049250313e-15,1.3592911515501147e-15,-1.3592911515501147e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,tauinv_dbar,unchanged_contract,1.6335323353780025,1.6335323353780002,2.220446049250313e-15,1.3592911515501147e-15,-1.3592911515501147e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,tauinv_sbar,unchanged_contract,0.9268479327555085,0.926847932755819,3.105293799876563e-13,3.3503811036655375e-13,3.35038110366666e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,eta,transport_semantic_drift,2.3895925209137947,1.7757046388647115,0.6138878820490832,0.25690065426482367,-0.25690065426482367
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,sigma,transport_semantic_drift,0.015676630233894776,0.01193022932868136,0.003746400905213415,0.23897998800234774,-0.23897998800234774
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,zeta,transport_semantic_drift,0.937064134191864,0.30859306848375334,0.6284710657081106,0.6706809521101905,-0.6706809521101905
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,eta_over_s,transport_semantic_drift,0.1445441003430665,0.10741062639481239,0.037133473948254114,0.2569006542648237,-0.2569006542648237
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,zeta_over_s,transport_semantic_drift,0.056682087450090325,0.018666491071470667,0.03801559637861966,0.6706809521101905,-0.6706809521101905
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,-0.5,sigma_over_T,transport_semantic_drift,0.015455293591135158,0.011761787714152917,0.0036935058769822417,0.2389799880023477,-0.2389799880023477
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,T_MeV,unchanged_contract,200.1529177469735,200.1529177469735,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,muq_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,muB_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,xi,unchanged_contract,-0.49,-0.49,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,T_phase_base_MeV,unchanged_contract,200.1529177469735,200.1529177469735,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,alpha_T,unchanged_contract,1.0,1.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,Phi,unchanged_contract,0.6512338869280374,0.6512338869280381,6.661338147750939e-16,1.0228795339833141e-15,1.0228795339833153e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,Phibar,unchanged_contract,0.6512338869280374,0.6512338869280381,6.661338147750939e-16,1.0228795339833141e-15,1.0228795339833153e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,m_u,unchanged_contract,0.1462346397225669,0.14623463972256612,7.771561172376096e-16,5.314446144306252e-15,-5.314446144306252e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,m_d,unchanged_contract,0.1462346397225671,0.14623463972256592,1.1657341758564144e-15,7.971669216459369e-15,-7.971669216459369e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,m_s,unchanged_contract,1.9380004616257016,1.9380004616257014,2.220446049250313e-16,1.1457407225732446e-16,-1.1457407225732446e-16
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,rho_baryon,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,rho_norm,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,P_fm4inv,unchanged_contract,23.420165488049,23.420165488049,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,epsilon_fm4inv,unchanged_contract,-6.801081834845778,-6.801081834845753,2.4868995751603507e-14,3.656623513068996e-15,3.656623513068996e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,s_fm3inv,unchanged_contract,16.38444061278832,16.384440612788346,2.4868995751603507e-14,1.5178422223455596e-15,1.517842222345562e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tau_u,unchanged_contract,0.6114352960435949,0.6114358912409354,5.951973405249333e-07,9.734419406046883e-07,9.734428881948225e-07
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tau_d,unchanged_contract,0.6114352960435949,0.6114358912409354,5.951973405249333e-07,9.734419406046883e-07,9.734428881948225e-07
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tau_s,unchanged_contract,1.0852245503875275,1.0852245503883073,7.7982065249671e-13,7.185799954651598e-13,7.185799954656761e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tau_ubar,unchanged_contract,0.611435296044236,0.6114358912415765,5.951973405249333e-07,9.734419406036676e-07,9.734428881938018e-07
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tau_dbar,unchanged_contract,0.611435296044236,0.6114358912415765,5.951973405249333e-07,9.734419406036676e-07,9.734428881938018e-07
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tau_sbar,unchanged_contract,1.0852245503875275,1.0852245503883073,7.7982065249671e-13,7.185799954651598e-13,7.185799954656761e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tauinv_u,unchanged_contract,1.6354960311756368,1.6354944391152064,1.5920604303776287e-06,9.734419405672384e-07,-9.734419405672384e-07
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tauinv_d,unchanged_contract,1.6354960311756368,1.6354944391152064,1.5920604303776287e-06,9.734419405672384e-07,-9.734419405672384e-07
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tauinv_s,unchanged_contract,0.9214682801295876,0.9214682801289255,6.621370118864434e-13,7.185673410194065e-13,-7.185673410194065e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tauinv_ubar,unchanged_contract,1.6354960311739222,1.6354944391134916,1.5920604305996733e-06,9.73441940704025e-07,-9.73441940704025e-07
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tauinv_dbar,unchanged_contract,1.6354960311739222,1.6354944391134916,1.5920604305996733e-06,9.73441940704025e-07,-9.73441940704025e-07
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,tauinv_sbar,unchanged_contract,0.9214682801295876,0.9214682801289255,6.621370118864434e-13,7.185673410194065e-13,-7.185673410194065e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,eta,transport_semantic_drift,2.3266158359482536,1.7473199112850895,0.5792959246631642,0.24898649605686268,-0.24898649605686268
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,sigma,transport_semantic_drift,0.015351467109519328,0.011791585116099327,0.0035598819934200016,0.231891972801254,-0.231891972801254
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,zeta,transport_semantic_drift,0.8946678718105736,0.30512802284521856,0.589539848965355,0.6589482729186202,-0.6589482729186202
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,eta_over_s,transport_semantic_drift,0.14200154225175635,0.10664507581182084,0.03535646643993551,0.2489864960568638,-0.2489864960568638
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,zeta_over_s,transport_semantic_drift,0.05460472487002521,0.018623035723725638,0.035981689146299574,0.6589482729186208,-0.6589482729186208
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4900000000,-0.49,sigma_over_T,transport_semantic_drift,0.015134721409661642,0.011625101004177827,0.0035096204054838147,0.23189197280125404,-0.23189197280125404
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,T_MeV,unchanged_contract,200.1529177469735,200.1529177469735,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,muq_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,muB_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,xi,unchanged_contract,-0.48,-0.48,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,T_phase_base_MeV,unchanged_contract,200.1529177469735,200.1529177469735,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,alpha_T,unchanged_contract,1.0,1.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,Phi,unchanged_contract,0.6501303516734124,0.6501303516734126,2.220446049250313e-16,3.415385919969685e-16,3.4153859199696863e-16
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,Phibar,unchanged_contract,0.6501303516734124,0.6501303516734126,2.220446049250313e-16,3.415385919969685e-16,3.4153859199696863e-16
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,m_u,unchanged_contract,0.15099394794226234,0.15099394794226284,4.996003610813204e-16,3.3087442767729864e-15,3.3087442767729974e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,m_d,unchanged_contract,0.15099394794226234,0.1509939479422629,5.551115123125783e-16,3.676382529747761e-15,3.676382529747775e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,m_s,unchanged_contract,1.9437794692008488,1.9437794692008483,4.440892098500626e-16,2.284668692547937e-16,-2.284668692547937e-16
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,rho_baryon,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,rho_norm,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,P_fm4inv,unchanged_contract,23.393153869133837,23.393153869133833,3.552713678800501e-15,1.5186980339098864e-16,-1.5186980339098864e-16
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,epsilon_fm4inv,unchanged_contract,-6.919790866663579,-6.9197908666635755,3.552713678800501e-15,5.134134466282598e-16,5.134134466282598e-16
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,s_fm3inv,unchanged_contract,16.240777376125394,16.240777376125394,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tau_u,unchanged_contract,0.610746582103827,0.6107465821038289,1.887379141862766e-15,3.0902819551790886e-15,3.090281955179098e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tau_d,unchanged_contract,0.610746582103827,0.6107465821038289,1.887379141862766e-15,3.0902819551790886e-15,3.090281955179098e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tau_s,unchanged_contract,1.091341571608795,1.091341571609122,3.268496584496461e-13,2.9949345553448e-13,2.994934555345697e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tau_ubar,unchanged_contract,0.6107465821044126,0.6107465821044145,1.887379141862766e-15,3.0902819551761257e-15,3.090281955176135e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tau_dbar,unchanged_contract,0.6107465821044126,0.6107465821044145,1.887379141862766e-15,3.0902819551761257e-15,3.090281955176135e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tau_sbar,unchanged_contract,1.091341571608795,1.091341571609122,3.268496584496461e-13,2.9949345553448e-13,2.994934555345697e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tauinv_u,unchanged_contract,1.6373403131546298,1.6373403131546247,5.10702591327572e-15,3.119098621248822e-15,-3.119098621248822e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tauinv_d,unchanged_contract,1.6373403131546298,1.6373403131546247,5.10702591327572e-15,3.119098621248822e-15,-3.119098621248822e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tauinv_s,unchanged_contract,0.9163034067563792,0.9163034067561049,2.743361093848762e-13,2.993944007651331e-13,-2.993944007651331e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tauinv_ubar,unchanged_contract,1.6373403131530602,1.637340313153055,5.10702591327572e-15,3.1190986212518122e-15,-3.1190986212518122e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tauinv_dbar,unchanged_contract,1.6373403131530602,1.637340313153055,5.10702591327572e-15,3.1190986212518122e-15,-3.1190986212518122e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,tauinv_sbar,unchanged_contract,0.9163034067563792,0.9163034067561049,2.743361093848762e-13,2.993944007651331e-13,-2.993944007651331e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,eta,transport_semantic_drift,2.2666092271247114,1.7198473607844273,0.546761866340284,0.24122458331023133,-0.24122458331023133
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,sigma,transport_semantic_drift,0.015039608643605864,0.011656664713928568,0.0033829439296772963,0.2249356356167928,-0.2249356356167928
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,zeta,transport_semantic_drift,0.8548607380572805,0.301754231218077,0.5531065068392035,0.6470135803594974,-0.6470135803594974
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,eta_over_s,transport_semantic_drift,0.13956285309696564,0.10589686201306307,0.03366599108390257,0.24122458331023136,-0.24122458331023136
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,zeta_over_s,transport_semantic_drift,0.05263668839608384,0.018580036178666427,0.03405665221741741,0.6470135803594973,-0.6470135803594973
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4800000000,-0.48,sigma_over_T,transport_semantic_drift,0.01482726603961965,0.011492085528538518,0.0033351805110811324,0.22493563561679283,-0.22493563561679283
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,T_MeV,unchanged_contract,200.1529177469735,200.1529177469735,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,muq_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,muB_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,xi,unchanged_contract,-0.47,-0.47,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,T_phase_base_MeV,unchanged_contract,200.1529177469735,200.1529177469735,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,alpha_T,unchanged_contract,1.0,1.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,Phi,unchanged_contract,0.6490457930286601,0.6490457930286618,1.7763568394002505e-15,2.736874437027291e-15,2.7368744370272986e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,Phibar,unchanged_contract,0.6490457930286601,0.6490457930286618,1.7763568394002505e-15,2.736874437027291e-15,2.7368744370272986e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,m_u,unchanged_contract,0.15592204569193616,0.1559220456919343,1.8596235662471372e-15,1.1926623704779366e-14,-1.1926623704779366e-14
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,m_d,unchanged_contract,0.15592204569193605,0.15592204569193405,1.9984014443252818e-15,1.2816670249912164e-14,-1.2816670249912164e-14
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,m_s,unchanged_contract,1.9493902031049883,1.9493902031049857,2.6645352591003757e-15,1.3668557761582593e-15,-1.3668557761582593e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,rho_baryon,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,rho_norm,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,P_fm4inv,unchanged_contract,23.36692029135568,23.36692029135568,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,epsilon_fm4inv,unchanged_contract,-7.03558112179881,-7.0355811217987565,5.3290705182007514e-14,7.574456787498814e-15,7.574456787498814e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,s_fm3inv,unchanged_contract,16.100758762312022,16.100758762312076,5.3290705182007514e-14,3.309825702546887e-15,3.309825702546898e-15
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tau_u,unchanged_contract,0.6100934741246777,0.6100927690356212,7.050890565851731e-07,1.1557066031509168e-06,-1.1557066031509168e-06
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tau_d,unchanged_contract,0.6100934741246777,0.6100927690356212,7.050890565851731e-07,1.1557066031509168e-06,-1.1557066031509168e-06
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tau_s,unchanged_contract,1.0975830537734748,1.0975830537738605,3.856914787547794e-13,3.5140072309666414e-13,3.5140072309678763e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tau_ubar,unchanged_contract,0.6100934741252946,0.6100927690362379,7.050890566961954e-07,1.1557066033317243e-06,-1.1557066033317243e-06
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tau_dbar,unchanged_contract,0.6100934741252946,0.6100927690362379,7.050890566961954e-07,1.1557066033317243e-06,-1.1557066033317243e-06
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tau_sbar,unchanged_contract,1.0975830537734748,1.0975830537738605,3.856914787547794e-13,3.5140072309666414e-13,3.5140072309678763e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tauinv_u,unchanged_contract,1.6390930937832677,1.6390949880961687,1.8943129009851845e-06,1.1557066031819515e-06,1.1557079388412477e-06
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tauinv_d,unchanged_contract,1.6390930937832677,1.6390949880961687,1.8943129009851845e-06,1.1557066031819515e-06,1.1557079388412477e-06
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tauinv_s,unchanged_contract,0.9110927838781898,0.9110927838778696,3.2018832030189515e-13,3.514332743795535e-13,-3.514332743795535e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tauinv_ubar,unchanged_contract,1.6390930937816106,1.6390949880945118,1.894312901207229e-06,1.1557066033185876e-06,1.1557079389778843e-06
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tauinv_dbar,unchanged_contract,1.6390930937816106,1.6390949880945118,1.894312901207229e-06,1.1557066033185876e-06,1.1557079389778843e-06
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,tauinv_sbar,unchanged_contract,0.9110927838781898,0.9110927838778696,3.2018832030189515e-13,3.514332743795535e-13,-3.514332743795535e-13
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,eta,transport_semantic_drift,2.209548845947625,1.693378748163369,0.516170097784256,0.23360881961533755,-0.23360881961533755
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,sigma,transport_semantic_drift,0.014740501401101799,0.011525525706448754,0.0032149756946530453,0.21810490750421405,-0.21810490750421405
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,zeta,transport_semantic_drift,0.8174871909950958,0.29848905906377804,0.5189981319313177,0.6348700476879169,-0.6348700476879169
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.4700000000,-0.47,eta_over_s,transport_semantic_drift,0.13723259124406262,0.10517384759078269,0.03205874365327993,0.23360881961534014,-0.23360881961534014
