run_id,tier,mode,label,url,head_sha,artifact_name,scan_rows,diagnostic_rows,failed_rows,scan_nonfinite,scan_negative,diagnostic_nonfinite,diagnostic_negative,scan_sha256,diagnostics_sha256,failed_points_sha256,diagnostic_audit_sha256
29397778614,p104,mode_a_fixed_muB_phase_scaled,modeA_watch / fixed-muB-phase-scaled,https://github.com/w5851/Julia_RelaxTime/actions/runs/29397778614,05be2c05186f8e12baf3097b68f8619e53d19711,relaxtime-phase-guided-transport-results-issue130_onshellkernel_convergence_p104_20260715-match_thermo-validated_anchored-modeA_watch,5,210,0,0,0,0,0,ad40be1949629cd24394d3c801d67f4ed24051e37ef76ca4da6486d212e6ab2a,6c56eedec8fe4659edb8d7570139b8ce8beba978ce152b3b07d09c48ad8ef726,25b7d84f4fcef45cc8666411fd14cb293005de9e69f95eec86586ac8aae96f2e,7c5cb05ffdd835091bf09cae57637dee15dc0a13d23a204e6bc67900a05e9254
29397778315,p104,mode_b_fixed_T_sparse_muB,modeB_watch / fixed-T-sparse-muB,https://github.com/w5851/Julia_RelaxTime/actions/runs/29397778315,05be2c05186f8e12baf3097b68f8619e53d19711,relaxtime-phase-guided-transport-results-issue130_onshellkernel_convergence_p104_20260715-match_thermo-validated_anchored-modeB_watch,5,210,0,0,0,0,0,f35608d6bfbd68a4240b3ea27e37af7bb099c8f5b83649e16cfccc3847d3fe1a,f6d803a2a27cc0667d7b3dd822b0c7a3690a2b0f94a94c91c600046d90c00211,25b7d84f4fcef45cc8666411fd14cb293005de9e69f95eec86586ac8aae96f2e,1f8e29448606e30c1728a933ec5552c30aabdf4370a44b4844bded2a4ed6052c
29397778458,p128,mode_a_fixed_muB_phase_scaled,modeA_watch / fixed-muB-phase-scaled,https://github.com/w5851/Julia_RelaxTime/actions/runs/29397778458,05be2c05186f8e12baf3097b68f8619e53d19711,relaxtime-phase-guided-transport-results-issue130_onshellkernel_convergence_p128_20260715-match_thermo-validated_anchored-modeA_watch,5,210,0,0,0,0,0,bfead81b7e3256c96cf39fce66a31c9018a28b307bf7ed23d17c243972d3bd87,7d68a16d12fe6bc8061d6744f0f930987a7ec66d33833b1d326538d671c175f7,25b7d84f4fcef45cc8666411fd14cb293005de9e69f95eec86586ac8aae96f2e,c05e527ba15b5c42fdc679b8a28e575d7ff096a613872d51b467665eaee92fee
29397778469,p128,mode_b_fixed_T_sparse_muB,modeB_watch / fixed-T-sparse-muB,https://github.com/w5851/Julia_RelaxTime/actions/runs/29397778469,05be2c05186f8e12baf3097b68f8619e53d19711,relaxtime-phase-guided-transport-results-issue130_onshellkernel_convergence_p128_20260715-match_thermo-validated_anchored-modeB_watch,5,210,0,0,0,0,0,75df6e0f1cafc67dc1f71372c1206d43aedfabd96e58a662172760a400d4681d,a69aad0ebe79cb4748bf7c1d7f4793c0df026ee25538750e4850d01d164737fa,25b7d84f4fcef45cc8666411fd14cb293005de9e69f95eec86586ac8aae96f2e,c0412bcaf9435a17a38ca810222d041a03f4afca4dc6e1106289b9fd1f415f7f
