q_inv_fm,weight,band,order,density,bound,landau,pair,root_count,negative_root_count,topology_evaluated,omega_tail
8.079420287004927,0.20245707258075143,tail1,8,7.336250586275718e-17,0.0,7.337447100781746e-17,-1.1965145060285097e-20,0,0,false,6.254329155107694e-26
8.406667045172746,0.44476206890674924,tail1,8,3.744564190156821e-17,0.0,3.745139176729758e-17,-5.749865729366444e-21,0,0,false,6.771237188656802e-26
8.948935180167343,0.6274132917557749,tail1,8,1.2093594590507333e-17,0.0,1.2095291963772044e-17,-1.6973732647105674e-21,0,0,false,7.672962178629036e-26
9.6331307150087,0.7253675667567239,tail1,8,2.8363220805380848e-18,0.0,2.8366826616263125e-18,-3.605810882280484e-22,0,0,false,8.891094773340906e-26
10.3668692849913,0.7253675667567239,tail1,8,5.84129534940972e-19,0.0,5.841973163651864e-19,-6.778142421445083e-23,0,0,false,1.0297115352901608e-25
11.051064819832657,0.6274132917557749,tail1,8,1.3127232697445906e-19,0.0,1.31286471022661e-19,-1.4144048201920904e-23,0,0,false,1.1701151039334627e-25
11.593332954827254,0.44476206890674924,tail1,8,3.975505504900522e-20,0.0,3.9759120189056424e-20,-4.065140051206954e-24,0,0,false,1.2877659874416687e-25
11.920579712995073,0.20245707258075143,tail1,8,1.9250583160623366e-20,0.0,1.9252494800004223e-20,-1.9116393808561142e-24,0,0,false,1.3614919729545938e-25
12.079420287004927,0.20245707258075143,tail2,8,1.3523858474975749e-20,0.0,1.3525183165468588e-20,-1.3246904928374521e-24,0,0,false,1.3980172082463497e-25
12.406667045172746,0.44476206890674924,tail2,8,6.520204784888489e-21,0.0,6.520826480034495e-21,-6.216951460068279e-25,0,0,false,1.4747913693748276e-25
12.948935180167343,0.6274132917557749,tail2,8,1.935090352828651e-21,0.0,1.9352673366333625e-21,-1.7698380471136931e-25,0,0,false,1.606528544873137e-25
13.6331307150087,0.7253675667567239,tail2,8,4.13983304188764e-22,0.0,4.140194019159666e-22,-3.609772720261066e-26,0,0,false,1.780785169967222e-25
14.3668692849913,0.7253675667567239,tail2,8,7.83942573593505e-23,0.0,7.840078538706726e-23,-6.528027716747162e-27,0,0,false,1.5771993435567667e-25
15.051064819832657,0.6274132917557749,tail2,8,1.6469588888820613e-23,0.0,1.647090807172428e-23,-1.3191829036640507e-27,0,0,false,3.198707742083231e-26
15.593332954827254,0.44476206890674924,tail2,8,4.7574059056037374e-24,0.0,4.7577763532934726e-24,-3.704476897348517e-28,0,0,false,9.005625826381407e-27
15.920579712995073,0.20245707258075143,tail2,8,2.243962630223191e-24,0.0,2.244134571761665e-24,-1.7194153847444355e-28,0,0,false,4.186103800643257e-27
16.158840574009854,0.40491414516150287,tail3,8,1.2971990346519334e-24,0.0,1.2972973154324997e-24,-9.828078056623839e-29,0,0,false,2.3952130200806867e-27
16.813334090345492,0.8895241378134985,tail3,8,2.8680396540245154e-25,0.0,2.868250634570949e-25,-2.1098054643354258e-29,0,0,false,5.156368238563712e-28
17.897870360334686,1.2548265835115497,tail3,8,2.326810083556306e-26,0.0,2.3269738708358417e-26,-1.637872795359652e-30,0,0,false,4.02004324475265e-29
19.2662614300174,1.4507351335134477,tail3,8,9.618264099548753e-28,0.0,9.618909129929958e-28,-6.450303812064261e-32,0,0,false,1.590664218722228e-30
20.7337385699826,1.4507351335134477,tail3,8,3.1012910996067254e-29,0.0,3.1014900018579214e-29,-1.989022511958397e-33,0,0,false,4.9259930973486323e-32
22.102129639665314,1.2548265835115497,tail3,8,1.2434394748901096e-30,0.0,1.2435163797260482e-30,-7.690483593843845e-35,0,0,false,1.9114476631101063e-33
23.186665909654508,0.8895241378134985,tail3,8,9.635365818007155e-32,0.0,9.635946695605768e-32,-5.8087759861354876e-36,0,0,false,1.4473132762429709e-34
23.841159425990146,0.40491414516150287,tail3,8,2.051927893889856e-32,0.0,2.0520498352096915e-32,-1.2194131983566342e-36,0,0,false,3.0426582019962376e-35
24.158840574009854,0.40491414516150287,tail4,8,9.67774038176173e-33,0.0,9.678311683526106e-33,-5.7130176437688045e-37,0,0,false,1.4264589728164163e-35
24.813334090345492,0.8895241378134985,tail4,8,2.054250453024532e-33,0.0,2.0543701320715366e-33,-1.1967904700469012e-37,0,0,false,2.992194656817908e-36
25.897870360334686,1.2548265835115497,tail4,8,1.5679671037579736e-34,0.0,1.568056613735289e-34,-8.950997731543005e-39,0,0,false,2.242536249362526e-37
27.2662614300174,1.4507351335134477,tail4,8,6.060239943532016e-36,0.0,6.060577940509135e-36,-3.379969771202315e-40,0,0,false,8.488249969631823e-39
28.7337385699826,1.4507351335134477,tail4,8,1.8362086070515037e-37,0.0,1.8363087426012436e-37,-1.0013554973990172e-41,0,0,false,2.5206131203415687e-40
30.102129639665314,1.2548265835115497,tail4,8,6.999489463461533e-39,0.0,6.999864001032939e-39,-3.745375714051602e-43,0,0,false,9.446522619826553e-42
31.186665909654508,0.8895241378134985,tail4,8,5.233517266052476e-40,0.0,5.2337934520264805e-40,-2.761859740044739e-44,0,0,false,6.976011546297586e-43
31.841159425990146,0.40491414516150287,tail4,8,1.0925106716638428e-40,0.0,1.0925678714449127e-40,-5.719978106987407e-45,0,0,false,1.4459708208238457e-43
0.07210343596206492,0.18380505936710642,bulk,8,2.9202902007325605e-5,2.920440107801488e-5,7.364863264993025e-19,-1.4990706900089417e-9,1,1,true,4.981180212987345e-30
0.36920152715736254,0.40378692350713385,bulk,8,0.00011623027868402635,0.00011627346804236953,7.660189154809176e-14,-4.3189434945057565e-8,1,1,true,1.306012429761427e-28
0.8615114547634578,0.5696108111653396,bulk,8,8.19446242735625e-5,8.219814395262956e-5,1.7358051295711393e-12,-2.53521414872165e-7,1,1,true,7.111192665664469e-28
1.4826732610523703,0.6585407314803243,bulk,8,3.3031830698416354e-5,3.375583856511356e-5,3.5904686741031866e-12,-7.24011457165873e-7,1,1,true,2.1062564280782863e-27
2.1488137899874395,0.6585407314803243,bulk,8,1.1290677477232837e-5,1.2562014887201341e-5,2.188486286908823e-12,-1.271339598454793e-6,1,1,true,4.4240283116863645e-27
2.769975596276352,0.5696108111653396,bulk,8,3.79241556097817e-6,5.372655830404183e-6,9.306675842173625e-13,-1.580241200093597e-6,1,1,true,7.351436640956341e-27
3.262285523882447,0.40378692350713385,bulk,8,1.3356470319559637e-6,2.9081385129124126e-6,4.3751042182495145e-13,-1.5724919184668709e-6,1,1,true,1.0196808677082725e-26
3.5593836150777447,0.18380505936710642,bulk,8,5.943347277147845e-7,2.043928336243811e-6,2.732767148296473e-13,-1.4495938818057418e-6,1,1,true,1.2138637065615377e-26
3.680590656218551,0.12517421596615808,bulk,8,3.9728457660618373e-7,0.0,2.249297748412214e-13,3.972843516764089e-7,0,0,true,1.2979422549736137e-26
3.8829192578275924,0.274985420648534,bulk,8,1.9299255333623156e-7,0.0,1.619748503103305e-13,1.9299239136138126e-7,0,0,true,1.444564880889605e-26
4.218190274918416,0.3879141680809935,bulk,8,5.1870941540322766e-8,0.0,9.31638903173339e-14,5.1870848376432446e-8,0,0,true,1.7047969704067053e-26
4.6412115038120305,0.4484768810427089,bulk,8,7.662389562482321e-9,0.0,4.565434811179115e-14,7.66234390813421e-9,0,0,true,2.0638733956381903e-26
5.094863969744377,0.4484768810427089,bulk,8,6.320713563026339e-10,0.0,2.0867522344849388e-14,6.320504887802891e-10,0,0,true,2.487055740382487e-26
5.517885198637992,0.3879141680809935,bulk,8,2.7484862302428002e-11,0.0,9.89996179370588e-15,2.7474962340634296e-11,0,0,true,2.9171962993545446e-26
5.8531562157288155,0.274985420648534,bulk,8,4.3186105263211273e-13,0.0,5.426842883907664e-15,4.264342097482051e-13,0,0,true,3.2824684704423385e-26
6.055484817337857,0.12517421596615808,bulk,8,4.143715410320934e-15,0.0,3.759362213317611e-15,3.8435319700332276e-16,0,0,true,3.513323753135435e-26
6.142221955385648,0.09593486982823836,bulk,8,3.207669235996463e-15,0.0,3.208522324943043e-15,-8.530889465795407e-19,0,0,true,3.614692390799187e-26
6.297288778916946,0.21075179365783064,bulk,8,2.4099371140281656e-15,0.0,2.4105466781354128e-15,-6.095641072477036e-19,0,0,true,3.799509648791159e-26
6.554244104209219,0.2973016042652166,bulk,8,1.4891439529278691e-15,0.0,1.4894923223669403e-15,-3.483694390711436e-19,0,0,true,4.1159070351061736e-26
6.878452138709408,0.3437175209904145,bulk,8,8.013800466113061e-16,0.0,8.015513735417372e-16,-1.7132693043123046e-19,0,0,true,4.53316756005748e-26
7.226136283807191,0.3437175209904145,bulk,8,4.0682483271612717e-16,0.0,4.069045171104573e-16,-7.968439433017872e-20,0,0,true,5.0030244906009384e-26
7.55034431830738,0.2973016042652166,bulk,8,2.1381278230614038e-16,0.0,2.138516599298258e-16,-3.887762368542409e-20,0,0,true,5.462027057283818e-26
7.807299643599653,0.21075179365783064,bulk,8,1.2754608082313365e-16,0.0,1.2756803884227136e-16,-2.1958019137709646e-20,0,0,true,5.840123464435675e-26
7.962366467130951,0.09593486982823836,bulk,8,9.31335867104146e-17,0.0,9.314912633336929e-17,-1.5539622954693496e-20,0,0,true,6.074417763647721e-26
0.019245183665476118,0.049301902378834514,bulk,16,3.5628114125737796e-6,3.5629160141375044e-6,0.0,-1.0460156372527288e-10,1,1,true,3.5486605046619305e-31
0.100637543006868,0.1130364330323982,bulk,16,4.466201051406853e-5,4.466496225715837e-5,2.2406164609345538e-17,-2.951743112247217e-9,1,1,true,9.703767519130254e-30
0.24397927429618904,0.1727834514855965,bulk,16,9.95216984187954e-5,9.953990816829237e-5,9.565046220876648e-15,-1.8209759061997304e-8,1,1,true,5.703299823588709e-29
0.44412286190011385,0.22629424764944203,bulk,16,0.00011735278966225933,0.00011741641117449578,1.7362281117300588e-13,-6.362168585926664e-8,1,1,true,1.8898467677015059e-28
0.69383873517325,0.27162794813744734,bulk,16,9.951831330529523e-5,9.96803661552198e-5,9.28852403855529e-13,-1.6205377877695497e-7,1,1,true,4.612511013340557e-28
0.9841025269093044,0.3071448548909581,bulk,16,6.962167405386314e-5,6.99537447669703e-5,2.3531860960742103e-12,-3.3207306629326153e-7,1,1,true,9.278996836883192e-28
1.3044237014290498,0.3315609686056438,bulk,16,4.3531684930034646e-5,4.410584873138502e-5,3.4654843671409376e-12,-5.741672668347464e-7,1,1,true,1.630263087956734e-27
1.6432251759388183,0.3439937193395842,bulk,16,2.563708896106621e-5,2.6499478420593508e-5,3.4316639897243955e-12,-8.623928911912894e-7,1,1,true,2.587107607714347e-27
