T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,mu_B_MeV,mu_Q_MeV,mu_S_MeV,pressure_fm4,entropy_fm3,energy_fm4,rho_u_fm3,rho_d_fm3,rho_s_fm3,phi_u,phi_d,phi_s,Phi1,Phi2,M_u_MeV,M_d_MeV,M_s_MeV,iterations,residual_norm,converged,message
125.000000,3.325000,0.000000,320.177947,320.177947,320.177947,320.177947,960.533841,0.000000,0.000000,21.814097,3.033359,-17.302936,0.730939,0.730939,0.134122,-0.235782,-0.235782,-1.931856,0.304769,0.334779,50.542166,50.542166,442.057645,3,0.000000,true,
125.000000,3.300000,0.000000,319.426441,319.426441,319.426441,319.426441,958.279322,0.000000,0.000000,21.808042,3.012224,-17.335773,0.725763,0.725763,0.132475,-0.241382,-0.241382,-1.933756,0.303552,0.333667,51.620574,51.620574,442.402193,3,0.000000,true,
125.000000,3.275000,0.000000,318.678010,318.678010,318.678010,318.678010,956.034030,0.000000,0.000000,21.802057,2.991136,-17.368533,0.720577,0.720577,0.130846,-0.247209,-0.247209,-1.935646,0.302331,0.332553,52.742459,52.742459,442.748472,3,0.000000,true,
125.000000,3.250000,0.000000,317.933217,317.933217,317.933217,317.933217,953.799652,0.000000,0.000000,21.796146,2.970100,-17.401216,0.715382,0.715382,0.129236,-0.253272,-0.253272,-1.937528,0.301107,0.331436,53.909922,53.909922,443.096802,3,0.000000,true,
125.000000,3.225000,0.000000,317.192673,317.192673,317.192673,317.192673,951.578020,0.000000,0.000000,21.790314,2.949119,-17.433818,0.710177,0.710177,0.127645,-0.259583,-0.259583,-1.939400,0.299880,0.330317,55.125137,55.125137,443.447529,3,0.000000,true,
125.000000,3.200000,0.000000,316.457037,316.457037,316.457037,316.457037,949.371111,0.000000,0.000000,21.784566,2.928199,-17.466337,0.704963,0.704963,0.126073,-0.266154,-0.266154,-1.941265,0.298649,0.329196,56.390340,56.390340,443.801023,3,0.000000,true,
125.000000,3.175000,0.000000,315.727019,315.727019,315.727019,315.727019,947.181056,0.000000,0.000000,21.778905,2.907345,-17.498770,0.699740,0.699740,0.124521,-0.272995,-0.272995,-1.943122,0.297416,0.328074,57.707823,57.707823,444.157683,3,0.000000,true,
125.000000,3.150000,0.000000,315.003383,315.003383,315.003383,315.003383,945.010149,0.000000,0.000000,21.773338,2.886561,-17.531115,0.694506,0.694506,0.122988,-0.280120,-0.280120,-1.944973,0.296181,0.326950,59.079918,59.079918,444.517937,3,0.000000,true,
125.000000,3.125000,0.000000,314.286949,314.286949,314.286949,314.286949,942.860847,0.000000,0.000000,21.767871,2.865853,-17.563367,0.689262,0.689262,0.121476,-0.287540,-0.287540,-1.946817,0.294944,0.325825,60.508984,60.508984,444.882240,3,0.000000,true,
125.000000,3.100000,0.000000,313.578592,313.578592,313.578592,313.578592,940.735775,0.000000,0.000000,21.762507,2.845227,-17.595524,0.684008,0.684008,0.119984,-0.295268,-0.295268,-1.948656,0.293704,0.324700,61.997383,61.997383,445.251080,3,0.000000,true,
125.000000,3.075000,0.000000,312.879242,312.879242,312.879242,312.879242,938.637725,0.000000,0.000000,21.757255,2.824689,-17.627582,0.678743,0.678743,0.118514,-0.303315,-0.303315,-1.950491,0.292464,0.323575,63.547460,63.547460,445.624973,3,0.000000,true,
125.000000,3.050000,0.000000,312.189884,312.189884,312.189884,312.189884,936.569652,0.000000,0.000000,21.752120,2.804245,-17.659539,0.673468,0.673468,0.117064,-0.311694,-0.311694,-1.952322,0.291223,0.322450,65.161513,65.161513,446.004467,3,0.000000,true,
125.000000,3.025000,0.000000,311.511556,311.511556,311.511556,311.511556,934.534668,0.000000,0.000000,21.747107,2.783901,-17.691390,0.668181,0.668181,0.115637,-0.320416,-0.320416,-1.954149,0.289981,0.321326,66.841759,66.841759,446.390137,3,0.000000,true,
125.000000,3.000000,0.000000,310.845344,310.845344,310.845344,310.845344,932.536031,0.000000,0.000000,21.742225,2.763664,-17.723133,0.662884,0.662884,0.114232,-0.329492,-0.329492,-1.955975,0.288738,0.320203,68.590299,68.590299,446.782586,3,0.000000,true,
125.000000,2.975000,0.000000,310.192375,310.192375,310.192375,310.192375,930.577124,0.000000,0.000000,21.737480,2.743541,-17.754764,0.657575,0.657575,0.112850,-0.338931,-0.338931,-1.957800,0.287496,0.319082,70.409075,70.409075,447.182442,3,0.000000,true,
125.000000,2.950000,0.000000,309.553812,309.553812,309.553812,309.553812,928.661436,0.000000,0.000000,21.732878,2.723537,-17.786280,0.652255,0.652255,0.111491,-0.348743,-0.348743,-1.959625,0.286255,0.317963,72.299824,72.299824,447.590354,3,0.000000,true,
125.000000,2.925000,0.000000,308.930844,308.930844,308.930844,308.930844,926.792531,0.000000,0.000000,21.728427,2.703660,-17.817677,0.646922,0.646922,0.110156,-0.358934,-0.358934,-1.961451,0.285015,0.316846,74.264034,74.264034,448.006987,3,0.000000,true,
125.000000,2.900000,0.000000,308.324670,308.324670,308.324670,308.324670,924.974010,0.000000,0.000000,21.724132,2.683916,-17.848953,0.641578,0.641578,0.108844,-0.369512,-0.369512,-1.963278,0.283777,0.315733,76.302885,76.302885,448.433016,3,0.000000,true,
125.000000,2.875000,0.000000,307.736490,307.736490,307.736490,307.736490,923.209470,0.000000,0.000000,21.720001,2.664310,-17.880105,0.636221,0.636221,0.107557,-0.380479,-0.380479,-1.965109,0.282540,0.314624,78.417209,78.417209,448.869119,3,0.000000,true,
125.000000,2.850000,0.000000,307.167486,307.167486,307.167486,307.167486,921.502457,0.000000,0.000000,21.716039,2.644848,-17.911130,0.630852,0.630852,0.106295,-0.391839,-0.391839,-1.966945,0.281306,0.313519,80.607433,80.607433,449.315970,3,0.000000,true,
125.000000,2.825000,0.000000,306.618803,306.618803,306.618803,306.618803,919.856408,0.000000,0.000000,21.712251,2.625534,-17.942028,0.625471,0.625471,0.105058,-0.403590,-0.403590,-1.968785,0.280075,0.312418,82.873542,82.873542,449.774229,3,0.000000,true,
125.000000,2.800000,0.000000,306.091531,306.091531,306.091531,306.091531,918.274594,0.000000,0.000000,21.708644,2.606374,-17.972795,0.620077,0.620077,0.103846,-0.415729,-0.415729,-1.970633,0.278846,0.311322,85.215036,85.215036,450.244531,3,0.000000,true,
125.000000,2.775000,0.000000,305.586687,305.586687,305.586687,305.586687,916.760061,0.000000,0.000000,21.705221,2.587370,-18.003433,0.614671,0.614671,0.102659,-0.428252,-0.428252,-1.972487,0.277621,0.310232,87.630903,87.630903,450.727479,3,0.000000,true,
125.000000,2.750000,0.000000,305.105190,305.105190,305.105190,305.105190,915.315569,0.000000,0.000000,21.701985,2.568523,-18.033940,0.609251,0.609251,0.101497,-0.441150,-0.441150,-1.974351,0.276399,0.309147,90.119605,90.119605,451.223628,3,0.000000,true,
125.000000,2.725000,0.000000,304.647844,304.647844,304.647844,304.647844,913.943533,0.000000,0.000000,21.698940,2.549836,-18.064318,0.603820,0.603820,0.100361,-0.454412,-0.454412,-1.976224,0.275181,0.308068,92.679069,92.679069,451.733482,3,0.000000,true,
125.000000,2.700000,0.000000,304.215324,304.215324,304.215324,304.215324,912.645973,0.000000,0.000000,21.696086,2.531308,-18.094568,0.598375,0.598375,0.099250,-0.468023,-0.468023,-1.978107,0.273967,0.306995,95.306699,95.306699,452.257478,3,0.000000,true,
125.000000,2.675000,0.000000,303.808156,303.808156,303.808156,303.808156,911.424469,0.000000,0.000000,21.693424,2.512938,-18.124693,0.592919,0.592919,0.098163,-0.481969,-0.481969,-1.980002,0.272756,0.305928,97.999406,97.999406,452.795984,3,0.000000,true,
125.000000,2.650000,0.000000,303.426708,303.426708,303.426708,303.426708,910.280125,0.000000,0.000000,21.690953,2.494722,-18.154695,0.587450,0.587450,0.097100,-0.496229,-0.496229,-1.981909,0.271549,0.304868,100.753641,100.753641,453.349286,3,0.000000,true,
125.000000,2.625000,0.000000,303.071183,303.071183,303.071183,303.071183,909.213549,0.000000,0.000000,21.688672,2.476658,-18.184580,0.581969,0.581969,0.096061,-0.510783,-0.510783,-1.983829,0.270346,0.303812,103.565456,103.565456,453.917590,3,0.000000,true,
125.000000,2.600000,0.000000,302.741615,302.741615,302.741615,302.741615,908.224844,0.000000,0.000000,21.686577,2.458738,-18.214352,0.576477,0.576477,0.095046,-0.525609,-0.525609,-1.985762,0.269145,0.302763,106.430562,106.430562,454.501018,3,0.000000,true,
125.000000,2.575000,0.000000,302.437869,302.437869,302.437869,302.437869,907.313607,0.000000,0.000000,21.684665,2.440957,-18.244017,0.570974,0.570974,0.094052,-0.540682,-0.540682,-1.987709,0.267947,0.301719,109.344405,109.344405,455.099603,3,0.000000,true,
125.000000,2.550000,0.000000,302.159651,302.159651,302.159651,302.159651,906.478953,0.000000,0.000000,21.682931,2.423307,-18.273581,0.565460,0.565460,0.093080,-0.555978,-0.555978,-1.989669,0.266751,0.300679,112.302244,112.302244,455.713299,3,0.000000,true,
125.000000,2.525000,0.000000,301.906512,301.906512,301.906512,301.906512,905.719537,0.000000,0.000000,21.681369,2.405779,-18.303052,0.559936,0.559936,0.092129,-0.571471,-0.571471,-1.991645,0.265557,0.299645,115.299226,115.299226,456.341979,3,0.000000,true,
125.000000,2.500000,0.000000,301.677864,301.677864,301.677864,301.677864,905.033592,0.000000,0.000000,21.679971,2.388363,-18.332437,0.554402,0.554402,0.091197,-0.587136,-0.587136,-1.993634,0.264364,0.298614,118.330466,118.330466,456.985445,3,0.000000,true,
125.000000,2.475000,0.000000,301.472992,301.472992,301.472992,301.472992,904.418976,0.000000,0.000000,21.678731,2.371049,-18.361744,0.548858,0.548858,0.090283,-0.602947,-0.602947,-1.995638,0.263172,0.297586,121.391119,121.391119,457.643432,3,0.000000,true,
125.000000,2.450000,0.000000,301.291074,301.291074,301.291074,301.291074,903.873222,0.000000,0.000000,21.677641,2.353826,-18.390982,0.543306,0.543306,0.089387,-0.618879,-0.618879,-1.997656,0.261979,0.296561,124.476440,124.476440,458.315619,3,0.000000,true,
125.000000,2.425000,0.000000,301.131195,301.131195,301.131195,301.131195,903.393585,0.000000,0.000000,21.676693,2.336682,-18.420160,0.537746,0.537746,0.088508,-0.634909,-0.634909,-1.999689,0.260785,0.295538,127.581845,127.581845,459.001634,3,0.000000,true,
125.000000,2.400000,0.000000,300.992368,300.992368,300.992368,300.992368,902.977103,0.000000,0.000000,21.675878,2.319606,-18.449285,0.532178,0.532178,0.087643,-0.651013,-0.651013,-2.001735,0.259590,0.294516,130.702954,130.702954,459.701067,3,0.000000,true,
125.000000,2.375000,0.000000,300.873547,300.873547,300.873547,300.873547,902.620640,0.000000,0.000000,21.675188,2.302585,-18.478368,0.526603,0.526603,0.086793,-0.667171,-0.667171,-2.003795,0.258392,0.293494,133.835627,133.835627,460.413476,3,0.000000,true,
125.000000,2.350000,0.000000,300.773647,300.773647,300.773647,300.773647,902.320940,0.000000,0.000000,21.674614,2.285608,-18.507416,0.521022,0.521022,0.085956,-0.683361,-0.683361,-2.005869,0.257190,0.292472,136.975992,136.975992,461.138396,3,0.000000,true,
125.000000,2.325000,0.000000,300.691555,300.691555,300.691555,300.691555,902.074666,0.000000,0.000000,21.674147,2.268663,-18.536438,0.515435,0.515435,0.085130,-0.699565,-0.699565,-2.007955,0.255985,0.291449,140.120458,140.120458,461.875347,3,0.000000,true,
125.000000,2.300000,0.000000,300.626148,300.626148,300.626148,300.626148,901.878444,0.000000,0.000000,21.673779,2.251738,-18.565443,0.509842,0.509842,0.084316,-0.715766,-0.715766,-2.010054,0.254774,0.290424,143.265728,143.265728,462.623838,3,0.000000,true,
125.000000,2.275000,0.000000,300.576298,300.576298,300.576298,300.576298,901.728894,0.000000,0.000000,21.673502,2.234822,-18.594439,0.504244,0.504244,0.083511,-0.731948,-0.731948,-2.012165,0.253557,0.289395,146.408796,146.408796,463.383378,3,0.000000,true,
125.000000,2.250000,0.000000,300.540887,300.540887,300.540887,300.540887,901.622661,0.000000,0.000000,21.673307,2.217904,-18.623434,0.498642,0.498642,0.082715,-0.748097,-0.748097,-2.014288,0.252334,0.288364,149.546947,149.546947,464.153479,3,0.000000,true,
125.000000,2.225000,0.000000,300.518812,300.518812,300.518812,300.518812,901.556436,0.000000,0.000000,21.673187,2.200974,-18.652435,0.493036,0.493036,0.081927,-0.764200,-0.764200,-2.016422,0.251103,0.287328,152.677745,152.677745,464.933657,3,0.000000,true,
125.000000,2.200000,0.000000,300.508992,300.508992,300.508992,300.508992,901.526976,0.000000,0.000000,21.673134,2.184020,-18.681450,0.487427,0.487427,0.081146,-0.780247,-0.780247,-2.018567,0.249864,0.286287,155.799023,155.799023,465.723440,3,0.000000,true,
125.000000,2.175000,0.000000,300.510373,300.510373,300.510373,300.510373,901.531119,0.000000,0.000000,21.673141,2.167033,-18.710485,0.481814,0.481814,0.080371,-0.796227,-0.796227,-2.020722,0.248616,0.285240,158.908866,158.908866,466.522370,3,0.000000,true,
125.000000,2.150000,0.000000,300.521932,300.521932,300.521932,300.521932,901.565795,0.000000,0.000000,21.673202,2.150004,-18.739547,0.476199,0.476199,0.079601,-0.812132,-0.812132,-2.022888,0.247359,0.284186,162.005595,162.005595,467.330002,3,0.000000,true,
125.000000,2.125000,0.000000,300.542677,300.542677,300.542677,300.542677,901.628031,0.000000,0.000000,21.673310,2.132924,-18.768643,0.470582,0.470582,0.078836,-0.827954,-0.827954,-2.025063,0.246091,0.283125,165.087751,165.087751,468.145909,3,0.000000,true,
125.000000,2.100000,0.000000,300.571653,300.571653,300.571653,300.571653,901.714959,0.000000,0.000000,21.673458,2.115784,-18.797778,0.464963,0.464963,0.078075,-0.843686,-0.843686,-2.027247,0.244812,0.282056,168.154078,168.154078,468.969683,2,0.000000,true,
125.000000,2.075000,0.000000,300.607938,300.607938,300.607938,300.607938,901.823814,0.000000,0.000000,21.673643,2.098576,-18.826959,0.459342,0.459342,0.077316,-0.859323,-0.859323,-2.029440,0.243521,0.280979,171.203501,171.203501,469.800933,2,0.000000,true,
125.000000,2.050000,0.000000,300.650645,300.650645,300.650645,300.650645,901.951936,0.000000,0.000000,21.673857,2.081293,-18.856189,0.453720,0.453720,0.076560,-0.874861,-0.874861,-2.031641,0.242217,0.279892,174.235113,174.235113,470.639286,2,0.000000,true,
125.000000,2.025000,0.000000,300.698923,300.698923,300.698923,300.698923,902.096768,0.000000,0.000000,21.674096,2.063928,-18.885474,0.448097,0.448097,0.075806,-0.890296,-0.890296,-2.033851,0.240901,0.278796,177.248160,177.248160,471.484390,2,0.000000,true,
125.000000,2.000000,0.000000,300.751951,300.751951,300.751951,300.751951,902.255854,0.000000,0.000000,21.674356,2.046472,-18.914820,0.442474,0.442474,0.075053,-0.905623,-0.905623,-2.036068,0.239570,0.277689,180.242019,180.242019,472.335910,2,0.000000,true,
125.000000,1.975000,0.000000,300.808944,300.808944,300.808944,300.808944,902.426833,0.000000,0.000000,21.674631,2.028921,-18.944229,0.436850,0.436850,0.074301,-0.920842,-0.920842,-2.038292,0.238225,0.276571,183.216191,183.216191,473.193528,2,0.000000,true,
125.000000,1.950000,0.000000,300.869145,300.869145,300.869145,300.869145,902.607436,0.000000,0.000000,21.674919,2.011268,-18.973706,0.431226,0.431226,0.073549,-0.935949,-0.935949,-2.040524,0.236866,0.275441,186.170284,186.170284,474.056946,2,0.000000,true,
125.000000,1.925000,0.000000,300.931827,300.931827,300.931827,300.931827,902.795480,0.000000,0.000000,21.675214,1.993507,-19.003256,0.425602,0.425602,0.072796,-0.950944,-0.950944,-2.042762,0.235491,0.274299,189.104001,189.104001,474.925883,2,0.000000,true,
125.000000,1.900000,0.000000,300.996287,300.996287,300.996287,300.996287,902.988862,0.000000,0.000000,21.675514,1.975633,-19.032881,0.419978,0.419978,0.072043,-0.965825,-0.965825,-2.045007,0.234100,0.273145,192.017130,192.017130,475.800071,2,0.000000,true,
125.000000,1.875000,0.000000,301.061851,301.061851,301.061851,301.061851,903.185554,0.000000,0.000000,21.675815,1.957641,-19.062585,0.414355,0.414355,0.071289,-0.980592,-0.980592,-2.047258,0.232692,0.271977,194.909532,194.909532,476.679260,2,0.000000,true,
125.000000,1.850000,0.000000,301.127866,301.127866,301.127866,301.127866,903.383597,0.000000,0.000000,21.676114,1.939526,-19.092371,0.408733,0.408733,0.070534,-0.995245,-0.995245,-2.049516,0.231267,0.270795,197.781135,197.781135,477.563216,2,0.000000,true,
125.000000,1.825000,0.000000,301.193698,301.193698,301.193698,301.193698,903.581095,0.000000,0.000000,21.676408,1.921283,-19.122241,0.403112,0.403112,0.069776,-1.009783,-1.009783,-2.051779,0.229824,0.269599,200.631922,200.631922,478.451716,2,0.000000,true,
125.000000,1.800000,0.000000,301.258735,301.258735,301.258735,301.258735,903.776206,0.000000,0.000000,21.676695,1.902908,-19.152200,0.397492,0.397492,0.069017,-1.024206,-1.024206,-2.054047,0.228363,0.268388,203.461927,203.461927,479.344552,2,0.000000,true,
125.000000,1.775000,0.000000,301.322380,301.322380,301.322380,301.322380,903.967141,0.000000,0.000000,21.676972,1.884397,-19.182248,0.391873,0.391873,0.068255,-1.038516,-1.038516,-2.056321,0.226884,0.267163,206.271224,206.271224,480.241528,2,0.000000,true,
125.000000,1.750000,0.000000,301.384052,301.384052,301.384052,301.384052,904.152155,0.000000,0.000000,21.677236,1.865746,-19.212389,0.386255,0.386255,0.067490,-1.052712,-1.052712,-2.058600,0.225385,0.265921,209.059928,209.059928,481.142460,2,0.000000,true,
125.000000,1.725000,0.000000,301.443180,301.443180,301.443180,301.443180,904.329540,0.000000,0.000000,21.677486,1.846951,-19.242625,0.380639,0.380639,0.066722,-1.066796,-1.066796,-2.060884,0.223866,0.264663,211.828183,211.828183,482.047175,2,0.000000,true,
125.000000,1.700000,0.000000,301.499207,301.499207,301.499207,301.499207,904.497622,0.000000,0.000000,21.677720,1.828009,-19.272957,0.375025,0.375025,0.065951,-1.080769,-1.080769,-2.063173,0.222327,0.263388,214.576161,214.576161,482.955511,2,0.000000,true,
125.000000,1.675000,0.000000,301.551585,301.551585,301.551585,301.551585,904.654754,0.000000,0.000000,21.677935,1.808917,-19.303388,0.369412,0.369412,0.065176,-1.094631,-1.094631,-2.065467,0.220767,0.262096,217.304057,217.304057,483.867315,2,0.000000,true,
125.000000,1.650000,0.000000,301.599770,301.599770,301.599770,301.599770,904.799309,0.000000,0.000000,21.678129,1.789670,-19.333920,0.363801,0.363801,0.064398,-1.108384,-1.108384,-2.067765,0.219186,0.260787,220.012085,220.012085,484.782442,2,0.000000,true,
125.000000,1.625000,0.000000,301.643225,301.643225,301.643225,301.643225,904.929676,0.000000,0.000000,21.678303,1.770267,-19.364554,0.358192,0.358192,0.063615,-1.122030,-1.122030,-2.070067,0.217584,0.259459,222.700474,222.700474,485.700759,2,0.000000,true,
125.000000,1.600000,0.000000,301.681418,301.681418,301.681418,301.681418,905.044255,0.000000,0.000000,21.678452,1.750704,-19.395291,0.352586,0.352586,0.062828,-1.135568,-1.135568,-2.072374,0.215958,0.258113,225.369470,225.369470,486.622137,2,0.000000,true,
125.000000,1.575000,0.000000,301.713816,301.713816,301.713816,301.713816,905.141448,0.000000,0.000000,21.678578,1.730979,-19.426133,0.346981,0.346981,0.062037,-1.149001,-1.149001,-2.074685,0.214311,0.256747,228.019327,228.019327,487.546458,2,0.000000,true,
125.000000,1.550000,0.000000,301.739886,301.739886,301.739886,301.739886,905.219659,0.000000,0.000000,21.678677,1.711089,-19.457082,0.341379,0.341379,0.061242,-1.162331,-1.162331,-2.077000,0.212639,0.255362,230.650308,230.650308,488.473608,2,0.000000,true,
125.000000,1.525000,0.000000,301.759094,301.759094,301.759094,301.759094,905.277281,0.000000,0.000000,21.678748,1.691030,-19.488139,0.335779,0.335779,0.060442,-1.175558,-1.175558,-2.079319,0.210944,0.253957,233.262683,233.262683,489.403483,2,0.000000,true,
125.000000,1.500000,0.000000,301.770900,301.770900,301.770900,301.770900,905.312699,0.000000,0.000000,21.678792,1.670802,-19.519304,0.330182,0.330182,0.059637,-1.188684,-1.188684,-2.081642,0.209225,0.252532,235.856727,235.856727,490.335982,2,0.000000,true,
125.000000,1.475000,0.000000,301.774759,301.774759,301.774759,301.774759,905.324277,0.000000,0.000000,21.678806,1.650401,-19.550579,0.324587,0.324587,0.058827,-1.201711,-1.201711,-2.083968,0.207481,0.251085,238.432721,238.432721,491.271011,2,0.000000,true,
125.000000,1.450000,0.000000,301.770119,301.770119,301.770119,301.770119,905.310356,0.000000,0.000000,21.678790,1.629825,-19.581965,0.318994,0.318994,0.058011,-1.214641,-1.214641,-2.086298,0.205711,0.249616,240.990944,240.990944,492.208481,2,0.000000,true,
125.000000,1.425000,0.000000,301.756415,301.756415,301.756415,301.756415,905.269245,0.000000,0.000000,21.678742,1.609072,-19.613462,0.313405,0.313405,0.057191,-1.227473,-1.227473,-2.088632,0.203916,0.248126,243.531681,243.531681,493.148310,2,0.000000,true,
125.000000,1.400000,0.000000,301.733073,301.733073,301.733073,301.733073,905.199219,0.000000,0.000000,21.678661,1.588139,-19.645072,0.307817,0.307817,0.056365,-1.240211,-1.240211,-2.090969,0.202094,0.246613,246.055214,246.055214,494.090419,2,0.000000,true,
125.000000,1.375000,0.000000,301.699503,301.699503,301.699503,301.699503,905.098509,0.000000,0.000000,21.678548,1.567025,-19.676796,0.302233,0.302233,0.055534,-1.252856,-1.252856,-2.093310,0.200245,0.245076,248.561826,248.561826,495.034733,2,0.000000,true,
125.000000,1.350000,0.000000,301.655099,301.655099,301.655099,301.655099,904.965296,0.000000,0.000000,21.678401,1.545727,-19.708633,0.296651,0.296651,0.054697,-1.265409,-1.265409,-2.095654,0.198368,0.243516,251.051799,251.051799,495.981182,2,0.000000,true,
125.000000,1.325000,0.000000,301.599234,301.599234,301.599234,301.599234,904.797703,0.000000,0.000000,21.678219,1.524244,-19.740585,0.291073,0.291073,0.053855,-1.277872,-1.277872,-2.098001,0.196463,0.241931,253.525414,253.525414,496.929699,2,0.000000,true,
125.000000,1.300000,0.000000,301.531263,301.531263,301.531263,301.531263,904.593789,0.000000,0.000000,21.678002,1.502573,-19.772652,0.285497,0.285497,0.053006,-1.290246,-1.290246,-2.100352,0.194529,0.240322,255.982947,255.982947,497.880223,2,0.000000,true,
125.000000,1.275000,0.000000,301.450514,301.450514,301.450514,301.450514,904.351541,0.000000,0.000000,21.677750,1.480712,-19.804834,0.279924,0.279924,0.052152,-1.302533,-1.302533,-2.102705,0.192566,0.238687,258.424675,258.424675,498.832694,2,0.000000,true,
125.000000,1.250000,0.000000,301.356288,301.356288,301.356288,301.356288,904.068863,0.000000,0.000000,21.677460,1.458660,-19.837133,0.274354,0.274354,0.051292,-1.314733,-1.314733,-2.105062,0.190573,0.237025,260.850869,260.850869,499.787057,2,0.000000,true,
125.000000,1.225000,0.000000,301.247856,301.247856,301.247856,301.247856,903.743567,0.000000,0.000000,21.677134,1.436414,-19.869548,0.268787,0.268787,0.050426,-1.326850,-1.326850,-2.107422,0.188549,0.235337,263.261799,263.261799,500.743258,2,0.000000,true,
125.000000,1.200000,0.000000,301.124455,301.124455,301.124455,301.124455,903.373366,0.000000,0.000000,21.676770,1.413973,-19.902080,0.263223,0.263223,0.049554,-1.338883,-1.338883,-2.109785,0.186494,0.233621,265.657730,265.657730,501.701247,3,0.000000,true,
125.000000,1.175000,0.000000,300.985286,300.985286,300.985286,300.985286,902.955859,0.000000,0.000000,21.676368,1.391334,-19.934729,0.257662,0.257662,0.048676,-1.350835,-1.350835,-2.112151,0.184406,0.231877,268.038923,268.038923,502.660977,3,0.000000,true,
125.000000,1.150000,0.000000,300.829507,300.829507,300.829507,300.829507,902.488520,0.000000,0.000000,21.675928,1.368496,-19.967495,0.252104,0.252104,0.047791,-1.362706,-1.362706,-2.114520,0.182286,0.230103,270.405636,270.405636,503.622403,3,0.000000,true,
125.000000,1.125000,0.000000,300.656228,300.656228,300.656228,300.656228,901.968685,0.000000,0.000000,21.675448,1.345457,-20.000378,0.246550,0.246550,0.046901,-1.374499,-1.374499,-2.116892,0.180132,0.228300,272.758123,272.758123,504.585482,3,0.000000,true,
125.000000,1.100000,0.000000,300.464513,300.464513,300.464513,300.464513,901.393539,0.000000,0.000000,21.674930,1.322215,-20.033380,0.240998,0.240998,0.046004,-1.386214,-1.386214,-2.119267,0.177944,0.226466,275.096634,275.096634,505.550175,3,0.000000,true,
125.000000,1.075000,0.000000,300.253365,300.253365,300.253365,300.253365,900.760096,0.000000,0.000000,21.674371,1.298767,-20.066499,0.235450,0.235450,0.045100,-1.397853,-1.397853,-2.121645,0.175720,0.224601,277.421413,277.421413,506.516443,3,0.000000,true,
125.000000,1.050000,0.000000,300.021728,300.021728,300.021728,300.021728,900.065184,0.000000,0.000000,21.673773,1.275113,-20.099735,0.229905,0.229905,0.044191,-1.409417,-1.409417,-2.124026,0.173461,0.222703,279.732702,279.732702,507.484250,3,0.000000,true,
125.000000,1.025000,0.000000,299.768475,299.768475,299.768475,299.768475,899.305425,0.000000,0.000000,21.673134,1.251249,-20.133090,0.224363,0.224363,0.043274,-1.420907,-1.420907,-2.126409,0.171165,0.220771,282.030736,282.030736,508.453561,3,0.000000,true,
125.000000,1.000000,0.000000,299.492404,299.492404,299.492404,299.492404,898.477211,0.000000,0.000000,21.672454,1.227174,-20.166562,0.218824,0.218824,0.042352,-1.432325,-1.432325,-2.128795,0.168831,0.218805,284.315750,284.315750,509.424344,3,0.000000,true,
125.000000,0.975000,0.000000,299.192227,299.192227,299.192227,299.192227,897.576680,0.000000,0.000000,21.671733,1.202885,-20.200152,0.213289,0.213289,0.041423,-1.443672,-1.443672,-2.131184,0.166458,0.216803,286.587970,286.587970,510.396567,3,0.000000,true,
125.000000,0.950000,0.000000,298.866562,298.866562,298.866562,298.866562,896.599687,0.000000,0.000000,21.670971,1.178381,-20.233860,0.207757,0.207757,0.040487,-1.454948,-1.454948,-2.133576,0.164046,0.214765,288.847621,288.847621,511.370202,3,0.000000,true,
125.000000,0.925000,0.000000,298.513925,298.513925,298.513925,298.513925,895.541775,0.000000,0.000000,21.670167,1.153658,-20.267685,0.202228,0.202228,0.039545,-1.466156,-1.466156,-2.135970,0.161593,0.212689,291.094922,291.094922,512.345221,3,0.000000,true,
125.000000,0.900000,0.000000,298.132711,298.132711,298.132711,298.132711,894.398134,0.000000,0.000000,21.669320,1.128716,-20.301627,0.196702,0.196702,0.038596,-1.477296,-1.477296,-2.138367,0.159098,0.210573,293.330088,293.330088,513.321596,3,0.000000,true,
125.000000,0.875000,0.000000,297.721188,297.721188,297.721188,297.721188,893.163565,0.000000,0.000000,21.668432,1.103550,-20.335687,0.191180,0.191180,0.037640,-1.488369,-1.488369,-2.140767,0.156560,0.208416,295.553331,295.553331,514.299303,3,0.000000,true,
125.000000,0.850000,0.000000,297.277476,297.277476,297.277476,297.277476,891.832428,0.000000,0.000000,21.667501,1.078159,-20.369863,0.185661,0.185661,0.036678,-1.499377,-1.499377,-2.143169,0.153978,0.206218,297.764858,297.764858,515.278317,3,0.000000,true,
125.000000,0.825000,0.000000,296.799531,296.799531,296.799531,296.799531,890.398592,0.000000,0.000000,21.666528,1.052540,-20.404155,0.180145,0.180145,0.035709,-1.510321,-1.510321,-2.145574,0.151350,0.203975,299.964872,299.964872,516.258617,3,0.000000,true,
125.000000,0.800000,0.000000,296.285125,296.285125,296.285125,296.285125,888.855374,0.000000,0.000000,21.665511,1.026690,-20.438564,0.174633,0.174633,0.034734,-1.521201,-1.521201,-2.147981,0.148675,0.201687,302.153571,302.153571,517.240179,3,0.000000,true,
125.000000,0.775000,0.000000,295.731820,295.731820,295.731820,295.731820,887.195460,0.000000,0.000000,21.664452,1.000606,-20.473089,0.169124,0.169124,0.033752,-1.532018,-1.532018,-2.150391,0.145952,0.199351,304.331152,304.331152,518.222983,3,0.000000,true,
