g_fm,m_fixed_fm,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.09,3.1592695934446384,412.41338903599996,0.005275705015889158,-0.013899900338865977,0.014867423880588208,-1.8277642763582047
2.1,3.1592695934446384,414.38665884,0.005010592908229158,-0.01322956523839576,0.014146640508932351,-1.8493466825184113
2.11,3.1592695934446384,416.359928644,0.004746311446747541,-0.0125585349927004,0.013425508314861199,-1.8720692621155521
2.12,3.1592695934446384,418.333198448,0.004482860631010896,-0.011886809600677093,0.012704026209033754,-1.8960586189450808
2.13,3.1592695934446384,420.30646825199995,0.004220240460576457,-0.011214389061222439,0.011982193103165718,-1.9214636856667404
2.14,3.1592695934446384,422.27973805600004,0.003958450934991182,-0.010541273373232539,0.011260007910030697,-1.9484613043975076
2.15,3.1592695934446384,424.25300785999997,0.0036974920537925712,-0.009867462535602889,0.010537469543461837,-1.9772636676104351
2.16,3.1592695934446384,426.226277664,0.0034373638165077804,-0.009192956547228747,0.009814576918353272,-2.0081284169997713
2.17,3.1592695934446384,428.199547468,0.0031780662226543275,-0.008517755407005011,0.009091328950661694,-2.041372627916279
2.18,3.1592695934446384,430.17281727200003,0.002919599271739676,-0.007841859113826486,0.008367724557407847,-2.077392624027311
2.19,3.1592695934446384,432.14608707599996,0.0026619629632611084,-0.00716526766658785,0.007643762656677872,-2.1166928065065327
2.2,3.1592695934446384,434.11935688000005,0.002405157296705958,-0.006487981064183759,0.006919442167624854,-2.159928916133922
2.21,3.1592695934446384,436.092626684,0.002149182271551222,-0.005809999305509107,0.006194762010470328,-2.2079753736341403
2.22,3.1592695934446384,438.065896488,0.0018940378872638417,-0.005131322389458865,0.005469721106505588,-2.262034817175441
2.23,3.1592695934446384,440.039166292,0.001639724143300686,-0.004451950314928479,0.004744318378093417,-2.32382617436353
2.24,3.1592695934446384,442.01243609600004,0.0013862410391079667,-0.00377188308081362,0.004018552748669001,-2.395930326625516
2.25,3.1592695934446384,443.98570589999997,0.0011335885741219354,-0.003091120686010671,0.0032924231427419663,-2.4824843542773847
2.26,3.1592695934446384,445.95897570399995,0.000881766747768303,-0.002409663129416567,0.002565928485897363,-2.5907554518632554
2.27,3.1592695934446384,447.932245508,0.0006307755594624764,-0.0017275104099288806,0.0018390677047971477,-2.735402282029706
2.28,3.1592695934446384,449.905515312,0.0003806150086093068,-0.001044662526446246,0.0011118397271818075,-2.9539578122298225
2.29,3.1592695934446384,451.878785116,0.00013128509460343107,-0.00036111947786801255,0.00038424348187145326,-3.4153934909362724
2.3,3.1592695934446384,453.85205491999994,-0.00011721418317127245,0.00032311873690520077,0.00034372210123255237,-3.463792541954292
2.31,3.1592695934446384,455.825324724,-0.00036488282534124193,0.0010080521189718313,0.001072058091146467,-2.9697816810790525
2.32,3.1592695934446384,457.79859452799997,-0.0006117208325436708,0.0016936806694288313,0.001800765555802536,-2.744542824908889
2.33,3.1592695934446384,459.771864332,-0.00085772820542614,0.002380004389371925,0.002529845562047845,-2.5969059901275866
2.34,3.1592695934446384,461.745134136,-0.00110290494464697,0.0030670232798952757,0.003259299175642873,-2.486875773205493
2.35,3.1592695934446384,463.71840394000003,-0.0013472510508751884,0.0037547373420914257,0.00398912746126018,-2.399122086819372
2.36,3.1592695934446384,465.69167374399996,-0.001590766524790399,0.00444314657705119,0.004719331482483025,-2.326119517050514
2.37,3.1592695934446384,467.664943548,-0.0018334513670828275,0.005132250985863576,0.005449912301804089,-2.2636104861910633
2.38,3.1592695934446384,469.638213352,-0.0020753055784537254,0.005822050569615642,0.006180870980624249,-2.208950321767785
2.39,3.1592695934446384,471.611483156,-0.0023163291596148463,0.006512545329392366,0.006912208579251088,-2.1603831652845087
2.4,3.1592695934446384,473.58475295999995,-0.0025565221112887077,0.007203735266276479,0.007643926156897614,-2.116683517039159
2.41,3.1592695934446384,475.55802276400004,-0.002795884434208664,0.007895620381348535,0.008376024771681175,-2.076962046922751
2.42,3.1592695934446384,477.53129256799997,-0.0030344161291191284,0.008588200675686542,0.009108505480622005,-2.0405528760198566
2.43,3.1592695934446384,479.504562372,-0.0032721171967750855,0.009281476150366005,0.009841369339641928,-2.006944469122009
2.44,3.1592695934446384,481.477832176,-0.0035089876379422917,0.009975446806459811,0.010574617403563169,-1.9757353367214452
2.45,3.1592695934446384,483.45110198000003,-0.0037450274533976204,0.010670112645037984,0.011308250726107081,-1.946604570914953
2.46,3.1592695934446384,485.42437178399996,-0.003980236643928741,0.011365473667167735,0.012042270359892953,-1.9192916267143565
2.47,3.1592695934446384,487.39764158800006,-0.004214615210334111,0.012061529873913193,0.012776677356436611,-1.893582072107145
2.48,3.1592695934446384,489.370911392,-0.004448163153423255,0.012758281266335224,0.013511472766149241,-1.8692973097972783
2.49,3.1592695934446384,491.344181196,-0.0046808804740165804,0.01345572784549168,0.014246657638336435,-1.8462870121107444
2.5,3.1592695934446384,493.317451,-0.0049127671729451445,0.014153869612436771,0.014982233021196422,-1.8244234525571739
2.51,3.1592695934446384,495.29072080399993,-0.005143823251051304,0.014852706568221307,0.015718199961819432,-1.8035971905745938
2.52,3.1592695934446384,497.263990608,-0.005374048709188373,0.015552238713892427,0.01645455950618623,-1.7837137394159914
2.53,3.1592695934446384,499.23726041199996,-0.005603443548220202,0.016252466050493426,0.01719131269916675,-1.7646909600646572
2.54,3.1592695934446384,501.210530216,-0.005832007769021877,0.016953388579063776,0.017928460584519284,-1.7464569992471048
2.55,3.1592695934446384,503.18380002,-0.0060597413724794436,0.017655006300638865,0.018666004204889088,-1.728948640674163
2.56,3.1592695934446384,505.157069824,-0.006286644359489672,0.018357319216250015,0.019403944601807267,-1.7121099739534031
2.57,3.1592695934446384,507.13033962799994,-0.00651271673096057,0.019060327326924052,0.020142282815689524,-1.6958913104420672
