m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.2,0.0,434.11935688000005,0.0,0.14175168013858788,-0.02032564567330422,0.14320150381245736,-0.8440524213157133
2.21,0.0,436.092626684,0.0,0.14102725109140116,-0.021506113323671104,0.14265762671756352,-0.8457050052700504
2.22,0.0,438.065896488,0.0,0.1403028258160783,-0.022661966159396,0.14212124275486201,-0.847341003552403
2.23,0.0,440.039166292,0.0,0.1395784458377536,-0.02379752208843044,0.14159260079549374,-0.848959440979924
2.24,0.0,442.01243609600004,0.0,0.13885415306435447,-0.024916262741156416,0.14107195317356855,-0.8505593207084307
2.25,0.0,443.98570589999997,0.0,0.1381299897351779,-0.026021041484708563,0.14055955557765995,-0.8521396246663973
2.26,0.0,445.95897570399995,0.0,0.13740599838451514,-0.02711422967271734,0.14005566694279187,-0.8536993140293309
2.27,0.0,447.932245508,0.0,0.13668222181528175,-0.028197822106594838,0.13956054933940698,-0.8552373297469734
2.28,0.0,449.905515312,0.0,0.13595870307949512,-0.029273514764179744,0.13907446785699726,-0.856752593132321
2.29,0.0,451.878785116,0.0,0.1352354854635629,-0.030342763190688016,0.13859769048080023,-0.8582440065193138
2.3,0.0,453.85205491999994,0.0,0.1345126124770229,-0.031406827104725255,0.13813048796040592,-0.8597104539947114
2.31,0.0,455.825324724,0.0,0.13379012784381847,-0.032466804984383854,0.13767313366942477,-0.8611508022086855
2.32,0.0,457.79859452799997,0.0,0.13306807549545402,-0.033523661242891176,0.13722590345555016,-0.8625639012680201
2.33,0.0,459.771864332,0.0,0.13234649956558425,-0.03457824783807452,0.13678907548051672,-0.8639485857151691
2.34,0.0,461.745134136,0.0,0.13162544438570284,-0.035631321642143235,0.13636293004955422,-0.8653036755959643
2.35,0.0,463.71840394000003,0.0,0.13090495448168468,-0.03668355854109745,0.1359477494300294,-0.8666279776182955
2.36,0.0,465.69167374399996,0.0,0.13018507457100778,-0.03773556498228607,0.13554381765905515,-0.8679202864035912
2.37,0.0,467.664943548,0.0,0.1294658495605111,-0.03878788750975044,0.13515142033990596,-0.8691793858324975
2.38,0.0,469.638213352,0.0,0.12874732454459062,-0.03984102069750661,0.13477084442715825,-0.8704040504856223
2.39,0.0,471.611483156,0.0,0.12802954480374762,-0.040895413795953225,0.13440237800052893,-0.8715930471797285
2.4,0.0,473.58475295999995,0.0,0.12731255580343256,-0.041951476336075176,0.1340463100274618,-0.8727451365991805
2.41,0.0,475.55802276400004,0.0,0.12659640319312815,-0.04300958288316216,0.13370293011456652,-0.8738590750219076
2.42,0.0,477.53129256799997,0.0,0.12588113280563887,-0.04407007709157791,0.13337252824809354,-0.8749336161385003
2.43,0.0,479.504562372,0.0,0.12516679065655112,-0.045133275181328196,0.13305539452368847,-0.8759675129624463
2.44,0.0,481.477832176,0.0,0.12445342294384279,-0.04619946893336909,0.13275181886574794,-0.8769595198288198
2.45,0.0,483.45110198000003,0.0,0.12374107604761682,-0.04726892828203602,0.13246209073676268,-0.877908394478068
2.46,0.0,485.42437178399996,0.0,0.12302979652994724,-0.048341903568384206,0.13218649883711717,-0.8788129002207941
2.47,0.0,487.39764158800006,0.0,0.12231963113481997,-0.04941862750668142,0.1319253307958807,-0.8796718081787295
2.48,0.0,489.370911392,0.0,0.1216106267881597,-0.05049931690708295,0.131678872853207,-0.8804838995963221
2.49,0.0,491.344181196,0.0,0.12090283059793261,-0.051584174190132934,0.13144740953503178,-0.8812479682166275
2.5,0.0,493.317451,0.0,0.12019628985431488,-0.05267338872276037,0.1312312233208298,-0.8819628227144515
2.51,0.0,495.29072080399993,0.0,0.11949105202992603,-0.053767138000599964,0.13103059430527686,-0.8826272891789189
2.52,0.0,497.263990608,0.0,0.11878716478011596,-0.05486558869750209,0.1308457998547217,-0.88324021363697
2.53,0.0,499.23726041199996,0.0,0.11808467594330355,-0.055968897599849306,0.1306771142594503,-0.8838004646085585
2.54,0.0,501.210530216,0.0,0.11738363354136333,-0.05707721244061655,0.13052480838279118,-0.8843069356836709
2.55,0.0,503.18380002,0.0,0.11668408578005618,-0.05819067264588479,0.13038914930816917,-0.8847585481106861
2.56,0.0,505.157069824,0.0,0.1159860810495013,-0.05930941000467173,0.1302703999852758,-0.8851542533850181
2.57,0.0,507.13033962799994,0.0,0.11528966792468805,-0.06043354927139269,0.1301688188765754,-0.8854930358264961
2.58,0.0,509.103609432,0.0,0.11459489516602285,-0.06156320870896401,0.13008465960540938,-0.8857739151335133
2.59,0.0,511.07687923599997,0.0,0.1139018117199149,-0.06269850057946921,0.1300181706070065,-0.885995948901612
2.6,0.0,513.0501490400001,0.0,0.11321046671939208,-0.06383953158837705,0.12996959478372613,-0.8861582350939514
2.61,0.0,515.0234188439999,0.0,0.11252090948475302,-0.06498640328751606,0.12993916916589723,-0.8862599144509008
2.62,0.0,516.996688648,0.0,0.11183318952424781,-0.06613921244133933,0.12992712457961558,-0.886300172825985
2.63,0.0,518.969958452,0.0,0.11114735653479477,-0.06729805136043847,0.12993368532287922,-0.8862782434354143
2.64,0.0,520.943228256,0.0,0.11046346040271754,-0.06846300820577597,0.12995906885141525,-0.8861934090086562
2.65,0.0,522.91649806,0.0,0.10978155120452461,-0.06963416726668012,0.13000348547556578,-0.8860450038276793
2.66,0.0,524.889767864,0.0,0.10910167920770801,-0.07081160921528566,0.13006713806953682,-0.8858324156430115
2.67,0.0,526.863037668,0.0,0.10842389487157485,-0.07199541133978354,0.13015022179430563,-0.8855550874551605
2.68,0.0,528.836307472,0.0,0.10774824884810684,-0.07318564775857254,0.1302529238354188,-0.8852125191506154
2.69,0.0,530.809577276,0.0,0.10707479198284735,-0.07438238961716671,0.1303754231568589,-0.8848042689823595
2.7,0.0,532.78284708,0.0,0.10640357531581728,-0.07558570526950575,0.13051789027209024,-0.8843299548856544
2.71,0.0,534.756116884,0.0,0.10573465008245837,-0.0767956604451323,0.1306804870333133,-0.8837892556207942
2.72,0.0,536.729386688,0.0,0.10506806771460386,-0.07801231840354558,0.13086336643987406,-0.8831819117355347
2.73,0.0,538.702656492,0.0,0.10440387984147825,-0.0792357400768959,0.1310666724666772,-0.882507726341005
2.74,0.0,540.6759262960001,0.0,0.10374213829072308,-0.08046598420206813,0.13129053991335016,-0.8817665656960776
2.75,0.0,542.6491961,0.0,0.10308289508945262,-0.08170310744308855,0.13153509427479787,-0.8809583595963808
2.76,0.0,544.6224659039999,0.0,0.1024262024653357,-0.08294716450469843,0.1318004516336702,-0.8800831015654175
2.77,0.0,546.595735708,0.0,0.10177211284770665,-0.08419820823785161,0.1320867185751503,-0.8791408488465273
2.78,0.0,548.569005512,0.0,0.1011206788687041,-0.0854562897378169,0.1323939921243456,-0.8781317221957495
2.79,0.0,550.542275316,0.0,0.10047195336443829,-0.08672145843550379,0.13272235970644386,-0.8770559054769351
2.8,0.0,552.51554512,0.0,0.09982598937618921,-0.08799376218256527,0.13307189912966935,-0.8759136450617566
2.81,0.0,554.488814924,0.0,0.0991828401516256,-0.0892732473307854,0.1334426785909459,-0.8747052490385339
2.82,0.0,556.4620847279999,0.0,0.0985425591460653,-0.09055995880620385,0.13383475670406816,-0.8734310862349602
2.83,0.0,558.435354532,0.0,0.09790520002375463,-0.09185394017839779,0.1342481825500371,-0.8720915850610536
2.84,0.0,560.408624336,0.0,0.09727081665918212,-0.09315523372529311,0.1346829957491227,-0.8706872321796753
2.85,0.0,562.38189414,0.0,0.09663946313842148,-0.09446388049385139,0.1351392265540948,-0.8692185710130115
2.86,0.0,564.355163944,0.0,0.09601119376050374,-0.09577992035694499,0.13561689596396062,-0.8676862000943201
2.87,0.0,566.3284337480001,0.0,0.09538606303882129,-0.0971033920667041,0.1361160158574517,-0.8660907712750717
2.88,0.0,568.3017035519999,0.0,0.09476412570256207,-0.09843433330459819,0.13663658914541052,-0.8644329877983346
2.89,0.0,570.274973356,0.0,0.09414543669817484,-0.09977278072849077,0.1371786099411477,-0.8627136022498584
